"","GSM4432446","GSM4432447","GSM4432448","GSM4432449","GSM4432450","GSM4432451","GSM4432452","GSM4432453","GSM4432454","GSM4432455"
"hsa-miR-10a-3p",4.07980475463526,4.59275601044103,4.01256867350306,3.33913738491959,1.4905701304462,1.63226821549951,0.31034012061215,0.411426245726465,0,0.516015147003665
"hsa-miR-6842-3p",5.77346892790519,5.80838505065609,5.68650052718322,4.96716860753263,4.17632277264046,8.41049375191078,7.3290338736608,9.00935277138153,8.84489403206729,6.26584942144085
"hsa-miR-1180-3p",7.9048453285608,7.91814767387683,5.05874941233552,7.90821246030054,5.4036085835437,8.29094040240368,9.3455161336969,10.3587830481847,9.95997296199728,8.92454531311684
"hsa-miR-3656",1.58014548442338,2.31903981556254,1.14404636961671,2.35049724708413,1.91073266190291,3.1586601753465,5.22997238511225,5.75221336786514,4.3526172989585,3.85199883711245
"hsa-let-7c-3p",0,1.37851162325373,2.01077983875324,3.13750352374994,1.08406426478847,0,0,0,0,0
"hsa-miR-5009-5p",2.8011586560937,2.88362081628567,0.887525270741587,2.10768786931437,0.604071323668861,3.43295940727611,4.0071955014042,4.08491465976794,4.59991284218713,4.46727948045998
"hsa-let-7f-2-3p",1.58014548442338,2.53356334821451,1.92219784839637,0.176322772640463,2.0071955014042,0,0,0,0,0
"hsa-miR-4657",0,0,0.443606651475615,0,0.432959407276106,1.39506279951758,2.4541758931858,3.93640237772506,2.66220549965362,2.0703893278914
"hsa-miR-6884-5p",2.31614574229336,2.06695024392463,0,0,0.432959407276106,2.44095219802964,3.20945336562895,5.21955576916691,3.44757919654888,3.67016051412663
"hsa-miR-6750-5p",0,0,0,0.333423733725192,0.124328135002202,2.09423606984577,2.10433665981474,3.93640237772506,0,2.71149490665009
"hsa-miR-676-3p",0,3.28835856219366,3.29865831556452,0,1.6959938131099,0,0,0,0,0
"hsa-miR-636",3.45154083301783,1.76128527336162,1.06350294230616,1.64154602908752,1.19534759832222,3.0408924306469,4.32840565895857,5.8799507684126,4.13586316536868,3.22032995487956
"hsa-miR-6715a-3p",0,0,3.38543103719352,0,4.03913839390696,0,0,0,0,0
"hsa-miR-3944-5p",0,1.76128527336162,0.978195629681652,2.19219416528334,1.87578006306849,0,0,0,0,0
"hsa-miR-27b-3p",9.86692342844427,10.5868397879618,11.1777496506383,10.1901950665328,11.8124741588232,8.67380373001826,8.23035674505615,6.09169983413681,7.78339117107308,8.91567027744532
"hsa-miR-455-5p",4.94626298433245,3.6959938131099,6.18844048897516,7.07071132209894,6.8804406478879,3,3.59454854955035,0,1.94860084749336,3.28540221886225
"hsa-let-7b-5p",13.7633213119092,13.6092249184221,10.698730707962,12.6043655831283,11.2044977850092,13.6231773415339,14.6140201897646,14.2767365481828,14.6502546467117,14.7372341372789
"hsa-miR-122-3p",0,1.76128527336162,2.76765479823735,3.68929916053589,2.60644222813161,0.948600847493356,0,0,0,0
"hsa-miR-4792",1.58014548442338,0,1.61353165291793,0.839959587489532,2.52356195605701,0,0,0,0,0
"hsa-miR-146a-5p",14.7120191090489,14.7914951301567,13.3895305137769,12.7401981715883,13.3979874146805,12.5074998286401,11.1732398897352,12.0636242763127,12.2332841272662,9.91735716011282
"hsa-miR-335-5p",8.08470210801199,8.19441214207319,6.73592828427765,7.49864978776841,5.63401235640212,3.71479501111816,4.3110671022556,0,1.799087306074,4.65019012349677
"hsa-miR-30c-5p",10.5646353886473,10.5012998052998,6.47832471148503,10.1289738348798,7.78790255939143,7.64918431047001,6.97085365434048,6.81736743783865,6.56010351346474,6.68622036502273
"hsa-miR-127-3p",7.15187910651233,8.86421710344315,6.56574947936884,6.2349610948395,6.63328588725897,9.44844673457656,8.67669759090423,9.21960416794716,10.6999367680283,8.46703487987036
"hsa-miR-194-5p",8.58067312962826,8.40594982676583,9.94876143648933,10.0721594073561,11.3440017901021,7.38482691160301,7.72587745912023,4.02680005934372,6.83035674741922,7.90652987675656
"hsa-miR-20a-5p",9.86076109936145,10.6823626080386,5.73957811204805,10.0236850579253,6.64947175718163,6.07681559705083,5.95512678126137,1,3.74200621086674,6.32463061526719
"hsa-miR-92b-5p",1.58014548442338,1.76128527336162,0.16349873228288,2.90303827011291,0.895302621333307,3.08236196955747,3.38266725274504,5.49984588708321,3.98732086592925,4.48091134604775
"hsa-miR-208a-3p",0,3.78240856492737,2.21101219348551,3.98276546258365,3.68032435684402,0,0,0,0,1.0496307677246
"hsa-miR-342-5p",8.26341005875634,8.53562531410633,5.15987133677839,7.22274661101248,5.72846476509253,8.59069931753432,9.02295032225775,9.88746434483348,8.65474342118394,9.17085143511114
"hsa-miR-628-5p",2.8011586560937,3.28835856219366,1.29278174922785,0,0.75702324650746,0,0,0,0,0
"hsa-miR-133a-5p",0,2.06695024392463,1.14404636961671,2.15055967657538,0.831877241191673,0,0,0,0,0
"hsa-miR-200a-5p",1.58014548442338,1.76128527336162,0.790772037862,1.81147103052984,0.895302621333307,3.81455042346181,3.01256867350306,3.80426011563474,3.2585189247113,2.61353165291793
"hsa-miR-99a-5p",13.5077587210048,13.8174833617483,15.8807792563804,14.6603380238132,15.9358970794813,13.3290072361806,13.3287660745047,12.8064972619193,12.6054563680839,12.6211819123902
"hsa-miR-1292-5p",5.27761287075669,4.77188557851537,2.35614381022528,1.04264433740849,2.20789285164133,5.69682846458871,4.63226821549951,7.25776496857139,6.54256760776422,4.74469931420784
"hsa-miR-103a-3p",13.7649710835151,13.3920007250469,10.684047261613,11.9948625335086,10.2772408983321,10.1029598859101,10.3341615307821,9.82743798089255,10.4644130121999,9.25840114503429
"hsa-miR-3198",1.58014548442338,1.37851162325373,0.31034012061215,0.948600847493356,0.432959407276106,2.16992500144231,3.24488705912353,4.69766263347052,4.28392177230762,0
"hsa-miR-1224-5p",2.31614574229336,2.06695024392463,1.14404636961671,2.65306001710456,0.831877241191673,4.09592441999854,3.50716034911752,5.58225490835766,4.15137177625395,1.99638874644762
"hsa-miR-27a-3p",11.1995619302765,13.0839811915314,10.6278530294892,11.8783805025311,11.0406801412102,10.1266399501552,9.21084177870167,6.95524304793676,8.08512718021332,9.55897548929584
"hsa-miR-320a",16.8306341640039,15.7562891803038,13.9710899461709,14.1978095017574,13.73685851517,15.9421506701286,16.2915250688588,18.7941739880196,17.4775151990253,15.2763170910885
"hsa-miR-152-3p",9.40769264866568,8.86669165655238,9.45209706669916,8.04237074217131,8.94148783266985,7.74637995445858,6.97085365434048,6.93191939010004,7.36176835941915,5.38370429247405
"hsa-miR-4732-5p",6.36702153323231,5.74523733212975,1.77399632511117,3.94579495674006,2.93357263826102,5.41852730210161,6.99503219247754,6.18050594379476,6.93510610273895,7.06285565520599
"hsa-miR-1-3p",8.47175649069645,11.2033174111575,6.96705329801405,7.84574093261458,6.46172499150271,3.66220549965362,4.08915913191124,0.7311832415722,0.815575428862573,6.43529521564717
"hsa-miR-4487",3.69376571221778,1.76553474636298,1.43295940727611,0,0.516015147003665,0,0,0,0,0
"hsa-miR-133b",2.31614574229336,5.0746766862945,0.687060688339892,2.23266075679027,1.4905701304462,0.55581615506164,0,1.41142624572647,0,0
"hsa-miR-1255b-5p",5.87479696589866,3.6959938131099,1.66902676550963,4.76447355099267,2.47767732756531,5.51727569320958,6.21974935454673,6.09887428674445,6.25285462595139,6.77873424411784
"hsa-miR-6515-5p",2.31614574229336,3.03210084316702,1.49569516262407,0,1.4905701304462,3.81455042346181,3.13422093976063,6.34305243492297,4.94110631094643,1.43829285157915
"hsa-miR-516b-5p",1.58014548442338,1.37851162325373,0.978195629681652,0.485426827170242,0.432959407276106,2.16992500144231,3.47638168756724,0,2.86591881455221,4.66220549965362
"hsa-miR-3940-3p",0,2.06695024392463,0,0,0.75702324650746,1.52105073690096,3.31614574229336,3.45680614923047,3.04264433740849,2.8011586560937
"hsa-miR-4745-5p",0,0,0.31034012061215,0,0.22650852980868,1.63226821549951,2.68257329734758,3.41278152533848,0,1.83187724119167
"hsa-miR-6873-3p",0,1.37851162325373,1.06350294230616,2.76977173924945,0.22650852980868,0,0,0,0,0
"hsa-miR-100-5p",8.69585465757173,8.98267991124251,11.2138697266026,8.96448527448298,10.8374702529657,8.32804655627074,8.68992810556114,7.67666233485797,8.18863829456139,7.47459828053564
"hsa-miR-22-5p",8.35389665554982,8.96895472754222,8.6359719978104,8.86325707193297,9.59609655577997,7.55918586578773,6.93239194006853,5.95907460114051,7.32111635060237,6.6891593577313
"hsa-miR-5588-5p",1.58014548442338,0,2.01077983875324,0,2.31324585178756,0,0,0,0,0
"hsa-miR-885-5p",4.8499992594661,1.76128527336162,5.33019983285091,6.36334632097502,6.48832219114082,3.52356195605701,3.20945336562895,0,0.250961573533219,2.33628338786443
"hsa-miR-188-5p",0,2.06695024392463,1.66902676550963,0,2.0071955014042,0,0,0,0,0
"hsa-miR-1291",4.38474058729238,3.28835856219366,4.01256867350306,3.04788732939655,1.8073549220576,1.92599941855622,1.26903314645524,0,0.963474123974886,1.31614574229336
"hsa-miR-548ah-5p",0,0.84799690655495,1.43295940727611,0,2.58496250072116,0,0,0,0,0
"hsa-miR-6806-3p",0,1.76128527336162,1.77399632511117,2.19219416528334,0.963474123974886,4.17232749165762,2.83390207666916,3.58255600301406,3.47248777146274,4.43895814789755
"hsa-miR-370-3p",6.18189764310839,8.35062984163787,5.77531397525381,5.41481206056585,7.08129701413827,8.81803886775511,8.42986699138229,9.58091804217652,10.2845812212975,7.40181816308764
"hsa-miR-125b-5p",8.53496424980466,9.32526047558756,9.27164977245721,9.68870490503168,8.85517994681633,6.91241035380827,7.20084957463721,5.69766263347052,5.41717741190639,7.79454583302205
"hsa-miR-17-5p",9.31612310947525,9.41396635150775,5.43895814789755,8.96257794131189,5.76101926524048,6.29829173062012,6.22901103701185,4.88801258540283,5.30341546268562,5.84096670448742
"hsa-miR-222-3p",11.9738623592867,11.7672616645656,8.46805377551626,10.4163014169536,7.58833986092348,8.58368454864348,8.4377520723236,6.47297508612399,7.52434581646254,8.21902327539525
"hsa-let-7f-5p",15.0510682848894,15.4403478479534,12.7134509578861,15.0077368730748,12.5055386662583,11.0268692052634,11.1545649824542,7.54666299291799,9.24169720326615,12.8741110894178
"hsa-miR-4645-3p",0,0.84799690655495,0.31034012061215,3.22187708107703,0.22650852980868,0,0,0,0,0
"hsa-miR-597-3p",1.58014548442338,0.84799690655495,0,0,0,1.52105073690096,2.92599941855622,4.60229058486114,0,1.83187724119167
"hsa-miR-6855-5p",0,0.84799690655495,0,0,0,1.83592407425437,3.28095631383106,0.739848102699327,0,2.1407786557828
"hsa-miR-941",9.57502863530417,8.97584796800678,6.50159837423479,6.8370602037586,5.33127526714661,9.57430969055782,8.03809592468451,11.1719148482743,9.87322876882651,8.09950561709114
"hsa-miR-548z",0,2.88362081628567,0.565597175854225,0.333423733725192,1.13750352374994,0,0,0,0,0
"hsa-miR-548h-3p",0,2.88362081628567,0.565597175854225,0.333423733725192,1.13750352374994,0,0,0,0,0
"hsa-miR-7706",6.59185890498717,6.64241277290506,6.22631584933549,7.260590274731,5.90086680798075,7.60999129521268,8.55719562452855,8.43045255166553,8.76374352611568,8.68236260803857
"hsa-miR-490-5p",1.58014548442338,0.84799690655495,0.790772037862,0,1.77399632511117,0,0,0,0,0
"hsa-miR-6761-5p",1.58014548442338,0.84799690655495,2.21101219348551,0,2.64616265715789,0.55581615506164,0,0,0,0
"hsa-miR-885-3p",2.8011586560937,0,3.26303440583379,3.30158764660319,4.29572302453997,0.765534746362977,1.64154602908752,0,0,1.18903382439002
"hsa-miR-4785",0,0,0,0,0,0,1.84398384404833,2.41142624572647,0,1.54596836910529
"hsa-miR-7641",4.38474058729238,3.40190347160796,3.14893410452634,5.53075745746122,1.94485844580754,6.06673502873203,6.34216358328935,6.73416766115076,5.99299496685181,5.11727946005392
"hsa-miR-4429",5.20163386116965,4.72900887033786,3.46597446450407,2.74200621086674,3.62058641045188,5.13216552547809,5.33485426933163,7.31006740802367,6.38698334236665,4.08746284125034
"hsa-miR-125b-2-3p",4.51601514700366,4.63981097771678,6.50541460934675,4.40803246613065,6.65191274464578,4.41278152533848,2.10433665981474,5.08491465976794,0,1.18903382439002
"hsa-miR-338-5p",6.81224149518948,8.59339112279174,5.75595576955096,7.260590274731,4.77610398807316,6.05158962076266,4.16751850373522,5.31903981556254,3.96993327469786,4.39574832817903
"hsa-miR-493-3p",4.8499992594661,6.69891298314366,4.57106999816771,4.99729240763651,5.22187708107703,7.7432187295325,6.49697358099828,6.36071542539293,8.22583403553784,6.41396635150775
"hsa-miR-548a-3p",0,3.16671544496642,0.782408564927373,0,0.895302621333307,0,0,0,0,0
"hsa-miR-25-5p",5.03650333373899,5.48767927890162,2.48542682717024,3.73335434061383,2.54349588342577,5.02236781302845,4.83693401132109,6.97452931248388,6.17891378466957,4.1407786557828
"hsa-miR-4306",0,0,0,0,0,0.948600847493356,0.55581615506164,0,0.464668267003444,2.0703893278914
"hsa-miR-4326",4.07980475463526,5.51317488460363,2.74200621086674,2.90303827011291,2.43295940727611,5.24298351610969,4.0071955014042,6.52073652693764,5.41717741190639,4.85549144310187
"hsa-miR-642a-3p",3.69265037003553,3.78240856492737,0.565597175854225,1.21412480535285,0.75702324650746,4.15380533607904,1.53106949272595,5.11270013274936,4.24107745817504,3.78659636189081
"hsa-miR-20b-5p",6.73348992588162,7.09370805496563,2.01077983875324,7.13051908302734,3.44890095114513,3.90689059560852,3.62175885670973,4.82171021503467,2.86591881455221,3.4905701304462
"hsa-miR-4786-5p",2.8011586560937,0,0,2.4931349223055,0.333423733725192,0,0,0,0,0
"hsa-miR-5581-3p",1.58014548442338,1.76128527336162,0.443606651475615,0,0.963474123974886,0,0,0,0,0
"hsa-miR-130a-3p",5.5465858290081,5.04001567884788,4.60703434594862,4.64789009105921,3.30597052098439,3.19692173382033,3.34908214639109,0.739848102699327,0,1.83187724119167
"hsa-miR-548p",3.45154083301783,3.03210084316702,5.52136487844622,3.92124588858559,4.17632277264046,3.58135124716878,2.51349074558812,0,0.815575428862573,1.91456452349394
"hsa-miR-363-5p",3.16349873228288,1.76128527336162,0.16349873228288,2.68257329734758,1.02856915219677,2.44095219802964,3.59454854955035,3.22032995487956,3.39643353125099,4.56132613645392
"hsa-miR-5589-5p",2.31614574229336,0,1.14404636961671,0,1.19534759832222,0,0,0,0,0
"hsa-miR-548ah-3p",4.38404980679516,3.86393845042397,6.51127826508303,4.87282875953489,5.14323013477689,4.5197934862411,3.38128337250378,0,1.33342373372519,2.70929063572336
"hsa-miR-4498",0,1.37851162325373,0,0,0,1.83592407425437,2.87970576628229,4.13996056954546,0,0
"hsa-miR-382-3p",1.58014548442338,3.16671544496642,1.29278174922785,3.1811025507538,1.08406426478847,1.11769504266975,0,0,1.09761079662642,0
"hsa-miR-21-5p",14.2427520941889,14.5140593677927,13.3151354070157,12.5015535928334,13.0604612044817,12.902083003239,11.7784632206184,9.92548026341446,11.4140033616511,11.7864207514332
"hsa-miR-5010-5p",0,2.71808758396052,0.687060688339892,0,0.604071323668861,1.39506279951758,2.87970576628229,4.71589337054761,3.72137265947682,0.27500704749987
"hsa-miR-133a-3p",5.27761287075669,8.18254333315175,1.43295940727611,3.48284828306847,3.8011586560937,2.31324585178756,2.02147972741045,4.71589337054761,0.464668267003444,0
"hsa-miR-320b",12.4015915378321,11.6417988831621,11.2592666013572,9.7243262564621,11.1925270792598,11.8113907501267,12.7385103103129,14.8790456804797,13.0921773701828,11.8034813394023
"hsa-miR-651-5p",3.45154083301783,4.44228003525258,3.0036022366802,2.38681094647222,2.6667565918848,1.26303440583379,1.64154602908752,0,0,1.83187724119167
"hsa-miR-25-3p",13.2711113573108,13.8255898809492,12.2739674771164,12.5679109310896,12.1377436540843,14.2964323125649,14.2302276355591,13.2686618787744,14.3097271552026,14.4343982276613
"hsa-miR-340-5p",8.49577509696993,9.18204667415453,7.95506864440976,8.05680026314344,7.61397358738023,7.27612440527424,6.32966181492899,4.41210404467757,5.10181813422741,6.85249829878989
"hsa-miR-1258",0,0,1.55581615506164,0,1.73552217729654,0,0,0,0,0
"hsa-miR-455-3p",2.31614574229336,0,1.06350294230616,2.4931349223055,2.64616265715789,1.11769504266975,0.55581615506164,0,0,0
"hsa-miR-3912-3p",1.58014548442338,2.31903981556254,0.31034012061215,0,0.604071323668861,0,0,0,0,0
"hsa-miR-625-5p",1.58014548442338,3.78240856492737,1.43295940727611,3.33913738491959,1.77399632511117,0.765534746362977,1.64154602908752,0,1.09761079662642,0.27500704749987
"hsa-miR-5697",1.58014548442338,0,0,2.92789645372882,0.124328135002202,0,0,0,0,0
"hsa-miR-361-5p",6.88679398997529,7.96034952755004,6.05549936581374,7.07210580048042,5.60110220337641,6.02081330425245,4.22342254993494,0.739848102699327,3.04264433740849,4.63749432520631
"hsa-miR-3913-5p",3.16349873228288,3.86393845042397,2.86789646399265,3.28243980500639,3.31759350462347,4.65935375917005,4.44228003525258,6.24507727535967,4.77030048949942,4.53543091487128
"hsa-miR-500a-3p",7.44319221493233,8.10946503817032,7.96906988519241,5.53480866123175,7.29370154208074,6.4093909361377,5.69125497865014,6.31922050252387,6.38041777276528,4.53543091487128
"hsa-miR-337-5p",0,1.37851162325373,0.887525270741587,0.7311832415722,0.22650852980868,0,0,0,0,0
"hsa-miR-106b-3p",9.90033852794,9.85274796480088,8.55700411040514,8.27388882366849,8.37260391520448,10.8032512576965,10.0650794889999,10.6192479246761,10.9020735793107,9.29510309811892
"hsa-miR-654-5p",3.69265037003553,5.70182625841205,2.4541758931858,4.2364926183813,2.83390207666916,6.12577506760952,5.06695024392463,4.13996056954546,6.50064273606281,4.70984201927331
"hsa-miR-6837-5p",0,1.37851162325373,0.443606651475615,1.57531233068744,0.124328135002202,0,0,0,0,0
"hsa-miR-4685-3p",1.58014548442338,1.37851162325373,0.687060688339892,0,0.604071323668861,2.31324585178756,3.44625622988956,0,2.74846123300404,1.99638874644762
"hsa-miR-1303",4.24031432933371,4.44228003525258,3.38543103719352,3.20163386116965,4.03913839390696,0.765534746362977,1.93734439215023,3.05658352836637,0,2.50842865253186
"hsa-miR-136-5p",2.31614574229336,3.16671544496642,1.29278174922785,2.31324585178756,1.94485844580754,2.72246602447109,3.44625622988956,5.67919857056692,3.74200621086674,1.99638874644762
"hsa-miR-7151-5p",0,0,0,3.20163386116965,0.124328135002202,0,0,0,0,0
"hsa-miR-324-5p",2.8011586560937,2.88362081628567,1.06350294230616,0,1.4905701304462,3.36876834909033,3.80322703643493,3.16671544496642,4.50589092972996,1.43829285157915
"hsa-miR-330-5p",4.74738739965272,5.17352723812251,4.15623479785027,4.67807190511264,3.58976348698498,6.23706652081182,5.77452352959023,6.40087943628218,6.37051305246041,4.54843662469604
"hsa-miR-186-5p",10.2968588649194,10.8507181767485,8.77524812132063,9.29209151954836,9.06770324437316,10.6044049676355,11.3090272181043,11.1839330694255,11.2110913077931,10.3499778010468
"hsa-miR-4746-5p",4.51601514700366,3.40190347160796,2.35614381022528,0,1.4905701304462,3.68929916053589,4.5765221379205,5.84699468696557,3.39643353125099,4.25776496857139
"hsa-miR-627-3p",0,0.84799690655495,0,2.68257329734758,0.124328135002202,0,0,0,0,0
"hsa-miR-487b-3p",0,2.06695024392463,0,0,1.02856915219677,3.12101540096137,0,4.13996056954546,2.86591881455221,2.4541758931858
"hsa-miR-769-5p",6.01435529297707,6.7953253872778,5.6167693662935,2.76977173924945,5.09296850932414,7.73538678289534,6.5082701755678,8.96298273790289,7.55688918972687,4.54843662469604
"hsa-miR-676-5p",0,0,1.96716860753263,0,0.831877241191673,0,0,0,0,0
"hsa-miR-135a-5p",0,1.37851162325373,0,0,0,0.956056652412403,0,0,1.09761079662642,3.82984955984469
"hsa-miR-30a-5p",9.60112077936725,10.5036866284616,10.3394046579078,8.61680611676899,10.4457494604402,9.83903052828911,8.56708144971975,6.85099939471647,7.92243574023315,7.92688896439114
"hsa-miR-486-5p",16.5347401300823,15.9819975468393,11.8583579432358,16.1282011939629,12.853623404914,15.7103498702859,16.6155388335145,15.7313702139669,16.7519730014818,17.315431841833
"hsa-miR-6807-5p",1.58014548442338,1.76128527336162,0,0,0.516015147003665,1.26303440583379,3.47638168756724,3.05658352836637,2.97452931248388,0
"hsa-miR-502-3p",7.02547181462118,7.90382160668981,7.35429346668164,6.43128865429159,6.93227381708644,6.35279382940117,5.44824022521607,5.05614996110814,6.50969584193339,4.57470704641555
"hsa-let-7a-5p",15.1973084715245,15.5764007894704,12.2590076076446,15.099379044347,12.6638315855235,11.4273442750571,12.5978314251129,9.38737115782479,11.4029853856806,13.4775584403542
"hsa-miR-1910-3p",0,0.84799690655495,0.16349873228288,0,0.124328135002202,0.765534746362977,1.53106949272595,0,2.08406426478847,1.31614574229336
"hsa-miR-584-5p",10.3874788658424,10.8991227492265,7.98293655004793,9.40979398579922,7.31650781910311,7.99356115148326,7.74819284958946,6.39523421222388,7.51088282198627,8.03177011416067
"hsa-miR-3130-3p",4.94626298433245,4.01346225980656,5.4905701304462,3.68929916053589,4.24412594328373,3.23266075679027,3.41413553298445,4.4995270242151,2.37573453858316,1.43829285157915
"hsa-miR-129-5p",6.81224149518948,6.52230689287139,4.38266725274504,4.70708299177171,3.74631276642546,6.70873904135958,5.84699468696557,7.98777561614291,6.54256760776422,5.71753934339116
"hsa-miR-93-3p",2.31614574229336,3.605257262939,0.790772037862,0,1.87578006306849,3.52356195605701,3.50716034911752,4.45680614923047,4.37989816352469,1.91456452349394
"hsa-miR-2682-5p",0,0,0.565597175854225,2.59215800212536,0,0,0,0,0,0
"hsa-miR-3613-3p",0,0.84799690655495,0.31034012061215,0,0.22650852980868,0.298658315564515,0.956056652412403,3.93640237772506,1.63226821549951,0
"hsa-miR-1976",0,0.84799690655495,0,0,0.22650852980868,0.948600847493356,0.55581615506164,3.05658352836637,0,1.43829285157915
"hsa-miR-363-3p",9.89431758274276,9.86142814833283,6.97556140627362,9.08249503372788,8.27029532647204,9.58749626181111,10.5388679158473,10.0952387660279,10.3146851979183,9.87208998933479
"hsa-miR-16-5p",11.5199015742627,12.1684308131612,8.21412480535285,10.7511925476404,9.25006150271721,9.39244622908579,9.02751901496903,6.5465858290081,8.56033283421244,9.25032210728558
"hsa-miR-625-3p",9.38640142364078,9.93144668529867,5.03782146543497,8.355967689241,6.07167687375186,6.36106648879432,6.12556845177803,0.739848102699327,4.94110631094643,6.67412163263239
"hsa-miR-199b-3p",10.2622358184538,10.9776877706935,9.3379340433474,9.2071607792448,8.15577958528955,9.47990149381287,7.92374344461586,6.96301164759943,7.38162946703366,7.57319272378161
"hsa-miR-199a-3p",10.2622358184538,10.9776877706935,9.3379340433474,9.2071607792448,8.15577958528955,9.47990149381287,7.92374344461586,6.96301164759943,7.38162946703366,7.57319272378161
"hsa-miR-6767-5p",0,1.76128527336162,0,0,0.604071323668861,1.52105073690096,2.57288966842058,0,2.61823865559545,2.4541758931858
"hsa-miR-4433b-3p",7.9048453285608,5.3533232911629,2.57531233068744,5.27388882366849,2.90110824301451,7.42256941086083,6.73592828427765,8.0065785455993,8.14654321993543,2.8011586560937
"hsa-miR-656-3p",0,2.06695024392463,0.565597175854225,0,0.604071323668861,0,0,0,0,0
"hsa-miR-3065-5p",3.45154083301783,0,0,0,1.19534759832222,0,0,0,0,0
"hsa-miR-1277-5p",2.31614574229336,1.76128527336162,0,0,0.75702324650746,0,0,0,0,0
"hsa-miR-4667-5p",0,0,0,0,0.22650852980868,0.55581615506164,1.64154602908752,0,2.52606881166759,0
"hsa-miR-193b-5p",6.91085256176094,4.96855160336395,7.80064109732908,6.66916853282079,7.96774501692177,4.22727899446832,5.03650333373899,7.47565237840642,6.55428186262639,3.04439411935845
"hsa-miR-7855-5p",0,0.84799690655495,0.16349873228288,0,0,0,0,3.54225804976692,2.61823865559545,0
"hsa-miR-3664-3p",0,0,1.49569516262407,0,0.895302621333307,0,0,0,0,0
"hsa-miR-6859-5p",0,2.53356334821451,1.06350294230616,1.51096191927738,1.14404636961671,0.298658315564515,4.09000652990382,4.88801258540283,0,3.22032995487956
"hsa-miR-5589-3p",0,0,0.887525270741587,0,1.40053792958373,0,0,0,0,0
"hsa-miR-6818-3p",0,0,0,0,0.124328135002202,1.63226821549951,0.55581615506164,0,0,2.0703893278914
"hsa-miR-126-5p",6.59185890498717,7.10213319047053,2.95977015521147,5.83794324189103,3.73768676140986,4.48992821940518,3.82781902461732,0,0.250961573533219,2.92789645372882
"hsa-miR-302a-5p",1.58014548442338,3.03210084316702,0,0,0.22650852980868,0,0,0,0,0
"hsa-miR-192-3p",0,0,0.31034012061215,0,1.8073549220576,0,0,0,0,0
"hsa-miR-4668-5p",0,1.76128527336162,0.443606651475615,0,0.333423733725192,1.92599941855622,1.64154602908752,2.22032995487956,0.464668267003444,2.0703893278914
"hsa-miR-4781-3p",1.58014548442338,0.84799690655495,0.687060688339892,0,0.22650852980868,1.26303440583379,1.64154602908752,3.90400231628369,0,1.83187724119167
"hsa-miR-181b-5p",9.3116120981851,10.1956182751231,7.674686619928,7.58466190794147,7.90683048206277,7.86801997711639,7.55558611519176,7.52857131887076,6.8011586560937,6.53496424980465
"hsa-miR-511-5p",6.78646567707339,7.46327913514142,10.1673303269391,8.22496636500027,9.29374751633357,7.18883607303053,7.35217587832633,6.0703893278914,6.33342373372519,8.53332973230583
"hsa-miR-24-3p",13.3776633353972,14.2737460712727,12.45107456459,13.4394789958975,12.5194274007402,12.8558340113531,12.0298358989655,10.9665919677548,11.7973616086337,11.367589480413
