"","GSM2834518","GSM2834519","GSM2834520","GSM2834521","GSM2834522","GSM2834523","GSM2834524","GSM2834525"
"hsa-miR-3658",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-921",0,0,0,0,0,0,0,0
"hsa-miR-1255b-5p",0,0,0,2.84014051992263,0,0,0,0
"hsa-miR-1255b-2-3p",0,0,0,0,0,0,0,0
"hsa-miR-557",0,0,0,0,0,0,0,0
"hsa-miR-3119",0,0,0,0,0,0,0,0
"hsa-miR-1295a",0,0,2.43861710503387,0,1.4919460182865,0,0,0
"hsa-miR-1295b-5p",0,0,2.43861710503387,0,1.4919460182865,0,0,0
"hsa-miR-1295b-3p",0,0,0,0,0,0,0,0
"hsa-miR-214-5p",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-214-3p",0,0,0,0,0,0,0,1.71772254865463
"hsa-miR-3120-3p",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-3120-5p",0,0,0,0,0,0,0,1.71772254865463
"hsa-miR-199a-5p",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-199a-3p",2.45615022929101,0,0,0,0,0,0,0
"hsa-miR-488-5p",0,0,0,0,0,0,0,0
"hsa-miR-488-3p",0,0,0,0,0,0,0,0
"hsa-miR-4424",0,0,0,0,0,0,0,0
"hsa-miR-3121-3p",2.45615022929101,0,0,0,0,1.40713255650195,2.29703550197336,1.71772254865463
"hsa-miR-3121-5p",0,0,0,0,0,0,0,0
"hsa-miR-4426",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-1278",0,3.04098944152715,0,4.28412127997771,4.11387802423365,4.38025444510813,4.82788414711283,4.08951286330438
"hsa-miR-4735-5p",0,0,0,0,0,0,0,0
"hsa-miR-4735-3p",0,0,0,0,0,0,0,0
"hsa-miR-181b-5p",11.1409669959801,11.4508113144999,11.361738150373,11.6950382099936,11.3354297971245,11.4746732644989,11.5065309162152,11.151107567286
"hsa-miR-181b-3p",0,0,0,0,3.33104673618645,2.10574188959336,2.29703550197336,1.71772254865463
"hsa-miR-181a-5p",11.1833421943152,11.0593534259226,11.3976442440592,11.3276056753413,10.380808059157,10.524558181058,10.4776233620802,10.3658418600142
"hsa-miR-181a-3p",2.45615022929101,5.47194570240058,3.83427180133647,4.28412127997771,5.69362835810133,4.49039282657826,5.52407596070458,5.80580896276228
"hsa-miR-5191",0,0,0,0,0,0,0,0
"hsa-miR-1231",0,0,0,0,0,0,0,0
"hsa-miR-6739-5p",0,0,0,0,0,0,0,0
"hsa-miR-6739-3p",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-6740-5p",0,0,0,0,0,0,0,1.71772254865463
"hsa-miR-6740-3p",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-135b-5p",3.31831815559703,0,3.29901551752699,4.28412127997771,3.33104673618645,4.13100925001053,3.87780715695125,3.63759150126862
"hsa-miR-135b-3p",0,3.04098944152715,0,0,1.4919460182865,0,2.29703550197336,2.47983465821585
"hsa-miR-6769b-5p",0,0,0,0,0,0,0,0
"hsa-miR-6769b-3p",0,0,0,0,0,0,0,0
"hsa-miR-29c-5p",3.85424641386916,0,3.29901551752699,2.84014051992263,3.04452082945909,2.57441292241611,2.78066774291027,3.34435565786901
"hsa-miR-29c-3p",4.5507481839119,0,3.29901551752699,5.24661284989771,4.25752449055833,3.98812628345661,3.67167908556599,2.47983465821585
"hsa-miR-29b-3p",7.30435277291446,6.56981300339868,6.96340606484942,6.95672997217523,7.13521110636763,6.71537171014847,6.53900395508092,6.53242148469361
"hsa-miR-29b-2-5p",2.45615022929101,3.04098944152715,0,2.84014051992263,1.4919460182865,2.10574188959336,3.14223986468387,2.47983465821585
"hsa-miR-205-5p",6.35358939197795,6.56981300339868,5.6332394220514,7.27633335102318,4.38815458548179,3.82952095928234,4.61393311947452,4.94294511767654
"hsa-miR-205-3p",0,0,0,0,0,0,0,0
"hsa-miR-4260",0,0,0,0,0,0,0,0
"hsa-miR-3122",0,0,0,0,0,0,0,0
"hsa-miR-215-5p",7.63263320534801,7.11249700596034,7.931724460088,7.15684813953725,5.79130447128112,5.15760963576136,5.01416560717659,5.91930096609153
"hsa-miR-215-3p",0,0,0,0,0,0,0,0
"hsa-miR-194-5p",9.92228852163052,9.61083987346167,9.80426995667638,9.74376541668629,8.04351275370648,8.02446897914662,8.16368100240866,8.11888547444076
"hsa-miR-664a-5p",6.27216463718071,7.32257874246889,7.06217082544972,7.48917394925961,5.92643781045656,6.9062996128153,6.68336226890786,6.66850745212068
"hsa-miR-664a-3p",5.5196376818575,5.47194570240058,6.16469564374774,5.96829769526291,3.56998765353178,5.08923981462153,4.72487110939652,5.54792336462302
"hsa-miR-4742-5p",0,0,0,0,0,0,0,0
"hsa-miR-4742-3p",0,3.04098944152715,0,3.73571669189678,2.20956637803279,0,0,1.71772254865463
"hsa-miR-6741-5p",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-6741-3p",2.45615022929101,0,0,0,0,1.40713255650195,0,0
"hsa-miR-5008-5p",0,0,2.43861710503387,0,0,0,0,0
"hsa-miR-5008-3p",0,0,0,0,1.4919460182865,0,1.56424861434338,0
"hsa-miR-3620-3p",0,0,3.29901551752699,3.73571669189678,2.68662231665492,1.40713255650195,0,0
"hsa-miR-3620-5p",0,3.04098944152715,2.43861710503387,0,0,1.40713255650195,0,0
"hsa-miR-6742-5p",0,0,0,0,0,0,0,0
"hsa-miR-6742-3p",0,0,0,0,0,0,0,0
"hsa-miR-4666a-5p",0,0,0,0,0,0,0,0
"hsa-miR-4666a-3p",0,0,0,0,0,0,0,0
"hsa-miR-1182",0,0,0,0,0,0,0,0
"hsa-miR-4427",0,0,0,0,0,0,0,0
"hsa-miR-4671-5p",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-4671-3p",0,0,0,0,0,1.40713255650195,0,2.47983465821585
"hsa-miR-4753-5p",0,0,0,2.84014051992263,1.4919460182865,1.40713255650195,0,0
"hsa-miR-4753-3p",0,0,0,0,0,0,0,0
"hsa-miR-1537-3p",0,0,0,0,0,0,0,0
"hsa-miR-1537-5p",0,0,0,0,0,0,0,0
"hsa-miR-4428",0,0,0,0,0,0,0,0
"hsa-miR-3123",0,0,0,0,0,0,0,0
"hsa-miR-4677-5p",0,0,0,0,0,0,0,0
"hsa-miR-4677-3p",0,0,0,3.73571669189678,1.4919460182865,0,3.67167908556599,0
"hsa-miR-3916",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-3124-5p",0,0,0,0,0,0,0,0
"hsa-miR-3124-3p",0,0,0,0,0,0,0,0
"hsa-miR-5699-3p",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-5699-5p",2.45615022929101,3.95057169939243,2.43861710503387,2.84014051992263,3.33104673618645,2.92758944513469,3.43111105833391,3.34435565786901
"hsa-miR-6072",0,0,0,0,0,0,0,0
"hsa-miR-6078",0,0,0,0,0,0,0,0
"hsa-miR-3155a",0,0,0,0,0,0,0,0
"hsa-miR-3155b",0,3.04098944152715,0,0,1.4919460182865,1.40713255650195,1.56424861434338,1.71772254865463
"hsa-miR-548ak",0,0,0,0,0,0,0,0
"hsa-miR-4480",0,0,0,0,0,0,0,0
"hsa-miR-4481",0,0,0,0,0,0,0,0
"hsa-miR-548q",0,0,0,0,0,2.10574188959336,0,1.71772254865463
"hsa-miR-4293",0,0,0,0,0,0,0,0
"hsa-miR-1265",0,0,0,0,0,0,0,0
"hsa-miR-511-5p",0,0,0,2.84014051992263,0,0,0,1.71772254865463
"hsa-miR-511-3p",0,0,0,0,0,0,0,0
"hsa-miR-4675",0,0,0,0,0,0,0,0
"hsa-miR-1915-5p",2.45615022929101,0,0,0,1.4919460182865,0,3.14223986468387,1.71772254865463
"hsa-miR-1915-3p",0,3.04098944152715,2.43861710503387,0,0,2.10574188959336,0,2.47983465821585
"hsa-miR-1254",4.24412732659541,5.21539776126519,4.78279172309752,5.46356642219188,6.23495970328553,5.99502353153112,6.37857831115767,6.63567037650933
"hsa-miR-603",0,0,0,0,0,0,0,0
"hsa-miR-8086",0,0,0,0,0,0,0,0
"hsa-miR-604",0,0,0,0,0,0,0,0
"hsa-miR-938",0,0,0,0,0,0,0,0
"hsa-miR-7162-5p",0,0,0,0,0,0,0,0
"hsa-miR-7162-3p",0,0,0,0,0,0,0,0
"hsa-miR-3611",0,0,0,0,0,0,0,0
"hsa-miR-4683",6.98470471578461,7.90453385135649,6.9113667519951,7.71747444807202,5.28785287504701,5.66000603898087,6.03537616980521,5.04650621784171
"hsa-miR-5100",0,0,2.43861710503387,0,1.4919460182865,0,0,0
"hsa-miR-3156-5p",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-3156-3p",0,0,0,0,0,0,0,0
"hsa-miR-4294",0,0,0,0,0,0,0,0
"hsa-miR-605-5p",0,0,0,0,0,0,0,0
"hsa-miR-605-3p",0,0,0,0,0,0,0,0
"hsa-miR-548f-3p",0,0,0,0,0,0,0,0
"hsa-miR-548f-5p",0,0,0,0,0,0,0,0
"hsa-miR-3924",0,0,0,0,0,0,0,0
"hsa-miR-1296-5p",3.31831815559703,4.50409026538253,3.29901551752699,4.68052645784837,4.38815458548179,2.92758944513469,3.43111105833391,4.08951286330438
"hsa-miR-1296-3p",0,0,0,2.84014051992263,0,0,1.56424861434338,0
"hsa-miR-7151-5p",0,0,0,0,0,0,0,0
"hsa-miR-7151-3p",0,0,0,0,0,0,0,0
"hsa-miR-7152-5p",0,0,0,0,0,0,0,0
"hsa-miR-7152-3p",0,0,0,0,0,0,0,0
"hsa-miR-4676-5p",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-4676-3p",0,0,0,0,2.20956637803279,0,1.56424861434338,0
"hsa-miR-606",0,0,0,0,0,0,0,0
"hsa-miR-346",0,0,0,0,1.4919460182865,1.40713255650195,0,0
"hsa-miR-4678",0,0,0,0,0,0,0,0
"hsa-miR-4679",0,0,0,0,0,0,0,0
"hsa-miR-107",0,3.04098944152715,2.43861710503387,0,0,2.10574188959336,1.56424861434338,0
"hsa-miR-3157-5p",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-3157-3p",0,3.04098944152715,0,0,1.4919460182865,0,1.56424861434338,1.71772254865463
"hsa-miR-607",2.45615022929101,0,0,0,2.20956637803279,1.40713255650195,0,1.71772254865463
"hsa-miR-1287-5p",2.45615022929101,3.95057169939243,0,3.73571669189678,4.99166150035909,4.94193793940648,5.01416560717659,3.34435565786901
"hsa-miR-1287-3p",0,0,0,0,0,0,0,0
"hsa-miR-4685-5p",0,0,0,0,0,0,0,0
"hsa-miR-4685-3p",0,0,0,0,0,0,0,0
"hsa-miR-6507-5p",0,0,0,0,0,0,0,0
"hsa-miR-6507-3p",0,0,0,0,0,0,0,0
"hsa-miR-608",0,0,0,0,0,0,0,0
"hsa-miR-3158-3p",4.80348678393427,4.50409026538253,4.53020134005398,5.96829769526291,5.92643781045656,6.06789266924918,5.94659676513479,6.21438450361854
"hsa-miR-3158-5p",4.80348678393427,4.50409026538253,4.53020134005398,5.96829769526291,5.92643781045656,6.06789266924918,5.94659676513479,6.21438450361854
"hsa-miR-146b-5p",9.86095262129293,9.93239889809646,9.89415375379486,9.70168979826527,9.83125330357755,9.76213280253659,9.53681417202404,9.71617560086527
"hsa-miR-146b-3p",0,4.50409026538253,2.43861710503387,2.84014051992263,1.4919460182865,1.40713255650195,0,1.71772254865463
"hsa-miR-1307-3p",10.1155816295621,10.8435760897667,10.2224676262959,10.548916496265,11.3181219524785,11.2227524308704,11.2524963771193,11.2177968029576
"hsa-miR-1307-5p",3.31831815559703,3.04098944152715,0,0,3.33104673618645,2.92758944513469,1.56424861434338,2.47983465821585
"hsa-miR-936",0,0,0,0,0,0,0,0
"hsa-miR-609",0,0,0,0,0,0,0,0
"hsa-miR-4482-5p",0,0,0,0,0,0,0,0
"hsa-miR-4482-3p",0,0,0,0,0,0,0,0
"hsa-miR-4680-5p",0,0,0,0,0,0,0,0
"hsa-miR-4680-3p",0,0,0,0,0,0,0,0
"hsa-miR-548e-3p",0,0,2.43861710503387,2.84014051992263,0,1.40713255650195,2.78066774291027,2.97590581924466
"hsa-miR-548e-5p",0,0,0,0,0,0,0,0
"hsa-miR-6715a-3p",0,0,0,0,0,0,0,0
"hsa-miR-6715b-5p",0,0,0,0,0,0,0,0
"hsa-miR-6715b-3p",0,0,0,0,0,0,0,0
"hsa-miR-4295",0,0,0,0,0,0,0,0
"hsa-miR-4483",0,0,0,0,0,0,0,0
"hsa-miR-2110",3.31831815559703,5.21539776126519,4.78279172309752,4.28412127997771,4.99166150035909,5.6120799897422,6.15907287976285,5.1431286804372
"hsa-miR-3663-5p",0,0,0,0,0,2.57441292241611,2.29703550197336,0
"hsa-miR-3663-3p",2.45615022929101,0,0,0,0,2.57441292241611,0,0
"hsa-miR-4681",0,0,0,0,0,0,0,0
"hsa-miR-4682",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-3941",0,0,0,0,0,0,0,0
"hsa-miR-4296",0,0,0,0,0,0,0,0
"hsa-miR-4484",0,0,0,0,0,0,0,0
"hsa-miR-4297",0,0,0,0,0,0,0,0
"hsa-miR-378c",3.85424641386916,0,3.29901551752699,3.73571669189678,2.68662231665492,3.21108634174277,2.78066774291027,2.47983465821585
"hsa-miR-202-5p",0,0,0,0,0,0,0,0
"hsa-miR-202-3p",0,0,0,0,0,0,0,0
"hsa-miR-3944-3p",0,0,0,0,1.4919460182865,0,0,0
"hsa-miR-3944-5p",0,0,0,0,0,1.40713255650195,0,0
"hsa-miR-6743-5p",0,0,0,0,0,0,0,0
"hsa-miR-6743-3p",0,0,2.43861710503387,0,0,1.40713255650195,0,0
"hsa-miR-210-3p",11.1861234393247,11.2470172078577,11.4117601438686,11.4470247318008,8.64962456640635,8.48322149180793,8.42423359159686,8.22203071489284
"hsa-miR-210-5p",3.31831815559703,3.04098944152715,4.53020134005398,4.28412127997771,0,1.40713255650195,1.56424861434338,1.71772254865463
"hsa-miR-6744-5p",0,0,0,0,4.9070299762995,4.68826025918295,6.03537616980521,5.04650621784171
"hsa-miR-6744-3p",0,0,0,0,0,2.92758944513469,0,0
"hsa-miR-4298",0,0,0,0,0,0,0,0
"hsa-miR-7847-3p",0,0,0,0,0,0,0,0
"hsa-miR-675-5p",0,0,0,0,0,0,0,0
"hsa-miR-675-3p",0,0,0,0,0,0,1.56424861434338,0
"hsa-miR-483-5p",0,3.04098944152715,2.43861710503387,0,3.95433119513671,4.38025444510813,4.2184022246187,2.47983465821585
"hsa-miR-483-3p",0,3.04098944152715,0,0,2.68662231665492,3.21108634174277,2.29703550197336,1.71772254865463
"hsa-miR-4686",0,0,0,0,0,0,0,0
"hsa-miR-4687-5p",0,0,0,0,0,0,0,0
"hsa-miR-4687-3p",0,0,0,0,0,0,0,1.71772254865463
"hsa-miR-302e",0,0,0,0,0,0,0,0
"hsa-miR-5691",0,0,0,0,0,0,0,0
"hsa-miR-4485-3p",0,0,0,0,0,2.10574188959336,0,1.71772254865463
"hsa-miR-4485-5p",3.31831815559703,0,2.43861710503387,0,2.20956637803279,0,1.56424861434338,1.71772254865463
"hsa-miR-4299",0,0,0,0,0,0,0,0
"hsa-miR-8070",0,0,0,0,0,0,0,0
"hsa-miR-6124",0,0,0,0,0,0,0,0
"hsa-miR-6073",0,0,0,0,0,0,0,0
"hsa-miR-3159",0,3.04098944152715,0,0,1.4919460182865,0,0,2.47983465821585
"hsa-miR-4486",0,0,0,0,0,0,0,0
"hsa-miR-4694-5p",0,0,0,0,0,0,0,0
"hsa-miR-4694-3p",0,0,0,0,0,0,0,0
"hsa-miR-8054",0,0,0,0,0,0,0,0
