"","GSM3165497","GSM3165498","GSM3165499","GSM3165500","GSM3165501","GSM3165502","GSM3165503","GSM3165504","GSM3165505","GSM3165506","GSM3165507","GSM3165508","GSM3165509","GSM3165510","GSM3165511","GSM3165512","GSM3165513","GSM3165514","GSM3165515","GSM3165516"
"hsa-miR-100-5p",2,7.3037807481771,7.02236781302845,8.8008998999203,5.52356195605701,7.57742882803575,10.7846348455575,7.76155123244448,8.27612440527424,8.44294349584873,8.08746284125034,2.58496250072116,8.40514146313634,1,1.58496250072116,1.58496250072116,0,2,3.16992500144231,7.36632221424582
"hsa-miR-101-1-3p",2.8073549220576,9.17741953798924,9.47370574961942,10.0028150156071,8.85798099512757,9.60547951806167,11.35149140932,9.09539702279256,9.95274124718649,10.0361736125535,9.68474862042163,3.90689059560852,10.3652288492515,2.32192809488736,2.32192809488736,1.58496250072116,0,2.8073549220576,5.08746284125034,8.96289600533726
"hsa-miR-101-1-5p",0,1.58496250072116,1.58496250072116,2,1.58496250072116,2.8073549220576,3.70043971814109,1.58496250072116,1.58496250072116,2,2,0,2,0,0,0,0,0,0,0
"hsa-miR-101-2-3p",2.8073549220576,9.18487534290828,9.4797802640291,10.007027266894,8.86108690599539,9.61286849729104,11.3553510964248,9.1006623390052,9.95855271543101,10.0389189892923,9.69174351917128,3.90689059560852,10.3728650601126,2.32192809488736,2.32192809488736,1.58496250072116,0,2.8073549220576,5.08746284125034,8.97154355395077
"hsa-miR-103a-1-3p",3.70043971814109,9.283088353024,9.57931593758001,9.40726776424473,8.83920378809694,9.50977500432694,10.3663222142458,9.14465824283188,9.01122725542325,9.28771237954945,8.8073549220576,2.8073549220576,8.76155123244448,2.58496250072116,1.58496250072116,2,1.58496250072116,1.58496250072116,3.4594316186373,9.13185696060879
"hsa-miR-103a-2-3p",3.70043971814109,9.283088353024,9.57931593758001,9.40514146313634,8.83920378809694,9.51175265376738,10.3663222142458,9.14974711950468,9.01122725542325,9.28771237954945,8.8073549220576,2.8073549220576,8.76487159073609,2.58496250072116,1.58496250072116,2,1.58496250072116,1.58496250072116,3.4594316186373,9.13442632022093
"hsa-miR-103a-2-5p",0,1,1,0,1,0,1.58496250072116,0,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"hsa-miR-103b-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103b-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-1-5p",0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-2-5p",0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-5p",1,6.18982455888002,6.78135971352466,5.83289001416474,5.75488750216347,6.12928301694497,6.4262647547021,5.55458885167764,5.28540221886225,5.24792751344359,4.85798099512757,1,4.70043971814109,0,0,0,0,1.58496250072116,2.58496250072116,6.44294349584873
"hsa-miR-106b-3p",2,6.12928301694497,5.83289001416474,6.08746284125034,4.85798099512757,6.04439411935845,6.4093909361377,4.95419631038687,5.55458885167764,5.04439411935845,5.28540221886225,1.58496250072116,4.75488750216347,0,0,0,0,1,1.58496250072116,5.6724253419715
"hsa-miR-106b-5p",1,5.08746284125034,5.58496250072116,4.8073549220576,5.04439411935845,6.02236781302845,5.39231742277876,4.64385618977472,4.64385618977472,4.95419631038687,4.52356195605701,1,4.24792751344359,0,0,0,0,0,1,5.8073549220576
"hsa-miR-107",3.58496250072116,8.98868468677217,9.37068740680722,9.09275714091985,8.58871463558226,9.15734693536284,9.96000193206808,8.88874324889826,8.69348695749933,8.9915218460757,8.5352753766208,2.8073549220576,8.51569983828404,2.32192809488736,1,2,1.58496250072116,1.58496250072116,3.4594316186373,8.91587937883577
"hsa-miR-10a-3p",1,4,3,4.16992500144231,4.32192809488736,4.08746284125034,4.08746284125034,3.90689059560852,2.8073549220576,3.8073549220576,3.16992500144231,0,1,0,0,0,0,0,0,3.8073549220576
"hsa-miR-10a-5p",9.41996017784789,14.6621120163109,13.9808536063797,15.2310336301681,14.4376870611688,14.5972378455773,15.3238991823973,14.2298702722872,14.7386728528729,14.9685768019254,14.7606679762471,8.29462074889163,13.3517674439599,7.76155123244448,6.33985000288462,6.58496250072116,6.44294349584873,7.90689059560852,6.53915881110803,13.7064960180612
"hsa-miR-10b-3p",0,1,1,0,1,1,1,0,1,1.58496250072116,1,0,1,0,0,0,0,0,1,0
"hsa-miR-10b-5p",9.33091687811462,14.5642090451898,13.8986013874039,15.159398347853,14.2963426846929,14.5244804995891,15.2073575602063,14.102877893637,14.6900525517672,14.9412769076493,14.7112367677938,8.15987133677839,13.2710252506166,7.64385618977472,6.3037807481771,6.61470984411521,6.4757334309664,7.94836723158468,6.4757334309664,13.604553229079
"hsa-miR-1178-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1178-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1180-3p",0,1,1.58496250072116,2,2.58496250072116,2,1,0,1,1.58496250072116,2.32192809488736,0,1,0,0,0,0,0,0,1.58496250072116
"hsa-miR-1180-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1184-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1184-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1184-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1185-1-3p",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"hsa-miR-1185-1-5p",0,1,0,0,0,1.58496250072116,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1185-2-3p",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"hsa-miR-1185-2-5p",0,1,0,0,0,1.58496250072116,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1197",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1199-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1199-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-1200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1207-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1207-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-122-3p",0,0,0,3.58496250072116,0,1,6.4093909361377,1,0,0,0,1.58496250072116,6.84549005094437,0,0,0,0,0,0,0
"hsa-miR-122-5p",0,3.8073549220576,1,8.00562454919388,0,0,11.3275526440812,5.32192809488736,0,1.58496250072116,0,4.58496250072116,11.9686667931952,1,0,0,0,1,0,0
"hsa-miR-1224-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1224-5p",0,0,1,0,0,0,1,0,1.58496250072116,1,0,0,0,0,1,0,0,0,0,0
"hsa-miR-1225-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1225-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1226-3p",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1226-5p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1227-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1227-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1228-3p",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1228-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1229-3p",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1229-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1233-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1233-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1233-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1233-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1234-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1236-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1236-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1237-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1237-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1238-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1238-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-1-3p",0,0,0,1,0,0,1,0,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"hsa-miR-124-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-2-3p",0,0,0,1,0,0,1,0,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"hsa-miR-124-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-3-3p",0,0,0,1,0,0,1,0,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"hsa-miR-124-3-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1244-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1244-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1244-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1244-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1246",1,4.90689059560852,3.70043971814109,2.58496250072116,3.70043971814109,3,3.4594316186373,3.32192809488736,1.58496250072116,0,1.58496250072116,0,3.16992500144231,0,0,0,0,0,0,2.32192809488736
"hsa-miR-1247-3p",1,1.58496250072116,1,1,2.58496250072116,2.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,0,2.58496250072116
"hsa-miR-1247-5p",2.32192809488736,3.58496250072116,3.4594316186373,2.8073549220576,4.95419631038687,4.70043971814109,4.08746284125034,3.8073549220576,2.58496250072116,0,2,0,0,0,1,0,1,0,0,4.08746284125034
"hsa-miR-1248",2,6.14974711950468,4.95419631038687,4.75488750216347,3.32192809488736,5.16992500144231,5.16992500144231,4.85798099512757,4,3.90689059560852,3.16992500144231,0,3.16992500144231,1,0,0,1,0,0,3
"hsa-miR-1249-3p",0,1.58496250072116,2.32192809488736,1,0,0,2,1,1.58496250072116,1,2,0,0,0,0,0,0,0,0,1
"hsa-miR-1249-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1250-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1250-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1251-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1251-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1252-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1252-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1254-1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1254-2",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1255a",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"hsa-miR-1255b-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-125a-3p",0,1,0,1,0,0,2.58496250072116,0,1,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-125a-5p",4.95419631038687,8.69696752623429,9.10852445677817,10.0195907283579,7.66533591718518,9.11634396123747,11.2088439907346,9.12412131182919,9.69696752623429,9.93516504960369,9.65284497300198,2.58496250072116,8.73809225962049,3,2,2.58496250072116,2,3.16992500144231,2,9.15734693536284
"hsa-miR-125b-1-3p",0,2,1.58496250072116,3.8073549220576,1,1.58496250072116,4.64385618977472,2.8073549220576,3.32192809488736,2.32192809488736,2.8073549220576,0,2.32192809488736,0,0,0,0,0,0,3.16992500144231
"hsa-miR-125b-1-5p",0,5.95419631038687,6.65821148275179,8.51569983828404,5.04439411935845,7.06608919045777,9.86263735755879,6.62935662007961,8.02790599656988,7.76818432477693,7.88264304936184,0,7.70043971814109,1,0,1,0,1.58496250072116,0,6.70043971814109
"hsa-miR-125b-2-3p",0,1,0,5.16992500144231,1.58496250072116,2.32192809488736,6.4093909361377,2.32192809488736,4.16992500144231,4.4594316186373,3,0,4.90689059560852,0,0,0,0,0,0,2
"hsa-miR-125b-2-5p",0,5.95419631038687,6.65821148275179,8.51569983828404,5.04439411935845,7.06608919045777,9.86108690599539,6.62935662007961,8.02790599656988,7.76818432477693,7.88264304936184,0,7.70735913208088,1,0,1,0,1.58496250072116,0,6.70043971814109
"hsa-miR-126-3p",3.4594316186373,9.30606168942834,8.41362792902417,9.81698362325538,8.01122725542325,8.66177809777199,10.5631962722167,8.67595703294175,8.43462822763673,8.96289600533726,8.23840473932508,3.32192809488736,9.01680828768655,2.58496250072116,2,1,2.32192809488736,2.58496250072116,2,8.61838550225861
"hsa-miR-126-5p",4.70043971814109,9.83605035505807,9.43462822763673,10.5497846679479,8.94836723158468,10.1661630826461,11.4125698468052,9.18487534290828,10.0251395622785,10.311748315005,9.7262181593322,4.32192809488736,10.3342732853072,4.70043971814109,4.64385618977472,3.16992500144231,4.64385618977472,5.24792751344359,5.70043971814109,10.1922928144708
"hsa-miR-1260a",3,6.62935662007961,6.39231742277876,6.68650052718322,6.4757334309664,7.21916852046216,7.29462074889163,5.32192809488736,5.58496250072116,6.52356195605701,5.95419631038687,1,5.39231742277876,2.8073549220576,0,1.58496250072116,0,0,0,6.75488750216347
"hsa-miR-1260b",3,6.61470984411521,6.37503943134692,6.64385618977472,6.49185309632967,7.19967234483636,7.27612440527424,5.28540221886225,5.55458885167764,6.4594316186373,5.97727992349992,1,5.4262647547021,2.8073549220576,0,1,1,0,0,6.76818432477693
"hsa-miR-1261",0,1,0,1,0,2.32192809488736,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1266-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1266-5p",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1268a",0,1,1.58496250072116,1,0,2.32192809488736,1,0,2,0,1.58496250072116,0,1.58496250072116,0,0,0,0,0,0,3
"hsa-miR-1268b",0,2,2.58496250072116,1.58496250072116,0,2.58496250072116,1,1,2,0,1.58496250072116,0,2,0,0,0,0,0,0,3
"hsa-miR-1269a",0,0,2,2.32192809488736,0,0,3.90689059560852,0,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576
"hsa-miR-1269b",0,0,2,2.32192809488736,0,1.58496250072116,3.90689059560852,0,0,1,0,0,1.58496250072116,0,0,0,0,0,0,2.32192809488736
"hsa-miR-127-3p",1.58496250072116,5.32192809488736,5.8073549220576,7.4093909361377,4.08746284125034,5.24792751344359,6.20945336562895,5.70043971814109,5.58496250072116,5.88264304936184,4.90689059560852,0,4.52356195605701,0,0,0,0,0,1,4.95419631038687
"hsa-miR-127-5p",0,2,1.58496250072116,3,1,2,3.58496250072116,2.8073549220576,2.8073549220576,2.8073549220576,2,0,1.58496250072116,0,0,0,0,0,0,2.32192809488736
"hsa-miR-1270",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1271-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1271-5p",0,1.58496250072116,3.16992500144231,2.32192809488736,0,1.58496250072116,2.58496250072116,2,1,2,1.58496250072116,0,0,0,0,0,0,0,0,2.32192809488736
"hsa-miR-1272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273d",0,1,0,1.58496250072116,2,1.58496250072116,1,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-1273e",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1273f",0,1,0,1.58496250072116,0,2.32192809488736,1,1,0,0,0,0,2,0,0,0,0,0,0,0
