"","GSM3939089","GSM3939090","GSM3939091","GSM3939092","GSM3939093","GSM3939094","GSM3939095","GSM3939096","GSM3939097","GSM3939098","GSM3939099","GSM3939100","GSM3939101","GSM3939102","GSM3939103","GSM3939104","GSM3939105","GSM3939106"
"hsa-miR-6859-5p",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6859-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0
"hsa-miR-1302",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-12136",13.6565365918386,13.0986900966736,8.23840473932508,8.33091687811462,7.4757334309664,9.4655664048094,8.07681559705083,9.0389189892923,10.8864586957037,9.50581155391959,10.6429542234803,10.0498485494506,6.59991284218713,9.19229281447077,7.43462822763672,8.94544383637791,9.43671154213721,10.9751314569213
"hsa-miR-200b-5p",7.467605550083,8.16490692667569,1,5.4262647547021,4.39231742277876,4.16992500144231,4.75488750216347,5.28540221886225,5,4.8073549220576,4.75488750216347,5.4262647547021,2.8073549220576,4.95419631038687,7.74819284958946,4.52356195605701,3.70043971814109,5.52356195605701
"hsa-miR-200b-3p",10.3241805466187,11.12153351734,4.32192809488736,10.7047682393626,9.12153351734003,8.18982455888002,8.38370429247405,9.24792751344359,9.211888294546,8.78135971352466,8.52356195605701,9.56224242422107,6.83289001416474,8.2807707701306,11.9733386208004,7.5077946401987,7.85174904141606,8.56985560833095
"hsa-miR-200a-5p",6.24792751344359,7.32192809488736,2.32192809488736,6.08746284125034,3.58496250072116,3.32192809488736,3.70043971814109,4.70043971814109,4.4594316186373,4.24792751344359,2.58496250072116,4.39231742277876,2.32192809488736,4.24792751344359,7.68650052718322,3.8073549220576,3.32192809488736,5.32192809488736
"hsa-miR-200a-3p",11.4330637651221,12.2717548056465,5.7279204545632,11.8898841703028,9.76818432477693,8.99717948093762,9.37937836707126,10.0525680508042,9.96578428466209,9.86727873970966,9.1873520732005,10.2620948453702,8.04439411935845,9.4178525148859,12.7829982089204,8.62205181945638,8.82654848729091,9.9469062744564
"hsa-miR-429",9.56605403817109,10.8407779235951,3,9.32192809488736,7.2667865406949,7.34872815423108,7.59991284218713,8.05528243550119,8.12928301694497,7.91886323727459,7.69348695749933,7.88874324889826,5.39231742277876,7.4262647547021,10.4928546201747,6.6724253419715,6.4594316186373,6.97727992349992
"hsa-miR-6726-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6726-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6727-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6727-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6808-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6808-3p",1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4251",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-551a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4689",2.32192809488736,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"hsa-miR-4252",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6728-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6728-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-34a-5p",6.84549005094437,7.15987133677839,0,9.74819284958946,3.70043971814109,3.58496250072116,3.58496250072116,4.08746284125034,4.4594316186373,4,4,5.20945336562895,5.20945336562895,4.24792751344359,7.73470962022584,4.08746284125034,4,7.3037807481771
"hsa-miR-34a-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"hsa-miR-5697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-6729-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6729-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-7846-3p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4632-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4632-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6730-5p",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6730-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-3675-5p",1.58496250072116,1.58496250072116,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"hsa-miR-3675-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4695-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4695-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1290",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6084",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4684-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4684-3p",2.8073549220576,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-4253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3115",1,2.32192809488736,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
"hsa-miR-378f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6731-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"hsa-miR-6731-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1976",2,2.58496250072116,0,2.32192809488736,2.32192809488736,0,0,2,0,0,0,1,0,0,3.8073549220576,1,1,1
"hsa-miR-4420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5585-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5585-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3605-5p",2.58496250072116,1,0,0,0,0,0,0,1,0,1,0,0,2.32192809488736,2,0,0,1.58496250072116
"hsa-miR-3605-3p",3.16992500144231,3.8073549220576,0,2.8073549220576,1.58496250072116,0,1,1,1.58496250072116,0,1.58496250072116,1,0,1.58496250072116,3.16992500144231,0,2.58496250072116,3.16992500144231
"hsa-miR-552-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-552-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6732-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6732-3p",2,2,0,0,0,1.58496250072116,2,0,0,0,0,1,0,1,2.8073549220576,0,0,0
"hsa-miR-5581-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5581-3p",0,1.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3659",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30e-5p",11.0223678130285,11.9607259948391,4.32192809488736,11.1337844091799,8.79766152585376,8.91886323727459,9.09803208296053,9.52943055414615,9.94251450533924,9.33985000288462,9.11634396123747,9.78299820892041,7.5077946401987,8.95419631038687,12.4853261892405,8.59618975614441,8.4262647547021,9.32192809488736
"hsa-miR-30e-3p",7.15987133677839,7.11894107272351,2.8073549220576,8.28540221886225,5.28540221886225,5.75488750216347,5.08746284125034,6.4757334309664,6.3037807481771,5.64385618977472,5.70043971814109,6.5077946401987,4.52356195605701,5.75488750216347,9.15987133677839,5.35755200461808,5.35755200461808,6.96578428466209
"hsa-miR-30c-5p",8.78135971352466,8.41362792902417,3.58496250072116,9.32192809488736,6.84549005094437,6.79441586635011,7.39231742277876,7.89481776330794,7.68650052718322,6.88264304936184,6.7279204545632,8.49984588708321,5.4594316186373,7.05528243550119,11.6375305515253,6.4594316186373,6.64385618977472,7.88264304936184
"hsa-miR-30c-1-3p",0,2,0,3.32192809488736,0,2.32192809488736,1.58496250072116,2.58496250072116,2.32192809488736,1.58496250072116,2,0,0,1,4.32192809488736,0,0,2.32192809488736
"hsa-miR-6733-5p",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6733-3p",0,0,0,1.58496250072116,1,0,0,0,0,0,0,1,0,0,1,0,0,1.58496250072116
"hsa-miR-6734-5p",1,2.58496250072116,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"hsa-miR-6734-3p",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"hsa-miR-6735-5p",1,3,0,1,0,0,0,0,2.32192809488736,1,0,0,0,0,0,0,0,0
"hsa-miR-6735-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5584-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5584-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6500-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6500-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4781-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4781-3p",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"hsa-miR-4422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4711-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4711-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-12132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3116",1.58496250072116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"hsa-miR-6068",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-101-5p",0,1.58496250072116,0,2,0,0,1.58496250072116,0,0,1,0,0,0,0,1,0,0,0
"hsa-miR-101-3p",9.20945336562895,10.4501802471648,4.16992500144231,9.85798099512757,7.8703647195834,7.59245703726808,7.85798099512757,8.31741261376487,8.51569983828404,8.05528243550119,7.55458885167764,8.36194377373524,5.97727992349992,7.75488750216347,10.3060616894283,7.33091687811462,6.98868468677217,8.14465824283188
"hsa-miR-3117-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3117-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1262",4.70043971814109,4.70043971814109,1,1,1.58496250072116,1,1,1,1,1.58496250072116,1,1,0,2,4.39231742277876,1,0,0
"hsa-miR-186-5p",10.2888660741658,10.7406240444894,4,8.92777796208234,7.4093909361377,7.24792751344359,7.63662462054365,8.3037807481771,8.30833903013941,7.68650052718322,7.59991284218713,8.24792751344359,5.4262647547021,7.57742882803575,10.8548683832602,7.29462074889163,7.3037807481771,7.49984588708321
"hsa-miR-186-3p",0,1.58496250072116,0,0,0,0,0,2,2,1,2,0,0,1,0,0,1,0
"hsa-miR-7156-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-7156-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4423-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4423-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7856-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-760",6.91886323727459,7.86418614465428,2.32192809488736,3.4594316186373,2.8073549220576,3.8073549220576,2.8073549220576,4.4594316186373,3.90689059560852,3.16992500144231,2.32192809488736,3.4594316186373,2.32192809488736,4.32192809488736,4.39231742277876,4.24792751344359,5.08746284125034,4.75488750216347
"hsa-miR-12133",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-2682-5p",1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2682-3p",0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"hsa-miR-137-3p",3,4,0,3.70043971814109,2.8073549220576,1.58496250072116,1.58496250072116,2.32192809488736,0,1.58496250072116,0,3,1,1.58496250072116,4.39231742277876,1,2,3.4594316186373
"hsa-miR-137-5p",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7852-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-197-3p",7.06608919045777,7.40087943628218,1.58496250072116,6.04439411935845,4.32192809488736,4.58496250072116,4.75488750216347,5.16992500144231,5.85798099512757,5.4594316186373,5.61470984411521,6.24792751344359,4.08746284125034,5.39231742277876,6.83289001416474,4.64385618977472,5.61470984411521,4.85798099512757
"hsa-miR-197-5p",2.32192809488736,2.32192809488736,0,1,0,1,0,0,0,1.58496250072116,0,0,0,1.58496250072116,1.58496250072116,0,2,1.58496250072116
"hsa-miR-4256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-11399",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-548ac",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-320b",9.59245703726808,10.5526690975143,3.58496250072116,6.5077946401987,6.28540221886225,5.61470984411521,6.02236781302845,6.59991284218713,6.4093909361377,6.10852445677817,6.2667865406949,6.76818432477693,4.52356195605701,6.98868468677217,7.96578428466209,6.82017896241519,6.4093909361377,6.6724253419715
"hsa-miR-942-5p",5.70043971814109,6.06608919045777,1.58496250072116,4.75488750216347,2.8073549220576,3.32192809488736,3.58496250072116,5.20945336562895,4.58496250072116,4.16992500144231,4,5.08746284125034,2,3.70043971814109,7.4594316186373,3.8073549220576,2.8073549220576,5.4262647547021
"hsa-miR-942-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6736-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,0
"hsa-miR-6736-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6878-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6878-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6737-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6737-3p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-190b-5p",3.8073549220576,5.95419631038687,0,2.8073549220576,1.58496250072116,2,3,2.32192809488736,2.32192809488736,1,2,2.8073549220576,1,0,4.52356195605701,1.58496250072116,1,1.58496250072116
"hsa-miR-190b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-92b-5p",5.39231742277876,6.04439411935845,2,4.4594316186373,2.8073549220576,2.32192809488736,3.90689059560852,4.70043971814109,4.08746284125034,3.90689059560852,3.90689059560852,4.4594316186373,1.58496250072116,4,5.04439411935845,3.70043971814109,4.32192809488736,4.75488750216347
"hsa-miR-92b-3p",8.59618975614441,9.3037807481771,3,7.16992500144231,5.97727992349992,5.49185309632967,6.32192809488736,6.70043971814109,7.33091687811462,6.7279204545632,6.39231742277876,7.56985560833095,4.64385618977472,7.28540221886225,7.58496250072116,5.85798099512757,7.4757334309664,7.11894107272351
"hsa-miR-555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6738-5p",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-6738-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-9-5p",6.82017896241519,6.53915881110803,2.58496250072116,6.58496250072116,4.75488750216347,3.58496250072116,3.16992500144231,4.70043971814109,5.55458885167764,4.32192809488736,4.52356195605701,5.78135971352466,3.32192809488736,4.08746284125034,8.67595703294175,3.32192809488736,3.32192809488736,5
"hsa-miR-9-3p",5.24792751344359,5.4594316186373,0,3.16992500144231,1.58496250072116,0,2,1,1.58496250072116,2,1,2.8073549220576,0,1.58496250072116,5.49185309632967,1.58496250072116,1,1
"hsa-miR-765",1,0,0,1.58496250072116,0,1,0,0,1,1,1,0,0,0,0,0,0,1
"hsa-miR-4259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5187-5p",0,1,0,2.32192809488736,0,0,1,1,1,0,0,1,0,0,1.58496250072116,0,0,0
"hsa-miR-5187-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4654",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-556-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-556-3p",2,3.16992500144231,0,1,0,1,2.32192809488736,1,1.58496250072116,1,1,2,0,1,2.58496250072116,1,1,1.58496250072116
"hsa-miR-3658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295a",1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-214-5p",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-214-3p",3.70043971814109,4.8073549220576,0,1,1,1,1.58496250072116,1,1,0,1,0,0,1,0,1.58496250072116,1,0
"hsa-miR-3120-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3120-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-199a-5p",4.08746284125034,5.08746284125034,0,2.32192809488736,2.58496250072116,3,3.58496250072116,4,3.16992500144231,2.32192809488736,2,3.16992500144231,0,1.58496250072116,1,2.58496250072116,3.16992500144231,1
"hsa-miR-199a-3p",8.78135971352466,9.84862294042934,3.32192809488736,6.96578428466209,6.35755200461808,7.12928301694497,6.89481776330794,7.8703647195834,6.83289001416474,6.58496250072116,6.33985000288462,6.58496250072116,2,6.4594316186373,4.32192809488736,5.7279204545632,6.3037807481771,5.16992500144231
"hsa-miR-1843",5.20945336562895,5.55458885167764,1,4,2,2.8073549220576,2,2.58496250072116,2.32192809488736,0,1,3.32192809488736,0,2.32192809488736,4.8073549220576,2,2.58496250072116,3.32192809488736
"hsa-miR-488-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-488-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-12116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3121-3p",1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-3121-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4426",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
"hsa-miR-1278",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4735-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4735-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-181b-5p",10.5679560754155,11.2679570844028,4.39231742277876,9.2240016741981,7.59991284218713,7.34872815423108,7.18982455888002,8.22881869049588,8.11374216604919,7.74146698640115,7.876516946565,8.60362634498619,6.62935662007961,7.8703647195834,10.3140167039014,7.54689445988764,7.38370429247405,8.51569983828404
"hsa-miR-181b-3p",0,2.32192809488736,0,3.70043971814109,0,0,1.58496250072116,0,1.58496250072116,1.58496250072116,1.58496250072116,1,0,1.58496250072116,3.58496250072116,0,1,2
"hsa-miR-181a-5p",10.2644426002266,10.5961897561444,4.90689059560852,9.74483383749955,8.00562454919388,7.31288295528436,7.15987133677839,8.39231742277876,8.20945336562895,7.4757334309664,7.5077946401987,8.72109918870719,6.7279204545632,7.67948009950545,10.8121773055144,7.27612440527424,7.38370429247405,8.45121111183233
"hsa-miR-181a-3p",6.18982455888002,6.6724253419715,1.58496250072116,7.29462074889163,4.16992500144231,4.75488750216347,4.16992500144231,5.28540221886225,5.78135971352466,5.08746284125034,4.85798099512757,5.8073549220576,3.32192809488736,4.70043971814109,7.94251450533924,4.24792751344359,4.85798099512757,6.44294349584873
"hsa-miR-5191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1231",0,2.32192809488736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6739-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6739-3p",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6740-5p",0,0,0,0,0,0,0,0,1.58496250072116,0,0,1.58496250072116,0,0,0,0,0,1
"hsa-miR-6740-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-135b-5p",5.35755200461808,5.20945336562895,2,7.17990909001493,5.7279204545632,5.16992500144231,5.78135971352466,6.4594316186373,6.20945336562895,6,5.70043971814109,6.75488750216347,4.08746284125034,5.39231742277876,7.88264304936184,4.08746284125034,4.39231742277876,5.04439411935845
"hsa-miR-135b-3p",4,4.39231742277876,0,2.58496250072116,1.58496250072116,3,2.32192809488736,3,4.32192809488736,3.4594316186373,4.08746284125034,4.4594316186373,0,3,4.58496250072116,2,2.58496250072116,2.58496250072116
"hsa-miR-6769b-5p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6769b-3p",0,0,0,0,1.58496250072116,1,1,1,1.58496250072116,1,0,0,0,0,1.58496250072116,0,1,0
"hsa-miR-29c-5p",3.8073549220576,4,0,3.70043971814109,1,2.8073549220576,2.32192809488736,3.4594316186373,2.58496250072116,1,3,2.58496250072116,2,2.32192809488736,5.08746284125034,3,1.58496250072116,2.58496250072116
"hsa-miR-29c-3p",9.33762190199251,10.0098286173681,3,7.61470984411521,5.8073549220576,5.7279204545632,5.64385618977472,6.49185309632967,6.8703647195834,6.12928301694497,5.90689059560852,6.59991284218713,4.70043971814109,6.37503943134692,9.59058704991503,6.10852445677817,5.20945336562895,6.10852445677817
"hsa-miR-29b-3p",9.4594316186373,10.1935253605012,4.08746284125034,9.07948478382682,8.40087943628218,7.37503943134692,7.55458885167764,8.29462074889163,8.20945336562895,7.85174904141606,7.36632221424582,8.14465824283188,6.02236781302845,7.44294349584873,10.9971794809376,6.8703647195834,6.59991284218713,7.8008998999203
"hsa-miR-29b-2-5p",2.32192809488736,3,0,2,1,1,2,2,1.58496250072116,1,0,1.58496250072116,0,0,3.58496250072116,0,1.58496250072116,1
"hsa-miR-205-5p",17.3845729819868,18.0826012683406,11.3258675805754,16.7509947848068,14.6957720276198,14.415807775887,14.4538493452865,15.3830292210842,15.4067364826917,14.7244072671023,14.7156939259944,15.8953149300606,13.6249096608902,15.7489265921334,17.7522172886814,15.1641605662442,15.0862606471321,15.8536994203002
"hsa-miR-205-3p",6.02236781302845,6.64385618977472,1,6.22881869049588,3.32192809488736,4.32192809488736,3.32192809488736,4.58496250072116,5.24792751344359,4.24792751344359,4.52356195605701,5.35755200461808,1.58496250072116,3.90689059560852,8.1548181090521,2.58496250072116,3.4594316186373,4.08746284125034
"hsa-miR-4260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3122",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-215-5p",3.70043971814109,5.28540221886225,0,1.58496250072116,0,1.58496250072116,1,0,3.16992500144231,1.58496250072116,2,1,0,1,3.70043971814109,1,0,0
"hsa-miR-215-3p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-194-5p",5.90689059560852,6.82017896241519,0,4.52356195605701,4,3.32192809488736,3.70043971814109,4.24792751344359,4.70043971814109,4.52356195605701,4.24792751344359,4.24792751344359,1,3.70043971814109,6.91886323727459,3.16992500144231,2.8073549220576,3
