"","GSM2837754","GSM2837755","GSM2837756","GSM2837757","GSM2837758","GSM2837759","GSM2837760","GSM2837761","GSM2837762","GSM2837763","GSM2837764","GSM2837765","GSM2837766","GSM2837767","GSM2837768","GSM2837769","GSM2837770","GSM2837771","GSM2837772","GSM2837773","GSM2837774","GSM2837775","GSM2837776","GSM2837777"
"hsa-let-7f-2-3p",7.57742882803575,8.44294349584873,6.20945336562895,4.8073549220576,5.28540221886225,6.22881869049588,5.70043971814109,4.64385618977472,5.39231742277876,1.58496250072116,1,3,5.7279204545632,1,0,1,2,1,0,0,7.56224242422107,1.58496250072116,0,2
"hsa-let-7f-2-5p",15.1481587729379,16.9919867852067,15.139511383565,14.3812725557118,14.7942127699831,15.4003124374957,15.752720371687,13.7670464302319,14.233919208587,12.9181178510318,11.6013065261218,11.4558409091264,12.6976191990787,7.63662462054365,10.733015321686,11.5478585060584,9.46352437327118,9.43462822763673,6.49185309632967,9.67419226814568,14.8479871226199,10.8470573460913,10.8233672400462,12.6190736468177
"hsa-let-7g-3p",7.67948009950545,6.76818432477693,6.37503943134692,0,2.8073549220576,4.58496250072116,3.4594316186373,1,3.70043971814109,2.32192809488736,1,0,7.83289001416474,1,0,0,6.16992500144231,1,1,0,8.5274770060604,1.58496250072116,0,1
"hsa-let-7g-5p",12.9414144709429,14.0090412871865,12.3193898760002,10.7788984760084,10.9329528921947,12.233919208587,11.8634119589416,9.78299820892041,12.4966041545756,9.56795607541547,7.16992500144231,7.61470984411521,11.6978363579624,5.70043971814109,7.5077946401987,7.79441586635011,9.06069593168755,6.79441586635011,2.8073549220576,5.64385618977472,13.4982259313499,8.40514146313634,7.77478705960117,8.78135971352466
"hsa-let-7i-3p",7.03342300153745,7.36632221424582,5.39231742277876,1.58496250072116,4.58496250072116,4.90689059560852,4.08746284125034,2.58496250072116,6.18982455888002,4.24792751344359,2,2.58496250072116,7.7279204545632,1.58496250072116,2.58496250072116,2,5.78135971352466,1.58496250072116,1,0,9.54882190845875,3,2.32192809488736,2.32192809488736
"hsa-let-7i-5p",14.1014012353291,14.880348808156,13.298062567719,11.2603315185576,11.3083390301394,12.831109275357,12.5000949496718,10.2784494582205,12.5459297690855,12.3052067590087,9.8073549220576,9.71252700043982,14.3786335405722,7.93073733756289,9.5274770060604,9.44294349584873,12.0977029635247,8.63299519714296,4.32192809488736,7.14974711950468,15.8632183475824,10.5294305541462,9.46964181723952,10.7116669735643
"hsa-miR-1-1-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1-2-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-100-3p",4.58496250072116,5.93073733756289,4.75488750216347,4.08746284125034,2.32192809488736,3.16992500144231,3.58496250072116,2,3.8073549220576,2.8073549220576,1.58496250072116,2,3.8073549220576,0,2.32192809488736,3.58496250072116,2,1,0,1,5.16992500144231,1.58496250072116,1.58496250072116,3.8073549220576
"hsa-miR-100-5p",12.2992080183873,13.9332295974427,13.0129736483745,11.1941412388631,11.4807902010958,12.9674064043118,12.2764152418927,11.0056245491939,12.8472531383208,10.4450148458684,8.51569983828404,9.44294349584873,11.813781191217,8.28540221886225,9.27146302790437,9.5352753766208,9.91737207947684,8.31741261376487,5.20945336562895,8.19967234483636,13.3462366913902,9.78299820892041,9.19967234483636,10.4542992936199
"hsa-miR-101-1-3p",11.6873756834375,12.6967502365222,11.7372473430277,8.61102479730735,9.65463602852797,11.2185632361903,11.0633950812885,8.40087943628218,10.1535520317081,8.20945336562895,6.22881869049588,7.03342300153745,10.2911706993219,4.08746284125034,6.35755200461808,6.55458885167764,7.48381577726426,4.64385618977472,1.58496250072116,4.52356195605701,12.1459321458205,6.10852445677817,5.4262647547021,7.33985000288462
"hsa-miR-101-1-5p",5.08746284125034,4.70043971814109,4.16992500144231,2.32192809488736,1.58496250072116,4,2.32192809488736,3,2,1,1.58496250072116,0,4.24792751344359,0,0,0,2,0,0,0,4.4594316186373,0,0,0
"hsa-miR-101-2-3p",11.7116669735643,12.7185328760692,11.7490313820402,8.62570884306447,9.68123841177781,11.237209960755,11.0768155970508,8.44294349584873,10.1848753429083,8.23840473932508,6.3037807481771,7.06608919045777,10.3342732853072,4.08746284125034,6.37503943134692,6.55458885167764,7.52356195605701,4.70043971814109,1.58496250072116,4.58496250072116,12.1802199821702,6.08746284125034,5.4262647547021,7.34872815423108
"hsa-miR-103a-1-3p",13.9717231611768,14.7919768208987,13.5535093043092,11.0559602344523,11.3247431104944,12.8269456504155,12.4120405145517,9.91288933622996,12.3241805466187,10.1535520317081,7.92481250360578,7.76155123244448,13.0821490413539,6.84549005094437,8.17990909001493,8.08214904135387,9.75321674917896,7.19967234483636,4.24792751344359,6.02236781302845,14.1469663643727,8.71080643369935,7.97727992349992,9.46147944728616
"hsa-miR-103a-2-3p",13.9734283155401,14.7919259635781,13.5530292460597,11.0593444608244,11.3292357417338,12.8267470825202,12.4136279290242,9.91587937883577,12.3303567169579,10.1560830762887,7.92481250360578,7.77478705960117,13.0836455268644,6.85798099512757,8.19475685442225,8.08746284125034,9.75488750216347,7.20945336562895,4.24792751344359,6.06608919045777,14.1486354605487,8.71080643369935,7.97727992349992,9.4655664048094
"hsa-miR-103a-2-5p",4.8073549220576,5.49185309632967,5.90689059560852,2,1,4.52356195605701,3.70043971814109,1,2.32192809488736,1,0,0,4.64385618977472,0,0,0,2,1,0,0,4.85798099512757,0,0,1.58496250072116
"hsa-miR-103b-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103b-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-5p",5.83289001416474,5.52356195605701,7.25738784269265,2,3.4594316186373,6.04439411935845,6.55458885167764,3,3.90689059560852,2.32192809488736,0,1,3.4594316186373,0,0,0,0,0,0,0,6.95419631038687,0,0,2.32192809488736
"hsa-miR-106b-3p",10.8249587405285,11.189206834597,10.61194694182,8.24792751344359,8.59618975614441,9.34872815423108,9,7.45121111183233,8.4757334309664,6.5077946401987,4.64385618977472,4.39231742277876,9.60547951806167,3.90689059560852,5.32192809488736,5.58496250072116,7.49984588708321,4.90689059560852,1.58496250072116,3.32192809488736,10.8201789624152,6.4262647547021,5.12928301694497,6.7279204545632
"hsa-miR-106b-5p",9.9614496943982,11.4424251933316,9.79766152585376,7.3037807481771,7.76818432477693,10.0660891904578,9.60362634498619,7.22881869049588,7.78135971352466,5.4262647547021,3.16992500144231,3.58496250072116,8.70390357344466,0,3.70043971814109,3.4594316186373,4.64385618977472,3.16992500144231,1.58496250072116,0,10.2252074369435,2.58496250072116,3.32192809488736,4.90689059560852
"hsa-miR-107",11.5112584955023,13.0089537795262,12.0600203545079,8.82336724004623,9.78790255939143,12.0637321201969,11.5284541107648,8.61838550225861,9.88417051910844,9.211888294546,6.32192809488736,6.44294349584873,10.9083926207737,5.78135971352466,6.35755200461808,5.39231742277876,8.06608919045777,6.04439411935845,3.16992500144231,3.16992500144231,11.7727269492398,7.58496250072116,6.24792751344359,7.10852445677817
"hsa-miR-10a-3p",1.58496250072116,2.8073549220576,2,0,0,0,0,0,4.24792751344359,3.32192809488736,1.58496250072116,1,0,0,0,1.58496250072116,0,0,0,0,1,2,0,1
"hsa-miR-10a-5p",10.3998119593257,11.4434616122274,10.4817994316658,8.25738784269265,8.70735913208088,9.81698362325538,9.75321674917896,8.11374216604919,13.9417812422785,13.7089760804037,10.9210970881068,10.6183855022586,11.1433832139898,7.16992500144231,8.00562454919388,7.95419631038687,9.41362792902417,8.17990909001493,3.90689059560852,6.6724253419715,11.929998062609,9.70043971814109,8.24792751344359,8.07681559705083
"hsa-miR-10b-3p",2,1,0,0,2.32192809488736,2,2.32192809488736,0,2.32192809488736,2.32192809488736,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-10b-5p",12.9386607097692,12.8525295094042,11.9395792143147,9.52552080909507,11.0007042690112,11.5655781367843,10.8185821774809,9,13.531259606127,13.5579422867874,11.0084286220706,10.9469062744564,10.4189067312579,9.7431513941125,10.523561956057,9.78953364497036,7.08746284125034,8.83605035505807,6.90689059560852,6.4093909361377,10.9490971557292,12.3128829552844,11.5377037479076,10.6348110501717
"hsa-miR-1178-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1178-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1180-3p",7.4093909361377,7.64385618977472,6.14974711950468,4.95419631038687,5.90689059560852,5.83289001416474,4.85798099512757,4.75488750216347,4.90689059560852,2,1.58496250072116,1.58496250072116,6.53915881110803,0,2,2.32192809488736,3.70043971814109,1.58496250072116,0,0,7.467605550083,2.32192809488736,2,4.08746284125034
"hsa-miR-1180-5p",2.58496250072116,1,1,0,1,1.58496250072116,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1184-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1184-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1184-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1185-1-3p",0,1,1,0,0,0,0,0,2,2.8073549220576,1,0,0,0,2,1,0,1,0,0,1,1,0,1
"hsa-miR-1185-1-5p",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"hsa-miR-1185-2-3p",0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,1,0,0,0,0,1,0,0,0,0,2.32192809488736,1,0,0
"hsa-miR-1185-2-5p",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"hsa-miR-1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1197",0,1.58496250072116,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1199-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1199-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116
"hsa-miR-1200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1202",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1206",0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1207-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1207-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-122-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-122-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1224-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1224-5p",4.8073549220576,5.52356195605701,4.39231742277876,3.90689059560852,1,3.4594316186373,3.32192809488736,2.58496250072116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1225-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1225-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1226-3p",2,2,2.32192809488736,1,1.58496250072116,0,1.58496250072116,1,2.32192809488736,0,1,0,1.58496250072116,0,0,0,0,0,0,0,3.16992500144231,0,0,0
"hsa-miR-1226-5p",2,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2.32192809488736,0,0,0
"hsa-miR-1227-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0
"hsa-miR-1227-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1228-3p",1.58496250072116,2.32192809488736,2.32192809488736,1,1.58496250072116,1,1.58496250072116,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1228-5p",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1229-3p",0,1.58496250072116,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1229-5p",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1233-1-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1233-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1233-2-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1233-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1234-3p",2.32192809488736,0,0,0,0,0,0,1,0,0,0,0,3.16992500144231,0,0,0,0,0,0,0,2.8073549220576,0,0,0
"hsa-miR-1236-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1236-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1237-3p",1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.58496250072116,0,0,0
"hsa-miR-1237-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1238-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1238-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-1-3p",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-2-3p",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-3-3p",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-124-3-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1243",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1244-1",1,0,2,2,0,0,1.58496250072116,1,1,0,0,1,1.58496250072116,0,0,0,0,0,0,0,2.32192809488736,0,0,0
"hsa-miR-1244-2",1,0,2,2,0,0,1.58496250072116,1,1,0,0,1,1.58496250072116,0,0,0,0,0,0,0,2.32192809488736,0,0,0
"hsa-miR-1244-3",1,0,2,2,0,0,1.58496250072116,1,1,0,0,1,1.58496250072116,0,0,0,0,0,0,0,2.32192809488736,0,0,0
"hsa-miR-1244-4",1,0,2,2,0,0,1.58496250072116,1,1,0,0,1,1.58496250072116,0,0,0,0,0,0,0,2.32192809488736,0,0,0
"hsa-miR-1245a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1245b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1246",8.70390357344466,10.9643408677924,11.0633950812885,9.10590850857116,6.02236781302845,9.46352437327118,8.30833903013941,7.90689059560852,3,2.58496250072116,1.58496250072116,1.58496250072116,4.85798099512757,3.58496250072116,5.28540221886225,4.4594316186373,5.04439411935845,3,1,4.08746284125034,5.58496250072116,5.08746284125034,3.16992500144231,6.18982455888002
"hsa-miR-1247-3p",1,1,0,0,1,0,0,0,1.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1247-5p",2,2,2,1.58496250072116,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1248",9.89330153086056,4.52356195605701,3.8073549220576,0,12.6020028635374,5.20945336562895,4.90689059560852,2.32192809488736,11.1478408936723,3.90689059560852,1,0,7.71424551766612,1,2,0,2.58496250072116,1.58496250072116,1,0,9.86108690599539,1,0,0
"hsa-miR-1249-3p",5.08746284125034,3.4594316186373,3.32192809488736,1,2.32192809488736,0,0,0,2.32192809488736,0,0,0,6.65821148275179,0,1,0,3.32192809488736,0,0,0,6.75488750216347,1,0,1
"hsa-miR-1249-5p",0,0,0,0,1,0,0,0,1.58496250072116,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1250-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1250-5p",1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1251-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1251-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1252-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1252-5p",0,1,0,0,0,0,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1253",0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.32192809488736
"hsa-miR-1254-1",4.52356195605701,4.70043971814109,3.58496250072116,2.8073549220576,3.70043971814109,3.16992500144231,3.32192809488736,2.58496250072116,3.58496250072116,0,1.58496250072116,1,2.8073549220576,0,0,0,0,0,0,1.58496250072116,3.4594316186373,0,1,0
"hsa-miR-1254-2",4.4594316186373,4.70043971814109,3.58496250072116,2.8073549220576,3.70043971814109,3.16992500144231,3.32192809488736,2.58496250072116,3.70043971814109,0,1.58496250072116,1,4,0,0,0,2.58496250072116,0,0,1.58496250072116,4.58496250072116,0,1,0
"hsa-miR-1255a",1,3.8073549220576,3,1,2,2.32192809488736,3,1,2.8073549220576,2,1,0,2,0,0,0,0,0,0,0,1,2,1,1
"hsa-miR-1255b-1-5p",1.58496250072116,2,1,0,1.58496250072116,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-1255b-2-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-2-5p",1.58496250072116,2,1,0,1.58496250072116,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-1256",1,1.58496250072116,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1257",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
