"","GSM4159915","GSM4159916","GSM4159917","GSM4159918","GSM4159919","GSM4159920"
"hsa-miR-1273g-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1273h-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1273h-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1275",5.0874567,4.8062325,5.041162,4.9894223,4.9432077,6.708587
"hsa-miR-1276",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1277-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1278",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1279",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-128-1-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-128-2-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-128-3p",2.4373498,2.4204857,3.6995566,3.1918,2.4020789,2.5670686
"hsa-miR-1281",5.849629,5.764736,5.5624237,5.528106,5.6974497,5.8565187
"hsa-miR-1282",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1283",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1284",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1285-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1285-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1286",2.866206,2.321928195,2.321928195,2.321928195,2.321928195,3.362534
"hsa-miR-1287-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1287-5p",5.892398,5.4325624,5.3929768,5.0600405,5.517304,5.2622585
"hsa-miR-1288-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1288-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1289",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-129-1-3p",5.698794,5.3077226,5.1925406,5.1241474,5.4107246,4.7592106
"hsa-miR-129-2-3p",5.518318,5.1061425,4.9557357,4.8767505,5.2571163,4.4838085
"hsa-miR-129-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1290",2.4373498,2.321928195,2.416192,2.8116186,2.321928195,2.6903627
"hsa-miR-1291",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1292-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1292-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1293",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1294",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1295a",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1295b-3p",2.4373498,2.321928195,2.321928195,2.4104729,2.321928195,2.3219287
"hsa-miR-1295b-5p",2.4373498,2.321928195,2.416192,2.321928195,2.321928195,2.4930675
"hsa-miR-1296-3p",2.4373498,2.6620061,2.416192,2.4104729,2.6529582,2.3219287
"hsa-miR-1296-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1297",5.0638347,4.5975657,4.2861323,3.9355803,4.814084,5.487366
"hsa-miR-1298-3p",2.4373498,2.4204857,5.2193513,4.452008,3.3880823,4.985944
"hsa-miR-1298-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1299",3.7604492,3.1495697,3.061444,2.6928043,2.6268163,4.7638364
"hsa-miR-1301-3p",2.4373498,2.321928195,2.321928195,2.321928195,2.7312963,5.6168914
"hsa-miR-1301-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1302",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1303",3.0314922,2.6442096,2.416192,2.6653602,2.767159,2.459465
"hsa-miR-1304-3p",7.201138,6.9796734,6.7913113,6.646861,7.1773086,6.4780035
"hsa-miR-1304-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1305",3.7996383,3.2070184,4.902801,3.4419262,3.0609877,3.2381294
"hsa-miR-1306-3p",2.4373498,2.4204857,2.416192,2.4104729,2.4020789,3.765167
"hsa-miR-1306-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1307-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.3219287
"hsa-miR-1307-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-130a-3p",2.837028,2.4204857,5.4413104,5.277961,2.757585,4.053416
"hsa-miR-130a-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-130b-3p",3.6490731,3.0280144,6.0306892,5.9430757,2.4020789,3.381264
"hsa-miR-130b-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-132-3p",2.4373498,2.321928195,2.321928195,3.2412186,2.321928195,2.5441768
"hsa-miR-132-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1321",3.5596516,3.2537682,3.3294418,4.3706675,2.8265984,3.9837115
"hsa-miR-1322",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1323",3.6957524,3.6372156,3.4817955,3.4533122,3.7704697,5.093642
"hsa-miR-1324",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-133a-3p",8.125887,7.8364205,7.733038,7.6509266,7.9867244,7.2100267
"hsa-miR-133a-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-133b",6.858229,6.622751,6.454037,6.4273357,6.910571,5.888532
"hsa-miR-134-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-134-5p",4.0694633,3.7699018,3.813906,3.7869127,3.7961931,3.6650567
"hsa-miR-1343-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1343-5p",5.114055,4.9094634,4.6958814,4.6638556,4.976446,4.1166577
"hsa-miR-135a-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.3219287
"hsa-miR-135a-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-135b-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-135b-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-136-3p",2.321928195,2.321928195,2.416192,2.4104729,2.321928195,2.3219287
"hsa-miR-136-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.746216
"hsa-miR-137",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-138-1-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-138-2-3p",2.4373498,2.4204857,2.321928195,2.4104729,2.4020789,2.3219287
"hsa-miR-138-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-139-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-139-5p",3.2612782,2.9135592,2.876715,2.8050995,2.894027,2.515062
"hsa-miR-140-3p",4.984594,4.477176,5.2257414,6.2352695,3.4678576,5.677014
"hsa-miR-140-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-141-3p",6.066546,6.1835623,5.9800143,5.519345,5.9290752,5.3199425
"hsa-miR-141-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.3759167
"hsa-miR-142-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-142-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-143-3p",3.1039712,3.0464535,4.3653655,5.956882,2.4020789,2.3365526
"hsa-miR-143-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-144-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-144-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-145-3p",2.321928195,2.321928195,2.416192,2.4104729,2.321928195,2.321928195
"hsa-miR-145-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1468-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.533163
"hsa-miR-1468-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1469",2.4373498,2.321928195,2.321928195,2.4104729,2.321928195,2.3780355
"hsa-miR-146a-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-146a-5p",2.321928195,2.321928195,2.321928195,2.4104729,2.4020789,2.452991
"hsa-miR-146b-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-146b-5p",2.4373498,2.321928195,2.416192,3.1520681,2.321928195,2.4136856
"hsa-miR-1470",2.4373498,2.4204857,2.416192,2.4104729,2.5697777,2.4521143
"hsa-miR-1471",4.655926,4.337019,3.8959599,3.999981,3.8185887,5.822966
"hsa-miR-147a",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-147b",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-148a-3p",2.4373498,2.321928195,3.6216128,4.550571,2.4020789,2.97502
"hsa-miR-148a-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-148b-3p",2.4373498,2.321928195,2.321928195,2.4104729,2.4020789,2.321928195
"hsa-miR-148b-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-149-3p",4.5653667,4.2759585,4.31502,4.237257,4.2808957,3.8480062
"hsa-miR-149-5p",6.0262375,5.838447,5.6160326,5.577495,5.844153,5.737904
"hsa-miR-150-3p",5.7614245,5.4141707,5.296302,4.9523654,5.150369,6.5379367
"hsa-miR-150-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-151a-3p",2.4373498,2.4204857,2.6755688,3.6720946,2.321928195,2.73816
"hsa-miR-151a-5p",3.0262563,2.4204857,3.6818194,2.7782233,2.4020789,2.3627362
"hsa-miR-151b",2.4373498,2.4204857,2.7429156,3.5063121,2.4020789,2.3224823
"hsa-miR-152-3p",2.321928195,2.321928195,2.416192,2.4104729,2.321928195,2.3219287
"hsa-miR-152-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-153-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.4020789,2.5657628
"hsa-miR-153-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1537-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1537-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1538",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-1539",6.1518245,5.97714,5.7696123,5.7621813,6.0582314,5.8316536
"hsa-miR-154-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-154-5p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-155-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-155-5p",4.0132093,3.8025255,3.7569919,4.764912,3.7848234,3.1635702
"hsa-miR-1587",5.1962156,4.9876714,5.1304336,4.867793,5.184755,6.363829
"hsa-miR-15a-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-15a-5p",2.8114252,2.4204857,4.4157357,4.284107,2.4020789,2.48828
"hsa-miR-15b-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-15b-5p",4.4379783,3.4938962,5.680263,6.3350515,3.4202745,4.6132727
"hsa-miR-16-1-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-16-2-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-16-5p",5.0720515,4.344816,5.9058886,6.8437734,3.7785614,5.3904357
"hsa-miR-17-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-17-5p",2.4373498,2.4204857,2.9501388,4.1519675,2.321928195,4.661013
"hsa-miR-181a-2-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-181a-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-181a-5p",2.4373498,2.4204857,4.1308475,5.090288,2.321928195,3.6186457
"hsa-miR-181b-2-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-181b-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.321928195
"hsa-miR-181b-5p",2.8450158,2.9542344,3.6620855,4.246634,2.8692973,4.258226
"hsa-miR-181c-3p",2.321928195,2.321928195,2.321928195,2.321928195,2.321928195,2.5070748
