"","GSM4224377","GSM4224378","GSM4224379","GSM4224380","GSM4224381","GSM4224382","GSM4224383","GSM4224384","GSM4224385","GSM4224386","GSM4224387","GSM4224388","GSM4224389","GSM4224390","GSM4224391","GSM4224392","GSM4224393","GSM4224394"
"hsa-miR-1178-3p",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"hsa-miR-6841-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4423-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6818-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116
"hsa-miR-7854-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4685-3p",0,0,1.58496250072116,0,0,0,0,0,2,1.58496250072116,2,1.58496250072116,0,0,0,2.58496250072116,1,1.58496250072116
"hsa-miR-140-5p",1.58496250072116,0,3,0,1,0,2.32192809488736,0,1.58496250072116,5.75488750216347,4.70043971814109,4,0,0,0,5.78135971352466,2,3
"hsa-miR-379-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4710",1,0,0,0,0,0,0,0,0,2,2.32192809488736,1.58496250072116,0,0,0,3.4594316186373,1,0
"hsa-miR-6747-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"hsa-miR-6835-3p",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"hsa-miR-6844",0,0,0,0,0,0,0,0,0,2.8073549220576,1,0,0,0,0,0,1,0
"hsa-miR-6772-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6769b-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116
"hsa-miR-2116-5p",2,0,2.32192809488736,0,0,0,1,0,0,3.58496250072116,4,2.32192809488736,0,0,0,4.64385618977472,1,0
"hsa-miR-185-5p",4.24792751344359,1.58496250072116,5.93073733756289,0,0,0,6.04439411935845,0,3,8.01122725542325,6.84549005094437,5.83289001416474,1,1.58496250072116,0,10.0347989625773,5.08746284125034,5.6724253419715
"hsa-miR-6716-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-574-5p",6.4262647547021,1,7.14974711950468,1,2,0,5.08746284125034,1,4.52356195605701,7.45121111183233,7.40087943628218,7.99435343685886,2,1.58496250072116,1.58496250072116,10.0953970227926,5.8073549220576,7.19967234483636
"hsa-miR-6862-5p",0,0,1.58496250072116,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,1,1,1.58496250072116
"hsa-miR-6821-3p",0,0,1,0,0,0,0,0,1.58496250072116,0,0,1,0,0,0,0,1,1.58496250072116
"hsa-miR-4659b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-643",0,0,2.32192809488736,0,0,0,0,0,0,3.4594316186373,1.58496250072116,0,0,0,0,2.32192809488736,0,1.58496250072116
"hsa-miR-3925-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7152-3p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-4458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-4497",1.58496250072116,0,3,1,0,0,1.58496250072116,2.32192809488736,4.85798099512757,2,4.75488750216347,3.16992500144231,0,1,0,5.49185309632967,5.8073549220576,7.22881869049588
"hsa-miR-590-5p",1.58496250072116,0,0,0,0,0,1.58496250072116,0,0,4.4594316186373,1.58496250072116,1,0,0,0,2.32192809488736,0,1
"hsa-miR-101-2-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,0,0
"hsa-miR-328-3p",3.58496250072116,0,5.35755200461808,3,2.32192809488736,0,3.16992500144231,0,4.24792751344359,6.18982455888002,4.95419631038687,5.39231742277876,2.58496250072116,1,1,7.54689445988764,4.16992500144231,5.95419631038687
"hsa-miR-208a-5p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1293",0,0,0,0,0,2,0,0,0,1,1.58496250072116,0,0,0,0,0,1.58496250072116,1.58496250072116
"hsa-miR-875-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7-1-3p",1.58496250072116,1,4.85798099512757,0,0,0,2.58496250072116,0,0,6.53915881110803,4,3.70043971814109,0,0,0,6.95419631038687,3.16992500144231,3
"hsa-miR-3173-5p",0,0,1.58496250072116,0,0,1,0,0,0,1,2,1.58496250072116,0,0,1.58496250072116,4.24792751344359,0,3.4594316186373
"hsa-miR-92b-5p",0,0,2.58496250072116,0,0,0,0,0,2,0,1,1.58496250072116,0,0,0,3,0,1.58496250072116
"hsa-miR-520d-3p",0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,1,0,0
"hsa-miR-2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3615",5.7279204545632,1,8.98868468677217,4.24792751344359,4.24792751344359,6.2667865406949,6.20945336562895,0,8.34429590791582,8.2240016741981,9.65284497300198,9.45327063401062,4.75488750216347,4.58496250072116,3.70043971814109,9.25974326369078,9.11374216604919,9.66888498426625
"hsa-miR-7706",1.58496250072116,1.58496250072116,4.39231742277876,0,1,0,3,0,3,3.32192809488736,4,4.52356195605701,0,0,0,6.4757334309664,2.58496250072116,4.24792751344359
"hsa-miR-2861",0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,1
"hsa-miR-4283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8077",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"hsa-miR-3136-5p",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-520g-3p",0,0,3.58496250072116,0,0,0,0,0,1.58496250072116,0,3.58496250072116,1,0,0,0,3.16992500144231,1.58496250072116,2.8073549220576
"hsa-miR-4695-3p",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0
"hsa-miR-1229-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.58496250072116,0
"hsa-miR-4473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-12118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116
"hsa-miR-369-3p",2,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1.58496250072116,2.32192809488736
"hsa-miR-197-5p",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.32192809488736,0,1
"hsa-miR-129-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-4700-3p",0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,1.58496250072116,1.58496250072116,1
"hsa-miR-6165",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"hsa-miR-6856-5p",1,0,1,0,0,0,1,0,0,0,1.58496250072116,0,0,0,0,0,0,1.58496250072116
"hsa-miR-4750-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"hsa-miR-508-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-5591-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-216b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-137-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"hsa-miR-6768-5p",0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"hsa-miR-548a-5p",0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"hsa-miR-4696",0,0,0,0,0,0,0,0,0,2.58496250072116,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-224-5p",9.71596199025514,4.08746284125034,9.96866679319521,2.32192809488736,4.58496250072116,1.58496250072116,9.24555270625568,0,5.70043971814109,11.1867332891289,11.7502882675917,8.76487159073609,4.4594316186373,3.32192809488736,1.58496250072116,13.8538943132476,8.27612440527424,8.27612440527424
"hsa-miR-6886-3p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"hsa-miR-30a-3p",8.85798099512757,2.58496250072116,8.65105169117893,1,2.58496250072116,0,6.59991284218713,3.4594316186373,3.4594316186373,11.4853261892405,9.99717948093762,7.19967234483636,1.58496250072116,1.58496250072116,1,12.1366707623418,7.3037807481771,7.13955135239879
"hsa-miR-519d-5p",2,0,0,0,0,0,0,0,0,2.58496250072116,2.8073549220576,0,0,0,0,4.08746284125034,2,2.58496250072116
"hsa-miR-549a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6855-5p",1.58496250072116,1,3.70043971814109,0,0,0,1,0,0,2.32192809488736,2.58496250072116,1,0,1.58496250072116,0,3.16992500144231,1,1.58496250072116
"hsa-miR-4693-3p",0,0,2,2,1,1.58496250072116,2,0,2,0,2.32192809488736,1.58496250072116,2.58496250072116,2.8073549220576,2,3,1,3
"hsa-miR-6500-5p",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
"hsa-miR-520d-5p",1,0,0,0,0,0,0,0,0,2.32192809488736,2.32192809488736,0,0,0,0,1,0,0
"hsa-miR-15b-3p",4.32192809488736,0,4.58496250072116,0,0,0,2.8073549220576,0,0,6.08746284125034,5.16992500144231,2.32192809488736,0,0,0,8.09275714091985,1,1.58496250072116
"hsa-miR-7975",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-199a-5p",0,0,1,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-6728-3p",0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"hsa-miR-6854-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1250-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6810-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-378f",1.58496250072116,0,2.32192809488736,0,0,0,1.58496250072116,0,0,2.8073549220576,2.58496250072116,2.8073549220576,0,0,0,2.8073549220576,1.58496250072116,1.58496250072116
"hsa-miR-432-5p",0,0,0,0,0,0,1,0,0,0,1.58496250072116,0,0,0,0,2.8073549220576,0,1
"hsa-miR-518a-3p",1,0,3.58496250072116,0,0,0,1.58496250072116,0,2.8073549220576,1,3,2,0,0,0,2.32192809488736,3.8073549220576,2.32192809488736
"hsa-let-7f-5p",10.6969675262343,6.22881869049588,12.8655399707857,3.16992500144231,5.08746284125034,4,9.12153351734003,0,7.90689059560852,13.2672256058895,14.158294103604,12.8893138223844,3,4.4594316186373,2.32192809488736,13.6257088430645,9.64925617751731,11.680799034573
"hsa-miR-7973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-506-3p",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"hsa-miR-126-3p",3.32192809488736,2,1.58496250072116,0,2.58496250072116,1,0,2.8073549220576,0,1,2.32192809488736,3.16992500144231,2,3.32192809488736,2,2.32192809488736,1,0
"hsa-miR-4323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4725-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-28-5p",1,0,4.32192809488736,0,0,0,2,0,0,5.39231742277876,4.85798099512757,5,0,1,0,6.68650052718322,4.08746284125034,2.32192809488736
"hsa-miR-15a-3p",1,0,0,0,0,0,0,0,0,3.90689059560852,1,0,0,0,0,1.58496250072116,0,1
"hsa-miR-6761-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1295b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4724-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-96-5p",8.61102479730735,3,9.69348695749933,0,0,1,6.64385618977472,0,4.24792751344359,10.9314762338868,9.32192809488736,7.4594316186373,0,1.58496250072116,1,9.20945336562895,6.7279204545632,7.53915881110803
"hsa-miR-219a-5p",3.8073549220576,0,3.16992500144231,0,0,0,1,0,0,5.97727992349992,4.24792751344359,2,0,0,0,5.16992500144231,0,0
"hsa-miR-520h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6730-5p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-545-5p",0,0,1,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,1.58496250072116,1,1.58496250072116
"hsa-miR-4725-3p",0,0,2.32192809488736,1,0,0,0,0,0,2.58496250072116,2.32192809488736,0,0,0,1,1.58496250072116,1,1.58496250072116
"hsa-miR-3616-5p",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"hsa-miR-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-342-3p",8.87344411251538,4.24792751344359,11.0484868739923,7.29462074889163,5.88264304936184,5.7279204545632,9.57553924683453,3,7.88264304936184,11.2871351860867,12.410451351504,10.8249587405285,5.64385618977472,4.90689059560852,4.64385618977472,14.685570091608,10.2585660338899,10.5372184005386
"hsa-miR-3973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-128-3p",6.28540221886225,1,7.90689059560852,1,2.32192809488736,1,4.16992500144231,0,4.32192809488736,8.29462074889163,8.56605403817109,7.59991284218713,0,1,0,9.43671154213721,5.85798099512757,6.32192809488736
"hsa-miR-6750-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,1,1.58496250072116
"hsa-miR-3659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-1296-3p",0,0,1.58496250072116,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,1,0,0
"hsa-miR-4745-3p",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"hsa-miR-4708-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6839-3p",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,3.32192809488736,0,0
"hsa-miR-12119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6500-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-215-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-424-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-4798-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8064",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"hsa-miR-4467",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"hsa-miR-365a-5p",0,0,2.32192809488736,0,0,0,0,0,2.32192809488736,3.58496250072116,4.16992500144231,3.4594316186373,0,1,1,4.24792751344359,2,2
"hsa-miR-4747-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6509-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4524a-3p",0,0,0,0,0,0,1.58496250072116,0,0,0,1.58496250072116,0,0,0,0,1,0,0
"hsa-miR-1199-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-1265",0,0,0,0,0,0,0,0,0,0,1.58496250072116,1,0,0,0,0,0,0
"hsa-miR-9-5p",2.32192809488736,0,2.8073549220576,0,0,0,1.58496250072116,0,0,3.16992500144231,2.58496250072116,1,0,0,1,3.90689059560852,1,0
"hsa-miR-4643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6777-5p",0,0,2,0,1.58496250072116,0,0,0,2.32192809488736,0,0,1.58496250072116,0,0,1,3.16992500144231,1.58496250072116,2.58496250072116
"hsa-miR-4704-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1288-5p",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"hsa-miR-4709-3p",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.58496250072116,0,1
"hsa-miR-617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-5704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-26a-5p",11.3966047811819,6.59991284218713,13.4768727505858,4.64385618977472,4.8073549220576,3,10.3901689562002,4.95419631038687,8.13955135239879,14.2342186782385,14.7670464302319,13.2428763671664,4.70043971814109,3,2,14.8881724496659,11.5107641679179,11.9549232920303
"hsa-miR-514a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4715-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-139-5p",0,0,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
"hsa-miR-144-3p",1,0,0,0,0,0,0,0,1,0,0,1.58496250072116,1,1,1,0,0,0
"hsa-miR-518c-5p",1,0,1,0,0,0,0,0,0,1,1.58496250072116,0,0,0,0,1,1,0
"hsa-miR-223-5p",1,0,1.58496250072116,0,0,0,1,0,0,1,3.70043971814109,0,0,0,0,2,0,0
"hsa-miR-2114-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,0,0
"hsa-miR-6504-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6762-5p",1.58496250072116,0,1.58496250072116,0,0,1,0,0,1,1,1,1,0,0,0,2,1,1
"hsa-miR-106a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4286",1.58496250072116,1,5.12928301694497,0,0,1,1.58496250072116,0,5.16992500144231,5.8073549220576,5.55458885167764,3.70043971814109,0,0,0,5.35755200461808,5.55458885167764,6.18982455888002
"hsa-miR-548av-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-659-3p",1,0,0,0,0,0,0,0,1,1.58496250072116,1.58496250072116,0,0,0,0,1.58496250072116,0,0
"hsa-miR-3074-3p",0,0,2,0,0,0,1,0,0,0,1.58496250072116,0,1,0,0,1,0,1
"hsa-miR-449c-5p",0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,0,0,0,0,0,0
"hsa-miR-1199-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-204-3p",0,0,1.58496250072116,0,0,0,1,0,1.58496250072116,1,1,1,0,1,0,2.32192809488736,0,1.58496250072116
"hsa-miR-4445-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548aj-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-let-7e-5p",8.12928301694497,3.4594316186373,10.4460494067166,3.16992500144231,2.8073549220576,2.32192809488736,7.28540221886225,0,7.43462822763672,9.66888498426625,10.7895336449704,10.2288186904959,2.32192809488736,1,1,10.9076418036655,8.03342300153745,9.84549005094438
"hsa-miR-8059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"hsa-miR-451a",4,0,2.32192809488736,0,0,0,0,1,1,0,0,2.58496250072116,0,2,2.32192809488736,2,1,0
"hsa-miR-3160-3p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6874-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"hsa-miR-4743-3p",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"hsa-miR-6855-3p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576,0,0
"hsa-miR-15a-5p",7.82654848729092,2.58496250072116,8.39660478118186,0,0,0,6.56985560833095,0,3.16992500144231,10.0112272554233,8.10328780841202,5.83289001416474,1,1,0,9.67948009950545,5.64385618977472,5.90689059560852
"hsa-miR-519e-5p",2,0,1.58496250072116,0,0,0,0,0,0,2,0,0,0,0,0,1.58496250072116,0,0
"hsa-miR-6784-5p",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,1,1
"hsa-miR-525-5p",0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,0,2.8073549220576,0,0
"hsa-miR-4306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4526",0,0,1,0,1,0,1,0,1,2,2.58496250072116,0,0,0,0,3.4594316186373,1,1
"hsa-miR-203a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-300",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10397-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5571-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"hsa-miR-3943",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3689a-5p_hsa-miR-3689b-5p_hsa-miR-3689e",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,1,1.58496250072116,0
"hsa-miR-1914-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6771-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"hsa-miR-4760-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135a-5p",2.8073549220576,1,6.93073733756289,0,0,1,3.90689059560852,0,1,6.78135971352466,7.74146698640115,4.52356195605701,0,0,0,6.49185309632967,5.35755200461808,4.58496250072116
"hsa-miR-10b-5p",1.58496250072116,0,2,0,0,0,0,0,0,1.58496250072116,2.8073549220576,1,1,0,0,2,1.58496250072116,0
"hsa-miR-3126-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"hsa-miR-204-5p",2,0,3.16992500144231,0,0,0,2.32192809488736,0,1.58496250072116,3.16992500144231,1,3.16992500144231,0,0,0,4.64385618977472,1.58496250072116,3.16992500144231
"hsa-miR-6499-5p",0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,1,1
"hsa-miR-4726-5p",0,0,1,0,0,0,0,0,0,1.58496250072116,1,0,0,0,0,2.8073549220576,0,1
"hsa-miR-548bb-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-3138",1,0,1,0,0,0,1.58496250072116,0,0,0,2.32192809488736,2,0,0,0,3.90689059560852,1,2
"hsa-miR-95-3p",1.58496250072116,0,1,0,0,0,0,0,0,1,1.58496250072116,1,0,0,0,3.16992500144231,0,1
"hsa-miR-203b-3p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-5010-5p",1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1.58496250072116,0,1.58496250072116
"hsa-miR-10396a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1225-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-9-3p",0,0,0,0,0,0,0,0,0,2.8073549220576,2.32192809488736,0,0,0,0,2,0,0
"hsa-miR-4440",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6792-5p",0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1.58496250072116,0,1
"hsa-miR-708-3p",0,0,0,0,0,1.58496250072116,0,0,0,1,0,0,0,0,0,1,0,0
"hsa-miR-758-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4800-5p",0,0,1,0,0,0,0,0,1,2.58496250072116,1.58496250072116,2,0,0,1,3,2,1
"hsa-miR-30b-5p",11.3679607096416,5.88264304936184,12.6790401863931,3.58496250072116,4.75488750216347,2.8073549220576,11.9322147519684,0,8.4797802640291,16.2426717203354,12.9551049802166,10.9262959947811,5.35755200461808,2,3.16992500144231,15.9048932977045,9.99717948093762,10.8289298276515
"hsa-miR-374c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4478",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"hsa-miR-3685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-19a-5p",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"hsa-miR-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-548q",0,0,2.58496250072116,0,0,0,1,0,0,3.4594316186373,1,1.58496250072116,0,0,0,3.8073549220576,0,0
"hsa-miR-106b-5p",2.8073549220576,0,2.58496250072116,0,0,0,3.8073549220576,0,1,9.03066713624694,4.58496250072116,2.58496250072116,0,0,0,7.96000193206808,2.32192809488736,2.58496250072116
"hsa-miR-3960",6.44294349584873,1,7.4178525148859,3.58496250072116,5.6724253419715,7.76818432477693,8.4797802640291,5.28540221886225,10.3498340914572,5.20945336562895,5.58496250072116,5.04439411935845,2.58496250072116,3.4594316186373,3.8073549220576,8.12928301694497,7.03342300153745,7.97727992349992
"hsa-miR-3529-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4436a",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"hsa-miR-6499-3p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"hsa-miR-4684-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
