"","GSM4125727","GSM4125728","GSM4125729","GSM4125730"
"hsa-miR-200b-3p",6.89481776330794,4.90689059560852,6.61470984411521,6.90689059560852
"hsa-miR-320a",6.55458885167764,6.02236781302845,6.4594316186373,6.8703647195834
"hsa-miR-novel-chr14_8993",7.4594316186373,5.52356195605701,6.65821148275179,5.28540221886225
"hsa-miR-24-3p",6.35755200461808,5.7279204545632,4.24792751344359,7.54689445988764
"hsa-miR-novel-chr2_25182",6.75488750216347,5.8073549220576,6.28540221886225,6.61470984411521
"hsa-miR-novel-chr16_11953",7.74819284958946,5.28540221886225,5.52356195605701,5.12928301694497
"hsa-miR-novel-chr2_25463",5.58496250072116,2,7.95419631038687,5.12928301694497
"hsa-miR-423-5p",6.59991284218713,6.20945336562895,5.75488750216347,6.61470984411521
"hsa-miR-novel-chr6_37795",6.37503943134692,4.32192809488736,7.35755200461808,5.6724253419715
"hsa-miR-126-3p",5.97727992349992,5.6724253419715,5.61470984411521,7.23840473932508
"hsa-miR-novel-chr15_9840",6.79441586635011,5.04439411935845,5.90689059560852,6.68650052718322
"hsa-miR-novel-chr19_14970",6.79441586635011,5.04439411935845,5.90689059560852,6.68650052718322
"hsa-miR-novel-chr9_43741",6.79441586635011,5.04439411935845,5.90689059560852,6.68650052718322
"hsa-miR-27a-3p",6.4093909361377,5.8073549220576,3.32192809488736,7.23840473932508
"hsa-miR-17-5p",6.10852445677817,3.4594316186373,4.64385618977472,7.58496250072116
"hsa-miR-novel-chr1_20532",6.83289001416474,5.08746284125034,5.93073733756289,6.18982455888002
"hsa-miR-30d-5p",5.70043971814109,5.04439411935845,5.52356195605701,7.08746284125034
"hsa-miR-novel-chr12_5298",5.35755200461808,4,6.10852445677817,7.03342300153745
"hsa-miR-30c-5p",6.65821148275179,6.14974711950468,3.32192809488736,6.14974711950468
"hsa-let-7e-5p",6.14974711950468,5.61470984411521,4.8073549220576,6.61470984411521
"hsa-miR-novel-chr14_8563",5.97727992349992,5.55458885167764,6.5077946401987,5.49185309632967
"hsa-miR-429",6.18982455888002,4.85798099512757,5.85798099512757,6.4093909361377
"hsa-let-7d-3p",6.4093909361377,5.28540221886225,4.95419631038687,6.4757334309664
"hsa-miR-novel-chr19_15734",6.85798099512757,4.58496250072116,5.93073733756289,5.28540221886225
"hsa-miR-novel-chr10_1817",5.52356195605701,3.8073549220576,5.52356195605701,6.97727992349992
"hsa-miR-novel-chr2_26550",5.52356195605701,4.39231742277876,6,6.56985560833095
"hsa-miR-151a-5p",5.88264304936184,5.49185309632967,3.70043971814109,6.68650052718322
"hsa-miR-106b-3p",6.33985000288462,4.8073549220576,5.4262647547021,6
"hsa-miR-novel-chr12_5191",5.90689059560852,4.64385618977472,6.06608919045777,5.7279204545632
"hsa-miR-novel-chr20_21942",5.90689059560852,4.64385618977472,6.06608919045777,5.7279204545632
"hsa-miR-novel-chr9_43916",3.70043971814109,6.24792751344359,5.08746284125034,6.18982455888002
"hsa-miR-99b-5p",5.32192809488736,5.28540221886225,4,6.61470984411521
"hsa-miR-novel-chr10_674",5.7279204545632,5.08746284125034,4,6.4757334309664
"hsa-miR-96-5p",5.4594316186373,4.52356195605701,5.4262647547021,6.18982455888002
"hsa-miR-484",6.10852445677817,4.64385618977472,3.70043971814109,6.12928301694497
"hsa-miR-486-5p",5.70043971814109,4.85798099512757,5.24792751344359,5.85798099512757
"hsa-miR-7-5p",5.52356195605701,4.39231742277876,4.90689059560852,6.22881869049588
"hsa-miR-30b-5p",5.58496250072116,4.70043971814109,3.32192809488736,6.24792751344359
"hsa-miR-novel-chr14_8457",4.85798099512757,6.2667865406949,4.95419631038687,3.90689059560852
"hsa-miR-novel-chr14_9075",5.52356195605701,3.58496250072116,6.06608919045777,4.52356195605701
"hsa-miR-185-5p",5.4594316186373,4.58496250072116,4.4594316186373,5.83289001416474
"hsa-miR-28-3p",5.16992500144231,3.58496250072116,4.95419631038687,6.06608919045777
"hsa-miR-novel-chr11_2306",4.4594316186373,2.58496250072116,6.12928301694497,5.58496250072116
"hsa-miR-92b-3p",4.8073549220576,5.12928301694497,4.4594316186373,5.83289001416474
"hsa-miR-340-5p",5.24792751344359,4.32192809488736,4,6.06608919045777
"hsa-miR-200a-3p",5.64385618977472,4.52356195605701,5.4262647547021,4.52356195605701
"hsa-miR-novel-chr14_7666",5.28540221886225,3.32192809488736,6,3.32192809488736
"hsa-miR-novel-chr14_8491",5.28540221886225,3.32192809488736,6,3.32192809488736
"hsa-miR-193b-3p",4.58496250072116,4.32192809488736,3.70043971814109,5.90689059560852
"hsa-miR-451a",5.39231742277876,4.32192809488736,4.4594316186373,5
"hsa-miR-novel-chr13_6665",4.58496250072116,2.8073549220576,4.95419631038687,5.7279204545632
"hsa-miR-novel-chr13_6666",4.58496250072116,2.8073549220576,4.95419631038687,5.7279204545632
"hsa-miR-30a-3p",5.24792751344359,4.8073549220576,2.8073549220576,5.12928301694497
"hsa-miR-372-3p",5,4.52356195605701,4.8073549220576,4.32192809488736
"hsa-miR-369-3p",4.70043971814109,2.32192809488736,2.8073549220576,5.83289001416474
"hsa-miR-30e-5p",4.16992500144231,2.8073549220576,2.8073549220576,5.90689059560852
"hsa-miR-novel-chr7_40410",5.58496250072116,3.16992500144231,4.4594316186373,3.32192809488736
"hsa-miR-novel-chr21_23301",4.16992500144231,3.16992500144231,5.20945336562895,4.52356195605701
"hsa-miR-196a-5p",4.39231742277876,3.58496250072116,2.58496250072116,5.52356195605701
"hsa-miR-1180-3p",4.08746284125034,3.90689059560852,2.8073549220576,5.49185309632967
"hsa-miR-192-5p",5.20945336562895,2.8073549220576,4.4594316186373,4.16992500144231
"hsa-miR-144-3p",3.4594316186373,3.32192809488736,4,5.49185309632967
"hsa-miR-novel-chr4_31373",4.90689059560852,4.24792751344359,2.8073549220576,4.70043971814109
"hsa-miR-200a-5p",4.70043971814109,3.8073549220576,2.8073549220576,5
"hsa-miR-181a-5p",4.70043971814109,4.16992500144231,2.8073549220576,4.75488750216347
"hsa-miR-363-3p",4.08746284125034,3.58496250072116,4.64385618977472,4.52356195605701
"hsa-miR-320c",4.16992500144231,4,4.24792751344359,4.39231742277876
"hsa-miR-novel-chr9_43161",5.52356195605701,3.4594316186373,2.8073549220576,3.32192809488736
"hsa-miR-143-3p",4.52356195605701,4.16992500144231,4,3.90689059560852
"hsa-miR-181b-5p",4.95419631038687,3.4594316186373,2.8073549220576,4.52356195605701
"hsa-miR-203a-3p",4.58496250072116,4.16992500144231,4,3.8073549220576
"hsa-miR-146b-5p",4.16992500144231,4.32192809488736,3.70043971814109,4.32192809488736
"hsa-miR-novel-chr9_43222",3.70043971814109,2.8073549220576,5.04439411935845,4.16992500144231
"hsa-miR-novel-chr9_44163",3.70043971814109,2.8073549220576,5.04439411935845,4.16992500144231
"hsa-miR-29b-3p",3.90689059560852,3.16992500144231,2.8073549220576,5.08746284125034
"hsa-miR-374a-5p",3.90689059560852,2.58496250072116,2.8073549220576,5.12928301694497
"hsa-miR-novel-chr19_16106",4.16992500144231,2.8073549220576,4.95419631038687,2.8073549220576
"hsa-miR-223-3p",4.08746284125034,2.58496250072116,3.70043971814109,4.52356195605701
"hsa-miR-32-5p",4.08746284125034,3.16992500144231,2.8073549220576,4.70043971814109
"hsa-miR-novel-chr3_29329",3.70043971814109,2,3.32192809488736,5
"hsa-miR-1-3p",4,3.16992500144231,3.58496250072116,4.39231742277876
"hsa-miR-155-5p",4.58496250072116,2.58496250072116,2.8073549220576,4.32192809488736
"hsa-miR-196b-5p",2.32192809488736,2,4.4594316186373,4.70043971814109
"hsa-miR-375",3.4594316186373,3.4594316186373,4,4.08746284125034
"hsa-miR-novel-chr16_11033",2.32192809488736,4.8073549220576,2.8073549220576,3.90689059560852
"hsa-miR-novel-chr17_12903",3.16992500144231,2.58496250072116,4,4.52356195605701
"hsa-miR-139-5p",3.70043971814109,2.32192809488736,3.70043971814109,4.32192809488736
"hsa-miR-novel-chr5_35010",3.4594316186373,2,4.8073549220576,2.8073549220576
"hsa-miR-novel-chr5_33373",3.90689059560852,3.16992500144231,3.32192809488736,3.32192809488736
"hsa-miR-140-3p",2.32192809488736,2.58496250072116,2.8073549220576,4.52356195605701
"hsa-miR-novel-chr14_8096",3.58496250072116,1.58496250072116,4,3
"hsa-miR-novel-chr9_44110",3,2.8073549220576,3.16992500144231,3.90689059560852
"hsa-miR-4508",3.4594316186373,3.16992500144231,3.32192809488736,2.8073549220576
"hsa-miR-novel-chr1_17621",3,3.32192809488736,3.16992500144231,3.32192809488736
"hsa-miR-novel-chr1_20478",3,3.32192809488736,3.16992500144231,3.32192809488736
"hsa-miR-4516",3.4594316186373,2.8073549220576,2.8073549220576,3.32192809488736
"hsa-miR-10b-5p",3.58496250072116,1.58496250072116,3.16992500144231,3.32192809488736
"hsa-miR-novel-chr2_24166",2.32192809488736,3.4594316186373,2.8073549220576,3.32192809488736
"hsa-miR-novel-chr1_18413",3.4594316186373,2,2.8073549220576,3.32192809488736
"hsa-miR-novel-chr3_28599",3.4594316186373,2.58496250072116,2.58496250072116,3.16992500144231
"hsa-miR-194-5p",2.58496250072116,2,3.32192809488736,3.32192809488736
"hsa-miR-novel-chr5_33585",2.32192809488736,2.32192809488736,2.8073549220576,3.32192809488736
"hsa-let-7a-3p",10.4491486453754,1.58496250072116,4.95419631038687,2.58496250072116
"hsa-let-7b-3p",2.8073549220576,2.58496250072116,8.28540221886225,3.32192809488736
"hsa-let-7f-1-3p",2.32192809488736,2.8073549220576,3.58496250072116,2.8073549220576
"hsa-miR-101-3p",3.16992500144231,2.58496250072116,2.8073549220576,3.32192809488736
"hsa-miR-106b-5p",3.70043971814109,2.58496250072116,5.08746284125034,5.28540221886225
"hsa-miR-107",3.4594316186373,2,3.70043971814109,3.8073549220576
"hsa-miR-1185-1-3p",2.32192809488736,5.08746284125034,2.8073549220576,6
"hsa-miR-1255a",2.32192809488736,2,6.93073733756289,3.32192809488736
"hsa-miR-125a-5p",2.32192809488736,3.8073549220576,4,4.85798099512757
"hsa-miR-125b-1-3p",6.08746284125034,2.32192809488736,8.36632221424582,2.8073549220576
"hsa-miR-125b-5p",2.8073549220576,1.58496250072116,2.8073549220576,3.32192809488736
"hsa-miR-126-5p",4.16992500144231,7.98868468677217,2.8073549220576,4.32192809488736
"hsa-miR-1268a",8.89178370321831,4.85798099512757,2.58496250072116,3.16992500144231
"hsa-miR-127-3p",7.6724253419715,5.75488750216347,13.3417967723918,6.84549005094437
"hsa-miR-1296-5p",3.4594316186373,2,11.6388883822523,6.8703647195834
"hsa-miR-1303",6.52356195605701,2.58496250072116,8.16992500144231,2.8073549220576
"hsa-miR-1307-3p",7.05528243550119,2.32192809488736,7.13955135239879,3.8073549220576
"hsa-miR-1307-5p",4.4594316186373,10.3695973462787,4.8073549220576,4.08746284125034
"hsa-miR-130b-3p",2.32192809488736,4.4594316186373,2.8073549220576,5.08746284125034
"hsa-miR-130b-5p",2.8073549220576,5.24792751344359,2.8073549220576,5
"hsa-miR-132-3p",3.16992500144231,3.58496250072116,4,3.8073549220576
"hsa-miR-132-5p",2.32192809488736,2,6.89481776330794,3.32192809488736
"hsa-miR-134-5p",3.70043971814109,2.8073549220576,6.65821148275179,3.8073549220576
"hsa-miR-135b-5p",3.16992500144231,7.12928301694497,2.8073549220576,4.08746284125034
"hsa-miR-136-3p",4.4594316186373,2,9.33315535031062,2.8073549220576
"hsa-miR-139-3p",5.4594316186373,2,2.8073549220576,7.74146698640115
"hsa-miR-140-5p",2.8073549220576,2.58496250072116,3.32192809488736,2.8073549220576
"hsa-miR-141-5p",2,4.4594316186373,3.70043971814109,2.8073549220576
"hsa-miR-142-3p",2.32192809488736,3.16992500144231,2.8073549220576,3.32192809488736
"hsa-miR-142-5p",3.4594316186373,2,2.8073549220576,9.17242750864548
"hsa-miR-145-5p",6.65821148275179,2,4,4.08746284125034
"hsa-miR-148a-5p",3.16992500144231,7.27612440527424,3.32192809488736,2.58496250072116
"hsa-miR-149-5p",2.32192809488736,2,5.85798099512757,2.8073549220576
"hsa-miR-150-5p",2.32192809488736,7.22881869049588,6.89481776330794,4.32192809488736
"hsa-miR-151b",3.16992500144231,3.16992500144231,5.39231742277876,4.24792751344359
"hsa-miR-152-3p",2.32192809488736,3.16992500144231,2.8073549220576,4.32192809488736
"hsa-miR-154-5p",2.8073549220576,2.58496250072116,3.32192809488736,4.32192809488736
"hsa-miR-15b-5p",2.32192809488736,1.58496250072116,4.64385618977472,2.8073549220576
"hsa-miR-16-2-3p",2.32192809488736,2,8.36632221424582,3.32192809488736
"hsa-miR-16-5p",3.16992500144231,2.8073549220576,11.3728650601126,4.16992500144231
"hsa-miR-17-3p",2.32192809488736,2,9.96000193206808,2.8073549220576
"hsa-miR-181d-5p",2.8073549220576,2,9.07146236255662,3.16992500144231
"hsa-miR-182-3p",2.32192809488736,6.16992500144231,4,7.58496250072116
"hsa-miR-184",2.32192809488736,4,10.6786001390995,5.12928301694497
"hsa-miR-188-5p",2.32192809488736,5.75488750216347,3.32192809488736,8.81698362325538
"hsa-miR-18a-5p",2.32192809488736,5.55458885167764,4.4594316186373,2.8073549220576
"hsa-miR-1910-5p",2.32192809488736,3.32192809488736,4.4594316186373,2.8073549220576
"hsa-miR-193a-5p",2.8073549220576,3.16992500144231,3.70043971814109,3.32192809488736
"hsa-miR-197-3p",4.70043971814109,2.58496250072116,4.24792751344359,5
"hsa-miR-199a-5p",2,1.58496250072116,6.06608919045777,7.82017896241519
"hsa-miR-205-5p",5.70043971814109,2.32192809488736,5.4262647547021,2.8073549220576
"hsa-miR-206",3.16992500144231,2.8073549220576,3.70043971814109,8.89178370321831
"hsa-miR-21-3p",3.70043971814109,3.16992500144231,5.75488750216347,5.28540221886225
"hsa-miR-210-3p",2.32192809488736,3.58496250072116,2.58496250072116,4.24792751344359
"hsa-miR-2110",2.32192809488736,2.58496250072116,2.8073549220576,2.8073549220576
"hsa-miR-223-5p",3.16992500144231,6.16992500144231,2.8073549220576,5.52356195605701
"hsa-miR-23b-3p",3.4594316186373,3.90689059560852,3.32192809488736,4.70043971814109
"hsa-miR-27a-5p",4.08746284125034,8.31741261376487,5.24792751344359,3.8073549220576
"hsa-miR-27b-5p",2.32192809488736,2,2.8073549220576,5.28540221886225
"hsa-miR-28-5p",2.8073549220576,4,4,3.32192809488736
"hsa-miR-296-5p",3.16992500144231,1.58496250072116,5.93073733756289,2.8073549220576
"hsa-miR-30c-2-3p",3.90689059560852,2.32192809488736,7.3037807481771,3.32192809488736
"hsa-miR-30e-3p",4.32192809488736,3.58496250072116,4.24792751344359,6.94251450533924
"hsa-miR-31-3p",2.32192809488736,3.16992500144231,7.7279204545632,3.32192809488736
"hsa-miR-31-5p",2.32192809488736,2.8073549220576,3.32192809488736,4.08746284125034
"hsa-miR-3115",4.08746284125034,5.04439411935845,2.8073549220576,2.8073549220576
"hsa-miR-3177-3p",2.32192809488736,2.58496250072116,3.32192809488736,10.3185428097027
"hsa-miR-3195",3.16992500144231,2.8073549220576,4.95419631038687,5
"hsa-miR-320d",5.52356195605701,2,5.4262647547021,2.8073549220576
"hsa-miR-323a-3p",5.58496250072116,4.16992500144231,2.8073549220576,4.08746284125034
"hsa-miR-324-5p",6.08746284125034,2,2.58496250072116,3.8073549220576
"hsa-miR-328-3p",4.16992500144231,3.32192809488736,2.58496250072116,2.8073549220576
"hsa-miR-329-3p",2,2,7.3037807481771,4.16992500144231
"hsa-miR-330-3p",2.32192809488736,2.58496250072116,2.8073549220576,3.32192809488736
"hsa-miR-335-3p",2.58496250072116,2,3.32192809488736,2.58496250072116
"hsa-miR-339-3p",6.14974711950468,2.58496250072116,5.93073733756289,2.8073549220576
"hsa-miR-339-5p",6.14974711950468,4.8073549220576,3.70043971814109,2.8073549220576
"hsa-miR-340-3p",2.32192809488736,2,9.43045255166553,6.12928301694497
"hsa-miR-342-3p",3.90689059560852,3.4594316186373,4.64385618977472,2.8073549220576
"hsa-miR-345-5p",3.16992500144231,2.32192809488736,6.96578428466209,3.32192809488736
"hsa-miR-361-3p",4.58496250072116,3.16992500144231,2.58496250072116,4.85798099512757
"hsa-miR-361-5p",3.4594316186373,2.8073549220576,13.3417967723918,5.12928301694497
"hsa-miR-3613-5p",3.16992500144231,2,3.32192809488736,2.8073549220576
"hsa-miR-365a-3p",2.58496250072116,2,6.89481776330794,3.16992500144231
"hsa-miR-365b-3p",2.58496250072116,2,6.93073733756289,2.8073549220576
"hsa-miR-370-3p",6.89481776330794,5.52356195605701,9.87498134765377,6.24792751344359
"hsa-miR-371a-5p",2.32192809488736,2,2.8073549220576,4.70043971814109
"hsa-miR-374a-3p",3.16992500144231,2.58496250072116,2.8073549220576,5
"hsa-miR-374b-5p",3.4594316186373,8.31741261376487,4.95419631038687,5
"hsa-miR-376c-3p",2.32192809488736,7.12928301694497,2.8073549220576,5.58496250072116
"hsa-miR-377-5p",2.32192809488736,3.16992500144231,6,2.8073549220576
"hsa-miR-378a-5p",6.89481776330794,9.60733031374961,3.16992500144231,3.32192809488736
"hsa-miR-379-5p",5.08746284125034,4.24792751344359,4.90689059560852,4.32192809488736
"hsa-miR-381-3p",7.8073549220576,6.24792751344359,2.8073549220576,6.65821148275179
"hsa-miR-382-3p",2.32192809488736,2,6.06608919045777,6.18982455888002
"hsa-miR-382-5p",4.08746284125034,3.4594316186373,4.4594316186373,4.52356195605701
"hsa-miR-409-3p",5.4594316186373,4.52356195605701,6.12928301694497,5.28540221886225
"hsa-miR-410-3p",4.58496250072116,4.32192809488736,7.07681559705083,5
"hsa-miR-411-5p",3.90689059560852,2.32192809488736,2.8073549220576,6.18982455888002
"hsa-miR-421",2.32192809488736,2.32192809488736,3.32192809488736,2.8073549220576
"hsa-miR-424-3p",2,2.58496250072116,5.52356195605701,2.8073549220576
"hsa-miR-425-3p",3.16992500144231,6.85798099512757,2.8073549220576,5
"hsa-miR-425-5p",3.90689059560852,3.16992500144231,6.12928301694497,5.49185309632967
"hsa-miR-4286",5.88264304936184,3.16992500144231,2.8073549220576,3.32192809488736
"hsa-miR-431-3p",2.32192809488736,2.32192809488736,6.55458885167764,5.52356195605701
"hsa-miR-431-5p",3.16992500144231,2.58496250072116,7.51569983828404,2.8073549220576
"hsa-miR-432-5p",8.0389189892923,6.14974711950468,7.7279204545632,2.8073549220576
"hsa-miR-433-3p",3.70043971814109,2,4,2.8073549220576
"hsa-miR-4488",2.32192809488736,2.58496250072116,2.58496250072116,2.8073549220576
"hsa-miR-449a",5.97727992349992,2,7.07681559705083,2.8073549220576
"hsa-miR-450a-1-3p",3.70043971814109,2.32192809488736,5.4262647547021,2.8073549220576
"hsa-miR-450b-5p",4.4594316186373,2,5.85798099512757,3.32192809488736
"hsa-miR-452-5p",4.08746284125034,5.08746284125034,5.4262647547021,2.8073549220576
"hsa-miR-4669",2.32192809488736,2,4.95419631038687,4.85798099512757
"hsa-miR-485-3p",2.8073549220576,2,5.52356195605701,2.8073549220576
"hsa-miR-485-5p",4.4594316186373,3.58496250072116,4.8073549220576,3.32192809488736
"hsa-miR-487b-3p",5,3.4594316186373,3.70043971814109,2.8073549220576
"hsa-miR-493-3p",4.70043971814109,3.16992500144231,2.8073549220576,4.52356195605701
"hsa-miR-493-5p",5.88264304936184,5.24792751344359,15.7209122159638,6
"hsa-miR-494-3p",6.4093909361377,2.32192809488736,7.51569983828404,2.8073549220576
"hsa-miR-495-3p",5.88264304936184,4,3.32192809488736,4.32192809488736
"hsa-miR-501-3p",3.4594316186373,2.8073549220576,3.16992500144231,3.32192809488736
"hsa-miR-502-3p",3.16992500144231,2.32192809488736,7.07681559705083,2.8073549220576
"hsa-miR-505-3p",2.8073549220576,8.01680828768655,5.85798099512757,3.32192809488736
"hsa-miR-511-5p",2.32192809488736,2,2.8073549220576,3.32192809488736
"hsa-miR-542-3p",2.32192809488736,4.8073549220576,2.8073549220576,2.8073549220576
"hsa-miR-543",5.78135971352466,4.52356195605701,4.64385618977472,5
"hsa-miR-548k",3.4594316186373,4.16992500144231,7.21916852046216,3.32192809488736
"hsa-miR-574-3p",4.08746284125034,3.16992500144231,5.52356195605701,3.8073549220576
"hsa-miR-574-5p",7.97727992349992,2.58496250072116,3.70043971814109,5
"hsa-miR-576-5p",3.16992500144231,8.01680828768655,4.64385618977472,4.32192809488736
