"","GSM4154456","GSM4154457","GSM4154458","GSM4154459","GSM4154460","GSM4154461","GSM4154462","GSM4154463","GSM4154464","GSM4154465","GSM4154466","GSM4154467","GSM4154468","GSM4154469","GSM4154470","GSM4154471","GSM4154472","GSM4154473","GSM4154474","GSM4154475","GSM4154476","GSM4154477","GSM4154478","GSM4154479","GSM4154480","GSM4154481","GSM4154482","GSM4154483","GSM4154484","GSM4154485","GSM4154486","GSM4154487","GSM4154488","GSM4154489","GSM4154490","GSM4154491","GSM4154492","GSM4154493","GSM4154494","GSM4154495","GSM4154496","GSM4154497","GSM4154498","GSM4154499","GSM4154500","GSM4154501","GSM4154502","GSM4154503","GSM4154504","GSM4154505","GSM4154506","GSM4154507","GSM4154508","GSM4154509"
"hsa-miR-1288-3p",1,0,0,1,2.58496250072116,0,3.4594316186373,0,1,0,3.58496250072116,0,1,0,0,2,4.4594316186373,1,0,0,2.32192809488736,0,0,0,0,3.16992500144231,1,1.58496250072116,0,0,0,0,2.32192809488736,0,1.58496250072116,0,0,4.16992500144231,0,1,1,1,0,1,1,1.58496250072116,0,3,0,2.8073549220576,0,1,0,0
"hsa-miR-1288-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1289",1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-129-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-129-2-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-129-5p",2.32192809488736,1,2,3.4594316186373,0,3.16992500144231,5.55458885167764,3.16992500144231,3,0,3.4594316186373,0,1.58496250072116,3.32192809488736,4,1.58496250072116,3.4594316186373,1.58496250072116,1,2.58496250072116,3.58496250072116,1,0,2,4.75488750216347,3.32192809488736,4.16992500144231,1,0,2.58496250072116,1.58496250072116,0,3,0,1.58496250072116,0,0,4.70043971814109,0,2.32192809488736,2.58496250072116,2.58496250072116,3,3.70043971814109,2.8073549220576,2,2.58496250072116,4.24792751344359,2,3,2.32192809488736,3.4594316186373,4.90689059560852,0
"hsa-miR-1291",2,2,0,3.4594316186373,2,2.8073549220576,3.58496250072116,2.58496250072116,0,0,2.8073549220576,0,2.58496250072116,2,4.64385618977472,2.58496250072116,3.32192809488736,1,0,1.58496250072116,0,0,0,0,4.85798099512757,0,2.58496250072116,0,0,0,2.32192809488736,0,3,0,2,0,1,4.64385618977472,0,2,0,0,0,1,1,1,2.58496250072116,3,1,2.58496250072116,3.90689059560852,2.32192809488736,0,0
"hsa-miR-1292-3p",0,0,0,0,0,2,1,0,0,0,0,0,1,0,4.52356195605701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.32192809488736,0,0,0,0
"hsa-miR-1292-5p",2.58496250072116,4.16992500144231,4.16992500144231,5.16992500144231,3.32192809488736,4.39231742277876,7.4093909361377,4.95419631038687,3.70043971814109,0,5.85798099512757,0,4.39231742277876,3.8073549220576,7.67948009950545,4.95419631038687,7.10852445677817,0,1,5.4262647547021,4.4594316186373,2.58496250072116,0,3.16992500144231,7.70043971814109,5.78135971352466,3.70043971814109,1.58496250072116,0,1,3.90689059560852,3.32192809488736,6.14974711950468,0,4.85798099512757,0,0,5.93073733756289,0,3,4.16992500144231,3.32192809488736,5.32192809488736,4.08746284125034,5.08746284125034,2.8073549220576,5.49185309632967,4.4594316186373,3.32192809488736,4.95419631038687,5.88264304936184,5.83289001416474,5.58496250072116,0
"hsa-miR-1293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"hsa-miR-1294",3,4.08746284125034,3.32192809488736,4.24792751344359,4.16992500144231,6.84549005094437,7.05528243550119,6.52356195605701,4.58496250072116,0,6.4757334309664,0,4.8073549220576,6.14974711950468,7.56985560833095,4.95419631038687,6.89481776330794,3.58496250072116,1,4.24792751344359,4,1,0,5.64385618977472,6.35755200461808,6.89481776330794,5.88264304936184,2,1,3.58496250072116,4.58496250072116,3.16992500144231,5.78135971352466,0,5.4594316186373,0,2,0,0,6,5.6724253419715,4.16992500144231,5.16992500144231,4.08746284125034,3,4.16992500144231,6.62935662007961,6.8703647195834,1,6.37503943134692,6.35755200461808,6.6724253419715,4.16992500144231,0
"hsa-miR-1295a",0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1.58496250072116,0,5.28540221886225,1.58496250072116,0,1.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0
"hsa-miR-1295b-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,3.4594316186373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-1295b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1296-5p",1.58496250072116,3.32192809488736,2,1.58496250072116,1.58496250072116,4.70043971814109,5.32192809488736,4.8073549220576,2.58496250072116,0,4.70043971814109,0,3.32192809488736,3,6.91886323727459,3.4594316186373,5.75488750216347,1,0,2.58496250072116,2.58496250072116,0,0,1,3.32192809488736,0,3.4594316186373,1,0,1,3.70043971814109,1.58496250072116,1,0,3.90689059560852,0,0,0,0,2,2,2.32192809488736,0,3.90689059560852,0,2.58496250072116,4.16992500144231,5.04439411935845,1.58496250072116,4.24792751344359,0,4.4594316186373,3,0
"hsa-miR-1297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1298-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-1298-5p",0,1.58496250072116,1,2.8073549220576,0,2.8073549220576,2.58496250072116,4,1,0,1.58496250072116,1,2.58496250072116,0,0,1.58496250072116,0,0,0,1.58496250072116,0,0,0,1,0,2.32192809488736,0,0,0,0,0,0,2.58496250072116,0,2.8073549220576,0,0,0,0,1,0,0,0,2.58496250072116,0,1,1.58496250072116,1.58496250072116,0,2,2.58496250072116,4.16992500144231,0,0
"hsa-miR-1299",0,0,0,1.58496250072116,1,0,1,0,0,0,0,0,0,1.58496250072116,4.95419631038687,0,0,0,0,0,1,0,0,0,0,1,1,1.58496250072116,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-1301-3p",9.61470984411521,10.4928546201747,7.85798099512757,11.4787696194758,9.30149619498255,10.9344280406268,13.0072025107497,10.6564248632778,9.83447104998422,1,11.9203528554151,4.70043971814109,10.6156296369681,9.39874369193819,14.6014806419874,11.5410966153495,13.5757755798748,8.21431912080077,7.66533591718518,11.7163907894977,10.4136279290242,8.98868468677217,0,7.83289001416474,11.9222127177854,11.5464121951194,10.61194694182,8.0389189892923,4.16992500144231,7.83289001416474,9.84862294042934,9.24317398347295,10.7714894695006,3.70043971814109,10.65999589243,0,6.53915881110803,11.5910547740368,0,8.35314682549808,7.98299357469431,9.88569637333939,11.344850683943,10.9270371687203,11.0701209444768,9.14720492494223,11.2790301364496,11.6786001390995,7.85798099512757,11.2443638351205,10.0674343607565,11.7090838125503,10.0265234425198,0
"hsa-miR-1301-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302",0,0,0,0,0,1,1.58496250072116,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8073549220576,0,0,0
"hsa-miR-1304-3p",4.75488750216347,6.18982455888002,3,6.22881869049588,5.35755200461808,6.94251450533924,8.27612440527424,6.2667865406949,4.75488750216347,0,7.23840473932508,1,6.58496250072116,4.58496250072116,8.34872815423108,7.20945336562895,7.48381577726426,3.90689059560852,2.8073549220576,5.08746284125034,5,3.4594316186373,0,4.52356195605701,5.24792751344359,6.65821148275179,5.90689059560852,4.52356195605701,0,3.90689059560852,5.70043971814109,2,5.55458885167764,0,6.75488750216347,0,0,3.32192809488736,0,4.8073549220576,4.39231742277876,5.6724253419715,5.35755200461808,6.79441586635011,5.6724253419715,4.8073549220576,7,7.2667865406949,2,6.88264304936184,5.61470984411521,7.4757334309664,3.90689059560852,0
"hsa-miR-1304-5p",0,0,0,2.58496250072116,0,1.58496250072116,2.58496250072116,1,1,0,2,0,1.58496250072116,0,3.16992500144231,1.58496250072116,2.58496250072116,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2.32192809488736,3,0,0,1,1,0,0
"hsa-miR-1306-3p",2.58496250072116,2.8073549220576,3.32192809488736,3.8073549220576,3.70043971814109,5.08746284125034,6.82017896241519,4.4594316186373,4.70043971814109,0,5.64385618977472,0,3.8073549220576,3.8073549220576,5.70043971814109,4.8073549220576,7.08746284125034,0,1,4.8073549220576,4.52356195605701,1.58496250072116,0,2.58496250072116,7.49984588708321,4.64385618977472,3.16992500144231,3.16992500144231,0,1.58496250072116,3.8073549220576,4.95419631038687,3.4594316186373,0,4.52356195605701,0,1,4.16992500144231,0,2.58496250072116,4.08746284125034,2.8073549220576,5.24792751344359,4.08746284125034,5.49185309632967,3.16992500144231,4.58496250072116,5.16992500144231,0,5.4262647547021,4.52356195605701,5.39231742277876,4.85798099512757,0
"hsa-miR-1306-5p",4,4.70043971814109,2.58496250072116,4.08746284125034,3.8073549220576,5.55458885167764,6.75488750216347,5.20945336562895,4.32192809488736,0,5.6724253419715,1.58496250072116,5.04439411935845,3.32192809488736,7.76818432477693,5.49185309632967,6.4757334309664,1,3,2.8073549220576,4.64385618977472,2.32192809488736,0,3.58496250072116,5.55458885167764,5.35755200461808,4.39231742277876,3,0,1,4.39231742277876,4.16992500144231,4.39231742277876,0,5.08746284125034,0,0,5.75488750216347,0,4.4594316186373,3.8073549220576,4.24792751344359,4.16992500144231,5.35755200461808,3.4594316186373,5,6.2667865406949,5.85798099512757,0,5.78135971352466,4.58496250072116,6.74146698640115,3.8073549220576,0
"hsa-miR-1307-3p",10.4231159101471,10.7313190310251,9.30149619498255,12.9171855763364,10.5755392468345,12.5112584955023,14.3958687976088,12.3420746679991,12.4280984118325,1.58496250072116,13.5010907702745,5.4594316186373,11.1357092861044,11.2106713437856,16.1415084700424,12.0950673016071,15.0830221798695,9.29462074889163,9.20212382383046,12.8774758665344,12.0354864512922,10.2538474849874,1.58496250072116,9.67771964164101,14.5316251384226,13.0024634388925,11.8814963848101,10.3241805466187,4.85798099512757,9.11894107272351,11.1661630826461,11.7907557501183,12.8035257369114,5.6724253419715,12.7584314409003,0,7.72109918870718,12.8751733869274,1.58496250072116,9.02790599656988,9.07681559705083,10.393390457444,12.9665054519057,11.4335854411505,12.7285582977867,10.7780771295354,12.400078902622,12.5478585060584,9.84549005094438,12.5658161071009,12.3539738218182,13.0839778685017,11.930367747439,1
"hsa-miR-1307-5p",5.35755200461808,6.84549005094437,4.24792751344359,6.32192809488736,6.4594316186373,9.03342300153745,9.05528243550119,9.03617361255349,6.7279204545632,0,8.73131903102506,1,6.79441586635011,6.28540221886225,9.44708322620965,7.18982455888002,8.2045711442492,3.32192809488736,3.4594316186373,5.20945336562895,5.61470984411521,3.70043971814109,0,5.49185309632967,7.4757334309664,6.8073549220576,6.59991284218713,6.32192809488736,1,3.32192809488736,7.52356195605701,5.8073549220576,6.6724253419715,1,8.34429590791582,1,2,6.24792751344359,0,4.52356195605701,5.35755200461808,6.18982455888002,7.08746284125034,6.78135971352466,6.2667865406949,6.20945336562895,8.01680828768655,9.07414146275251,4.4594316186373,8.41362792902417,6.37503943134692,9.17741953798924,6.12928301694497,0
"hsa-miR-130a-3p",7.33985000288462,8.2807707701306,6.08746284125034,8.87344411251538,8.35314682549808,8.19475685442225,11.0734721539765,8.07681559705083,8.8703647195834,0,7.76818432477693,2.32192809488736,8.62935662007961,5.58496250072116,11.6215940390175,9.60547951806167,10.5410966153495,5.52356195605701,4.85798099512757,7.88264304936184,8.09275714091985,5.83289001416474,0,6.12928301694497,6.93073733756289,9.34872815423108,6.14974711950468,7.14974711950468,1.58496250072116,5.97727992349992,6.33985000288462,5.6724253419715,7.91886323727459,1.58496250072116,6.4262647547021,1.58496250072116,1,7.6724253419715,0,7.78135971352466,8.33539035469392,8.41362792902417,8.79766152585376,9.13699111208023,8.68299458368168,5.93073733756289,7.68650052718322,8.64745842645492,5.78135971352466,7.25738784269265,8.0389189892923,8.56224242422107,6.4757334309664,0
"hsa-miR-130a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-130b-3p",5.88264304936184,6.4757334309664,4.32192809488736,7.14974711950468,6.44294349584873,5.8073549220576,9.17492568250068,5.83289001416474,7.91886323727459,0,6.14974711950468,0,6.5077946401987,3.70043971814109,10.3398500028846,7.56985560833095,9.44086916761087,3.16992500144231,3.90689059560852,6.84549005094437,6.33985000288462,3.70043971814109,0,4,3,7.90689059560852,4.64385618977472,5.97727992349992,0,2.58496250072116,3.90689059560852,4.58496250072116,5.55458885167764,1.58496250072116,5.24792751344359,0,1,6.3037807481771,0,4.8073549220576,5.4262647547021,6.39231742277876,7.03342300153745,6.88264304936184,6.97727992349992,3.16992500144231,5.85798099512757,6.37503943134692,2.32192809488736,5.08746284125034,6.4262647547021,6.49185309632967,4.24792751344359,0
"hsa-miR-130b-5p",8.59245703726808,10.0794847838268,6.3037807481771,9.57364718749332,8.2807707701306,10.8749813476538,11.1137421660492,11.0140204703149,9.16239132875691,0,11.2502984179063,3.16992500144231,9.89481776330794,9.07681559705083,12.3077700318907,11.1078709142796,11.0828143376723,5.90689059560852,6.08746284125034,8.91288933622996,8.80413102118332,6.56985560833095,0,8.10852445677817,9.00842862207058,9.66177809777199,10.0593444608244,7.17990909001493,3,5.61470984411521,9.54689445988764,6.22881869049588,9.01122725542325,3.32192809488736,11.3230547603416,0,2.58496250072116,7.64385618977472,0,8.24317398347295,7.14974711950468,8.64745842645492,9.32867492732795,10.8281364841941,8.87344411251538,9.75321674917896,11.6397928932793,11.5410966153495,6.20945336562895,11.0202855008446,8.73809225962049,11.8320988460391,7.3037807481771,0
"hsa-miR-132-3p",2.8073549220576,4.08746284125034,1,4.16992500144231,4,6.33985000288462,7.20945336562895,5.61470984411521,4.16992500144231,0,6.55458885167764,0,4.85798099512757,4.64385618977472,8,5.61470984411521,5.64385618977472,3,2.8073549220576,3.70043971814109,4.64385618977472,2,0,4.16992500144231,3.4594316186373,4.75488750216347,4.95419631038687,2.32192809488736,0,1.58496250072116,3.58496250072116,3.16992500144231,4.32192809488736,0,5.20945336562895,0,0,6.06608919045777,0,3.16992500144231,3.70043971814109,3,3.70043971814109,5.49185309632967,3.58496250072116,3.4594316186373,5.7279204545632,6.7279204545632,1,6.02236781302845,4.85798099512757,6.64385618977472,4,0
"hsa-miR-132-5p",2.58496250072116,2.58496250072116,2.32192809488736,2.8073549220576,2.8073549220576,4.16992500144231,4,5.08746284125034,0,0,4.08746284125034,0,3.4594316186373,4.4594316186373,6.33985000288462,3.16992500144231,3.8073549220576,0,1,1.58496250072116,1.58496250072116,0,0,1.58496250072116,0,3.4594316186373,2.32192809488736,2.58496250072116,0,0,2.58496250072116,3,3.8073549220576,1,4.08746284125034,0,1.58496250072116,4.16992500144231,0,2.32192809488736,3.4594316186373,1,4,3,2.32192809488736,1.58496250072116,4.16992500144231,4.90689059560852,1,3.4594316186373,3.58496250072116,5.4262647547021,4,0
"hsa-miR-1321",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1323",2.32192809488736,3.90689059560852,3.4594316186373,6.37503943134692,3.70043971814109,3.70043971814109,5.95419631038687,6.04439411935845,2.58496250072116,0,6.82017896241519,0,5.6724253419715,6.06608919045777,8.59245703726808,6.06608919045777,7.01122725542325,2,3,3.32192809488736,3.8073549220576,0,0,2.32192809488736,1,4.58496250072116,3,2.32192809488736,0,3.16992500144231,2.8073549220576,2.58496250072116,2.8073549220576,0,3.32192809488736,0,0,0,0,5.04439411935845,1,2,2,4.75488750216347,3,4.64385618977472,4.32192809488736,2.8073549220576,1,5.70043971814109,0,6.18982455888002,3.8073549220576,0
"hsa-miR-133a-3p",2,2.8073549220576,2.32192809488736,5,5.52356195605701,6.20945336562895,8.60733031374961,6.55458885167764,4.39231742277876,0,8.14974711950468,0,5.24792751344359,5,8.69348695749933,7.68650052718322,8.2807707701306,3.58496250072116,2.8073549220576,5.85798099512757,6.32192809488736,4.16992500144231,0,3.70043971814109,2,1,4.75488750216347,4,0,0,6.20945336562895,3.4594316186373,5.8073549220576,0,7.55458885167764,0,2,5.70043971814109,0,1.58496250072116,1.58496250072116,3.58496250072116,4.39231742277876,5.93073733756289,0,1.58496250072116,5.85798099512757,6.55458885167764,0,5.16992500144231,3.8073549220576,6.95419631038687,4.75488750216347,0
"hsa-miR-133a-5p",0,0,0,0,0,1,1,2,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-133b",0,0,0,2.32192809488736,0,3.70043971814109,2.8073549220576,3.16992500144231,1,0,4.70043971814109,0,1.58496250072116,2,4.16992500144231,3.70043971814109,4.39231742277876,0,0,2.58496250072116,2,1,0,0,1,1,2.58496250072116,0,0,0,3,0,0,0,4.52356195605701,0,0,1,0,0,0,1.58496250072116,1,0,0,1,3.58496250072116,3,0,3.16992500144231,0,3.90689059560852,0,0
"hsa-miR-134-3p",0,0,0,1.58496250072116,0,0,2.32192809488736,0,1.58496250072116,0,0,0,0,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.32192809488736,0,0,0,1,0,0
"hsa-miR-134-5p",9.92481250360578,11.1904420187828,7.53915881110803,11.4553272203046,11.140829770773,10.6474584264549,13.3590631836783,11.0920964149908,11.1382718001722,0,9.93957921431469,3.90689059560852,9.87805091272854,10.3286749273279,15.0138896591041,11.2603315185576,13.0977029635247,6.82017896241519,6.39231742277876,11.7714894695006,10.8336807486547,6.4093909361377,1,8.74819284958946,12.3258675805754,11.2437690319619,10.9106427304696,9.58120058192496,1.58496250072116,7.76818432477693,8.43045255166553,8.83605035505807,10.8336807486547,3.4594316186373,12.0508689632907,0,5.08746284125034,10.3094763538411,1.58496250072116,7.876516946565,6.18982455888002,8.53915881110803,10.8948177633079,10.6174674652942,9.39231742277876,7.88874324889826,10.5849625007212,10.6101020629997,6.52356195605701,10.3003525603282,9.2045711442492,12.233919208587,11.1823943534045,0
"hsa-miR-1343-3p",5.04439411935845,5.78135971352466,3.32192809488736,6.2667865406949,3.8073549220576,6.5077946401987,8.91288933622996,5.52356195605701,5.93073733756289,0,6.12928301694497,0,5.75488750216347,4,9.64385618977473,6.4093909361377,9.05256805080415,3.90689059560852,3.70043971814109,6.24792751344359,5.49185309632967,3.32192809488736,0,2.8073549220576,7.24792751344359,7.04439411935845,5.88264304936184,4.85798099512757,0,3.4594316186373,4.75488750216347,3.4594316186373,5.4594316186373,0,6.18982455888002,0,2.58496250072116,5.20945336562895,0,4.32192809488736,3.4594316186373,5.6724253419715,7.12928301694497,6.3037807481771,5.20945336562895,4.24792751344359,6.35755200461808,6.62935662007961,2.8073549220576,6.59991284218713,4.90689059560852,7.19967234483636,5.16992500144231,0
"hsa-miR-135a-3p",1,2.32192809488736,1,3.58496250072116,1,4.90689059560852,5.7279204545632,3,4.58496250072116,0,4.32192809488736,0,1,0,0,1.58496250072116,5.35755200461808,2.8073549220576,0,2.8073549220576,1.58496250072116,1,0,2,3.4594316186373,2.32192809488736,2.8073549220576,3.16992500144231,0,0,3.16992500144231,0,3.4594316186373,1,3,0,0,4,0,2,0,2,2,1,1.58496250072116,2,3.32192809488736,4,2.32192809488736,5,4.52356195605701,3.70043971814109,2.8073549220576,0
"hsa-miR-135a-5p",2.32192809488736,4.64385618977472,2,2.8073549220576,4.58496250072116,4.70043971814109,7.24792751344359,4.95419631038687,0,0,4.8073549220576,1.58496250072116,5.24792751344359,4,7.70043971814109,5.7279204545632,5.35755200461808,2.8073549220576,3.4594316186373,2.58496250072116,3.70043971814109,1,0,1.58496250072116,1,3.16992500144231,3,1,0,3.8073549220576,2.8073549220576,0,2.8073549220576,0,3.16992500144231,0,0,2.32192809488736,0,4.16992500144231,3.32192809488736,3,3.90689059560852,4.4594316186373,0,2,4.58496250072116,4.70043971814109,1.58496250072116,4.85798099512757,5.16992500144231,3.8073549220576,0,0
"hsa-miR-135b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135b-5p",0,1,0,0,1,0,1.58496250072116,1.58496250072116,0,0,0,0,1.58496250072116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-136-3p",8.32192809488736,10.0443941193585,4.75488750216347,8.77478705960117,9.70390357344466,10.0443941193585,11.3213644320394,10.8169836232554,7.24792751344359,1,8.90388184573618,1,9.30606168942834,9.82972273508606,11.775198728898,10.2911706993219,9.84705734609134,5.24792751344359,4.4594316186373,7.78790255939143,7.75488750216347,5,0,8.04439411935845,7.33985000288462,8.5274770060604,9.84862294042934,6.6724253419715,1,5.8073549220576,8.3264294871223,5.58496250072116,7.06608919045777,2,11.1755495506362,0,2,7,0,6.62935662007961,4.4594316186373,6.61470984411521,7.57742882803575,9.88417051910844,5.32192809488736,7.31288295528436,10.4199601778479,10.8281364841941,4.16992500144231,9.99435343685886,5.83289001416474,12.3281138948337,8.48784003382305,0
"hsa-miR-136-5p",5.70043971814109,6.78135971352466,2.32192809488736,5.7279204545632,6.79441586635011,5.32192809488736,8.4757334309664,6.8703647195834,5.24792751344359,0,5.08746284125034,0,6.20945336562895,6.14974711950468,8.89178370321831,7.28540221886225,7.69348695749933,3.70043971814109,1.58496250072116,5.90689059560852,5.78135971352466,0,0,3.90689059560852,5.93073733756289,5.20945336562895,6.28540221886225,4,0,2.32192809488736,4.08746284125034,4.90689059560852,4.85798099512757,0,7.21916852046216,0,2,4.85798099512757,0,2.32192809488736,2.58496250072116,4.08746284125034,5.85798099512757,6.94251450533924,4.52356195605701,3.16992500144231,6.33985000288462,6.3037807481771,1,6,5.16992500144231,7.61470984411521,6.49185309632967,0
"hsa-miR-137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-138-1-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-138-2-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-138-5p",0,0,0,1.58496250072116,0,0,3.8073549220576,0,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-139-3p",7.4262647547021,8.06069593168755,6.64385618977472,9.43254190038826,7.4594316186373,8.91288933622996,10.9929383361658,9.22158712126481,9.31288295528435,0,10.3826240265749,3.16992500144231,8.60362634498619,8.84549005094438,12.5715156504778,8.77807712953536,11.6821167649501,6.64385618977472,6.24792751344359,9.92777796208234,9.24555270625568,6.93073733756289,1.58496250072116,6.90689059560852,10.1774195379892,9.37937836707126,9.17990909001493,7.2667865406949,2.58496250072116,6.10852445677817,8.16490692667569,8.7714894695006,9.33539035469392,3,9.74483383749955,0,6,9.85330955540367,0,6.82017896241519,5.28540221886225,7.3037807481771,9.79766152585376,8.28540221886225,9.19229281447077,7.95419631038687,10.3309168781146,9.44501484586842,6.08746284125034,9.83130724380205,7.96000193206808,10.7151040092362,9.37937836707126,1
"hsa-miR-139-5p",8.92481250360578,10.2969162068793,8.41362792902417,10.4367115421372,9.52356195605701,10.7253662578956,12.539643506238,11.5347892114803,10.3509391815464,1,11.6635581042173,4.16992500144231,10.967226258836,10.4304525516655,13.272921326867,11.4792750302502,12.4141566792741,8.51175265376738,7.38370429247405,9.87805091272854,10.6008421143873,8.08746284125034,1.58496250072116,8.4797802640291,10.0430272835945,10.4199601778479,10.237209960755,9.2240016741981,2.32192809488736,7.74146698640115,9.56033283421244,9.06608919045777,9.93516504960369,4,10.7389366816761,0,6.10852445677817,10.9151324489507,1,9.9469062744564,7.4757334309664,9.24079133216196,9.70390357344466,10.9181178510318,9.31741261376487,9.4757334309664,11.7047682393626,12.2312211807112,7.33985000288462,11.2550285698187,8.56224242422107,12.5847276679639,10.0498485494506,1.58496250072116
