"","GSM5324369","GSM5324370","GSM5324371","GSM5324372","GSM5324373","GSM5324374","GSM5324375","GSM5324376","GSM5324377","GSM5324378","GSM5324379","GSM5324380","GSM5324381","GSM5324382","GSM5324383","GSM5324384","GSM5324385","GSM5324386","GSM5324387","GSM5324388","GSM5324389","GSM5324390","GSM5324391","GSM5324392","GSM5324393","GSM5324394","GSM5324395","GSM5324396","GSM5324397","GSM5324398","GSM5324399","GSM5324400","GSM5324401","GSM5324402","GSM5324403","GSM5324404","GSM5324405","GSM5324406","GSM5324407","GSM5324408","GSM5324409","GSM5324410","GSM5324411","GSM5324412","GSM5324413","GSM5324414","GSM5324415","GSM5324416","GSM5324417","GSM5324418","GSM5324419","GSM5324420","GSM5324421","GSM5324422","GSM5324423","GSM5324424","GSM5324425","GSM5324426","GSM5324427","GSM5324428","GSM5324429","GSM5324430","GSM5324431","GSM5324432","GSM5324433","GSM5324434","GSM5324435","GSM5324436","GSM5324437","GSM5324438","GSM5324439"
"hsa-miR-3147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548v",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8073549220576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,1,2,0,0,1.58496250072116,0,0,0,0,0,0,0,2.58496250072116,2.58496250072116,1,0,1,0,1.58496250072116,0,0,3.16992500144231,0,1.58496250072116,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3150a-5p",2.32192809488736,0,0,0,0,0,0,3.16992500144231,0,1.58496250072116,0,3.32192809488736,2,0,0,2.58496250072116,0,1.58496250072116,0,2.58496250072116,1.58496250072116,0,2.58496250072116,0,2.32192809488736,0,0,0,0,0,1.58496250072116,3,0,0,3,2.58496250072116,2.32192809488736,0,1,0,0,0,0,2,0,2.32192809488736,1,0,0,2.32192809488736,0,0,0,0,0,1,1,0,0,0,1.58496250072116,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0
"hsa-miR-3150a-3p",3,0,0,0,0,0,2.58496250072116,1.58496250072116,2.58496250072116,2.32192809488736,1,2.58496250072116,0,3,1,1,0,1,2,2.8073549220576,0,1,1.58496250072116,0,3.32192809488736,1,4,0,1,0,1,2.58496250072116,0,0,4.39231742277876,1.58496250072116,3.4594316186373,0,2,0,2.32192809488736,0,0,3.16992500144231,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-3151-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3151-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3152-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3152-3p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3074-5p",12.078817949962,8.56605403817109,9.70217268536555,10.5401280385821,9.52160043972373,11.0182001788132,10.9083926207737,10.6608872703026,11.733015321686,11.8025163651212,11.0734721539765,12.8513586490335,11.3054917921107,11.3960695576399,11.61194694182,12.537461094633,9.70217268536555,10.7262181593322,11.7644569636199,12.6147098441152,10.3365065598103,11.7854524681585,11.8149829364268,11.1823943534045,12.1932173226991,10.791162888555,11.5430318202552,9.59432460392485,9.54689445988764,11.2673719312653,12.0811505212719,10.8703647195834,10.9744145898055,11.7590559391602,12.3111806600534,11.8978454560055,10.3454052467178,10.7481928495895,11.6657800283295,11.0244471240406,10.0209799389042,11.6339034093485,9.94836723158468,11.6339034093485,10.103287808412,12.7112367677938,10.8587580999354,9.12412131182919,8.96578428466209,11.3646818558646,6.88264304936184,7.79441586635011,9.83289001416474,0,7.71424551766612,10.742309436084,10.3575520046181,7.31288295528436,8.85486838326024,9.86108690599539,9.23601419190008,7.94251450533924,8.86108690599539,6.37503943134692,9.7279204545632,9.7262181593322,8.96578428466209,8.56605403817109,6.52356195605701,7.94836723158468,8.88264304936184
"hsa-miR-3074-3p",0,0,0,0,0,0,0,0,0,1.58496250072116,0,2.58496250072116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.16992500144231,3.32192809488736,0,0,0,0,0,0,2,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"hsa-miR-3154",3,0,0,4.64385618977472,0,0,2.58496250072116,0,0,0,0,2.58496250072116,0,2.58496250072116,0,2.32192809488736,2,1.58496250072116,2,2.8073549220576,1.58496250072116,3.16992500144231,0,4,1,2,3.90689059560852,0,0,2,0,2.32192809488736,2,2,2.58496250072116,0,0,0,3,5.49185309632967,0,0,3.4594316186373,1.58496250072116,0,3.4594316186373,0,0,0,3.16992500144231,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,1.58496250072116,1
"hsa-miR-3155a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-3156-5p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3156-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3157-5p",0,0,0,3,0,2.58496250072116,2.8073549220576,0,3.58496250072116,4.39231742277876,2.32192809488736,0,2,0,2.32192809488736,4.52356195605701,0,3,3.16992500144231,4.32192809488736,0,0,4.39231742277876,3,4.4594316186373,0,3.4594316186373,0,3.16992500144231,2.8073549220576,4.64385618977472,1,1.58496250072116,0,5.49185309632967,4.4594316186373,5.52356195605701,2,2,5.88264304936184,1.58496250072116,3.70043971814109,0,5.28540221886225,0,4.24792751344359,1.58496250072116,1,1,2,0,1,3.4594316186373,0,0,2,4.08746284125034,0,2.8073549220576,1.58496250072116,3,1,0,0,2.32192809488736,2.58496250072116,1.58496250072116,0,1.58496250072116,0,0
"hsa-miR-3157-3p",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.58496250072116,0,2.58496250072116,2.8073549220576,0,0,0,0,2.32192809488736,3.16992500144231,0,0,0,0,0,0,0,3.16992500144231,2,2.32192809488736,0,0,0,0,0,2.32192809488736,3,0,1,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,2.58496250072116,0,2.58496250072116,0,0,0,0,0
"hsa-miR-3158-5p",4.85798099512757,0,1.58496250072116,2.32192809488736,0,0,0,4.08746284125034,0,3.32192809488736,1.58496250072116,1.58496250072116,2.8073549220576,4.39231742277876,2.32192809488736,6.3037807481771,1.58496250072116,2.58496250072116,2,3,0,2.58496250072116,2.32192809488736,0,3.8073549220576,3.16992500144231,3.90689059560852,0,2.8073549220576,1,0,0,3,1,3.16992500144231,1.58496250072116,1.58496250072116,1,0,0,2.32192809488736,3,1,3.16992500144231,0,1.58496250072116,1,0,0,0,0,0,2,0,0,1,0,0,1.58496250072116,0,2,0,0,0,0,0,1,0,0,0,0
"hsa-miR-3158-3p",5.4262647547021,0,2.8073549220576,4.75488750216347,3.90689059560852,4.24792751344359,4.52356195605701,6.3037807481771,4.70043971814109,7.08746284125034,5.16992500144231,3.16992500144231,4.75488750216347,6.33985000288462,3.58496250072116,8.02236781302845,3.70043971814109,5.24792751344359,6.22881869049588,6.35755200461808,4.58496250072116,6.68650052718322,5.58496250072116,4,7.78790255939143,4.90689059560852,5.88264304936184,3,5.20945336562895,5.08746284125034,5.70043971814109,5.32192809488736,6.78135971352466,7.21916852046216,7.12928301694497,8.15987133677839,5.75488750216347,5.12928301694497,4.64385618977472,0,4.85798099512757,6.79441586635011,3.8073549220576,7.22881869049588,6.4757334309664,4.85798099512757,5.75488750216347,2.8073549220576,3,3,0,2.58496250072116,6.14974711950468,0,1,1,3.58496250072116,1,4.08746284125034,2.58496250072116,3.90689059560852,0,2.32192809488736,4.08746284125034,4.16992500144231,4.16992500144231,3.8073549220576,1,1.58496250072116,0,0
"hsa-miR-3159",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.58496250072116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3160-5p",0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1.58496250072116,0,2,0,0,0,0,0,0,0,0,2.8073549220576,2.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3160-3p",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1.58496250072116,0,2,0,0,0,0,0,0,0,0,2.8073549220576,2.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3161",0,0,0,0,0,0,0,0,2.32192809488736,0,0,3.32192809488736,0,0,0,0,0,0,0,4.75488750216347,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.58496250072116,0,1,0,1,0,0,0,0,0,0,4,0,0,0,3.32192809488736,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3162-5p",0,0,2.32192809488736,0,0,0,0,0,0,1,0,0,0,0,2.58496250072116,0,0,1.58496250072116,0,0,1,0,0,0,0,0,3.16992500144231,2.32192809488736,3,0,0,0,0,0,0,0,1,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3162-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3163",2,0,2.58496250072116,0,0,0,2.58496250072116,2,2.58496250072116,4.24792751344359,0,0,1,0,0,2.8073549220576,0,2.58496250072116,2.8073549220576,2.58496250072116,1.58496250072116,2,0,3.4594316186373,2.58496250072116,2,0,0,0,0,3.70043971814109,0,4.39231742277876,1.58496250072116,5.55458885167764,3.58496250072116,5.16992500144231,3.90689059560852,3.32192809488736,0,0,4,0,4.16992500144231,0,2.8073549220576,2.32192809488736,0,1.58496250072116,1,0,0,2.32192809488736,0,0,1.58496250072116,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3164",0,0,0,0,0,0,2.58496250072116,0,0,2.8073549220576,1,0,0,4.16992500144231,0,4,0,0,3,0,1.58496250072116,2.8073549220576,2.8073549220576,0,2,0,0,2.8073549220576,0,0,3.4594316186373,0,3.70043971814109,3.8073549220576,4.52356195605701,2.8073549220576,3,0,2.32192809488736,0,0,0,1.58496250072116,2,2,2,2,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.32192809488736,0,0,0,0
"hsa-miR-3165",0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0
"hsa-miR-3166",0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,2,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1260b",4.52356195605701,0,4.32192809488736,4.32192809488736,3.58496250072116,1.58496250072116,2.8073549220576,2,3.58496250072116,7.4178525148859,3.16992500144231,6.70043971814109,4.75488750216347,0,7.90689059560852,4.90689059560852,3.32192809488736,5.49185309632967,4.16992500144231,8.55842071326866,2.32192809488736,4.64385618977472,5.32192809488736,4.4594316186373,5.75488750216347,2.58496250072116,5.28540221886225,3.90689059560852,1,2.58496250072116,6.97727992349992,4.58496250072116,5.24792751344359,4.64385618977472,7.85174904141606,5.24792751344359,3.90689059560852,2.8073549220576,6.04439411935845,6.90689059560852,4.95419631038687,4.90689059560852,1,7.55458885167764,0,8.73470962022584,5.4594316186373,3,4.32192809488736,5.8073549220576,0,3.16992500144231,4.4594316186373,0,2.32192809488736,5.58496250072116,5.64385618977472,2.32192809488736,4.24792751344359,2,4,3,3.4594316186373,0,4.08746284125034,5,3.90689059560852,3.8073549220576,0,4.16992500144231,3.90689059560852
"hsa-miR-3167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3168",10.5877775163282,9.01122725542325,9.81057163474115,11.0980320829605,9.05799172275918,9.59618975614441,9.69174351917128,9.17242750864548,9.61654884377899,8.11894107272351,8.01680828768655,9.92481250360578,10.4346282276367,10.1711767976518,9.63843591399047,9.73640193131829,10.6794800995054,9.41151098801207,10.2934716488381,9.55842071326866,10.2143191208008,10.0251395622785,10.4439795426013,9.57553924683453,8.90086680798075,10.9196082386033,10.7936033092794,10.8719052376592,11.4696418172395,11.0774833568595,9.91587937883577,10.5896511465148,9.11374216604919,9.48784003382305,6.90689059560852,10.3185428097027,6.62935662007961,10.9563761572497,10.4726908392428,9.72109918870719,10.2227949028681,10.7623820387104,10.8328900141647,8.48381577726426,10.7615512324445,9.09275714091985,10.1059085085712,9.28540221886225,9.54496443278924,8.4594316186373,9.22881869049588,8.876516946565,9.27379559921426,1,9.97010589061218,7.71424551766612,8.3037807481771,9.10328780841202,9.57175264350355,7.89481776330794,8.13955135239879,7.81378119121704,7.59245703726808,9.25502856981873,8.72109918870719,8.12412131182919,8.27612440527424,8.55842071326866,8.65105169117893,8.5274770060604,10.5166849493096
"hsa-miR-3169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3170",0,0,0,2.8073549220576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3173-5p",5.4594316186373,0,2.32192809488736,5.04439411935845,4.39231742277876,4.08746284125034,3.90689059560852,4.85798099512757,2.58496250072116,4.52356195605701,2.8073549220576,3.32192809488736,5.12928301694497,0,5.8073549220576,5.8073549220576,2.32192809488736,3.8073549220576,5.32192809488736,5.08746284125034,2.32192809488736,3.90689059560852,5.39231742277876,4.39231742277876,4,4.32192809488736,5.6724253419715,4.08746284125034,4,1.58496250072116,5.08746284125034,4.32192809488736,4.95419631038687,2.32192809488736,4.75488750216347,5.35755200461808,4.4594316186373,4.8073549220576,5.39231742277876,0,4.4594316186373,5.6724253419715,3,3.70043971814109,5.20945336562895,5.28540221886225,4.85798099512757,2,1,4.75488750216347,0,1.58496250072116,3.4594316186373,0,1.58496250072116,4.24792751344359,4.08746284125034,1,1.58496250072116,1.58496250072116,4.08746284125034,3.32192809488736,3.32192809488736,0,1.58496250072116,3.4594316186373,2.58496250072116,3,0,0,2
"hsa-miR-3173-3p",0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,2.58496250072116,0,0,0,2.58496250072116,0,2.8073549220576,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,2,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-323b-3p",2,0,4.64385618977472,4.58496250072116,4.64385618977472,1,2.8073549220576,1.58496250072116,4.24792751344359,6.56985560833095,4.08746284125034,5.58496250072116,3.16992500144231,5.20945336562895,3.8073549220576,0,0,3,3.32192809488736,7.10852445677817,1.58496250072116,6.18982455888002,5.70043971814109,4.64385618977472,5.49185309632967,1,3.58496250072116,2,4.39231742277876,3.4594316186373,7.25738784269265,6.4757334309664,0,5,6.04439411935845,6.06608919045777,2.32192809488736,3.8073549220576,4.08746284125034,7.4093909361377,5.75488750216347,4.64385618977472,3.58496250072116,6.96578428466209,0,6.68650052718322,3,3,5.88264304936184,4.24792751344359,0,1.58496250072116,5.83289001416474,0,4.85798099512757,3.90689059560852,5.7279204545632,2.58496250072116,4.75488750216347,1,3.4594316186373,0,3.4594316186373,2.8073549220576,4.8073549220576,4.52356195605701,3.90689059560852,0,0,3.70043971814109,4.52356195605701
"hsa-miR-3174",0,0,0,2,0,0,0,0,0,2,0,1.58496250072116,2,0,2.32192809488736,2,0,1,1.58496250072116,3.58496250072116,0,1.58496250072116,0,0,0,1,0,0,0,0,1.58496250072116,0,0,0,2.58496250072116,3.58496250072116,2.32192809488736,0,0,0,3.16992500144231,0,0,2.32192809488736,0,4.16992500144231,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,2,0,0,0,0,0
"hsa-miR-3175",0,0,0,0,0,0,0,0,0,1.58496250072116,0,3,0,0,0,2.32192809488736,0,2.32192809488736,0,0,1,0,0,5.83289001416474,3.70043971814109,0,1.58496250072116,0,0,0,0,0,0,3.8073549220576,0,2,2,0,0,5.4594316186373,0,0,0,3.32192809488736,0,1,2.58496250072116,0,2,3,0,0,1.58496250072116,0,0,1.58496250072116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"hsa-miR-3176",0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3177-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3177-3p",0,0,2.32192809488736,2.8073549220576,0,2.32192809488736,1.58496250072116,0,2.58496250072116,3.8073549220576,0,4.39231742277876,1.58496250072116,0,3.90689059560852,2.32192809488736,0,3.58496250072116,0,4.70043971814109,0,2.58496250072116,1.58496250072116,3.70043971814109,3.70043971814109,2,2,2.58496250072116,0,0,3.58496250072116,2,0,4,5.55458885167764,1,4,3.32192809488736,0,0,3.4594316186373,3.32192809488736,0,3.8073549220576,1.58496250072116,4.52356195605701,3.16992500144231,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-3178",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.90689059560852,0,0,2.32192809488736,0,0,0,3.4594316186373,0,0,1.58496250072116,0,0,0,0,1,0,0,0,0,2.58496250072116,2.32192809488736,1.58496250072116,0,1.58496250072116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3179",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.32192809488736,2.32192809488736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2.32192809488736,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,2.8073549220576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-3180-5p",0,0,0,0,0,1.58496250072116,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8073549220576,0,2,1.58496250072116,0,0,0,0,0,1.58496250072116,0,0,1.58496250072116,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3180-3p",0,0,0,0,0,2,0,1.58496250072116,0,0,0,2.32192809488736,0,2.8073549220576,1.58496250072116,4.85798099512757,0,0,0,2,1,1,0,0,2.8073549220576,1,1.58496250072116,1,0,0,0,0,0,0,2.8073549220576,0,2,0,2,0,0,2.32192809488736,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"hsa-miR-548w",4.85798099512757,0,3.8073549220576,4.75488750216347,4.08746284125034,3.70043971814109,4.32192809488736,5.20945336562895,3.70043971814109,6,2.8073549220576,5.49185309632967,3.4594316186373,5,5.49185309632967,5.85798099512757,2.58496250072116,3.70043971814109,4.70043971814109,8.31741261376487,2.58496250072116,6.7279204545632,4,4.8073549220576,5.78135971352466,2,4.16992500144231,3.8073549220576,4.70043971814109,5,5.88264304936184,4.52356195605701,5.4594316186373,5.32192809488736,8.14465824283188,7.17990909001493,5.8073549220576,3.70043971814109,4.24792751344359,3.4594316186373,4.16992500144231,5.04439411935845,2,6.76818432477693,5.70043971814109,8.41362792902417,4.32192809488736,3.4594316186373,5.4262647547021,3,0,1,5.49185309632967,0,3.70043971814109,4.24792751344359,5.61470984411521,2.32192809488736,3.8073549220576,2.8073549220576,4.8073549220576,0,2.58496250072116,0,3.70043971814109,2.58496250072116,3.8073549220576,3,2,2.32192809488736,4.64385618977472
"hsa-miR-3181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3182",2.8073549220576,0,3.16992500144231,1.58496250072116,0,0,2,0,3.58496250072116,4.8073549220576,2,0,2.58496250072116,0,2.58496250072116,3.16992500144231,0,3.16992500144231,0,3.90689059560852,1,4.58496250072116,1,3,2.8073549220576,0,4.32192809488736,0,0,1.58496250072116,5.32192809488736,2.8073549220576,0,1.58496250072116,3.4594316186373,5.28540221886225,0,1,1.58496250072116,0,0,0,1,5.35755200461808,0,5.12928301694497,2.58496250072116,0,3,0,0,0,3.16992500144231,0,0,2.8073549220576,2.32192809488736,0,2.58496250072116,0,1,0,0,0,0,2.8073549220576,2,2.58496250072116,1.58496250072116,0,3.58496250072116
"hsa-miR-3183",0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,2.32192809488736,0,1,0,0,0,0,0,0,0,0,2.32192809488736,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
