"","GSM3703644","GSM3703645","GSM3703646","GSM3703647","GSM3703648","GSM3703649","GSM3703650"
"hsa-miR-183-5p",12.0796447447714,13.0552367403951,9.10408212121248,5.98237074343938,0,2.69155649748692,5.25962652540501
"hsa-miR-183-3p",1.49323741920022,0,0,0,0,0,0
"hsa-miR-187-5p",0,0,0,0,0,0,0
"hsa-miR-187-3p",1.49323741920022,0.956874443547633,0,3.12589902290645,0,0,0
"hsa-miR-196a-3p",2.46936505370484,1.27005045639619,0,1.16690821984245,0,0,0
"hsa-miR-199b-5p",1.49323741920022,1.27005045639619,0,0.991100029952448,0,0,0
"hsa-miR-199b-3p",4.99361549352027,3.82537860389293,2.52504152766589,1.59373620778717,0,0,5.02089329128729
"hsa-miR-203a-5p",0,0,0,0,0,0,0
"hsa-miR-203a-3p",5.61774807937953,0.956874443547633,1.75612661895056,7.70624458215093,0,5.91651008400145,2.00173019613888
"hsa-miR-204-5p",0,5.61465390179433,3.02392951716401,9.43645982922678,0,5.36250495626375,3.00201836053431
"hsa-miR-204-3p",0,3.67404251675151,0,3.75904927927156,0,0,2.68376381592645
"hsa-miR-205-5p",12.4502858673438,0.556404890038547,0,4.22766407255439,0,2.12436122395854,1.62606527254028
"hsa-miR-205-3p",2.46936505370484,0,0,0,0,0,0
"hsa-miR-210-5p",1.49323741920022,1.27005045639619,0,0.515409693385956,0,0,0
"hsa-miR-210-3p",8.78822239749668,6.07361460889421,3.02392951716401,3.28054066279671,0,0.831877241191673,2.22419466397043
"hsa-miR-211-5p",0,0.556404890038547,1.75612661895056,1.692873507464,0,0,0
"hsa-miR-211-3p",0,0,0,0,0,0,0
"hsa-miR-212-5p",1.89638811235955,1.93485614127344,0,0,0,0,0
"hsa-miR-212-3p",2.46936505370484,0.556404890038547,0,0,0,0,0
"hsa-miR-181a-3p",5.35525594149178,3.67404251675151,0,2.30763252824866,0,0,0
"hsa-miR-214-5p",1.89638811235955,0,0,0,0,0,0
"hsa-miR-214-3p",0,0,0,0,0,0,0
"hsa-miR-215-5p",4.77192254314169,5.78438881399715,3.02392951716401,2.38081255066312,0,0,0
"hsa-miR-215-3p",0,0,0,0,0,0,0
"hsa-miR-216a-5p",0,0,0,0,0,0,0
"hsa-miR-216a-3p",0,0,0,0.515409693385956,0,0,0
"hsa-miR-217",0,0,0,1.13907651504611,0,0,0.875544180836572
"hsa-miR-218-5p",6.05197889797293,5.64210369401479,5.91763224837972,4.59881180944054,0,0.7311832415722,1.70203689591268
"hsa-miR-218-1-3p",0,0,0,0,0,0,0
"hsa-miR-218-2-3p",0,0,0,0,0,0,0
"hsa-miR-219a-5p",0.931758687844908,0.556404890038547,0,0,0,0,0
"hsa-miR-219a-1-3p",2.87839184521195,4.16514819347611,1.75612661895056,0,0,0,0
"hsa-miR-221-5p",7.54033885624798,6.03272020486079,4.99608137265733,1.692873507464,0,0,1.46089979718753
"hsa-miR-221-3p",13.0151352678727,10.4965632123115,7.94208808488957,5.70204520991996,0.739675314503314,2.50591632906695,6.06655852831428
"hsa-miR-222-5p",2.68833704310051,2.51240389345129,1.75612661895056,0,0,0,0
"hsa-miR-222-3p",11.4390352608465,10.5355056644768,6.93398211481401,4.1248822749405,0.368712483728331,2.10437021047208,4.35385961427489
"hsa-miR-223-5p",1.49323741920022,1.74540945549809,0,0,0,0,1.62606527254028
"hsa-miR-223-3p",2.68833704310051,2.10232219119669,1.75612661895056,2.09207209450293,0,0,2.19817980675019
"hsa-miR-224-5p",7.06081371995728,0,0,2.79202238753514,0,2.04267935385346,1.27435112794282
"hsa-miR-224-3p",0,0,0,0,0,0,0
"hsa-miR-200b-5p",4.72318172968147,7.95994630901834,5.6016578935679,4.63167472693434,0,1.83999988567087,1.17120682741814
"hsa-miR-200b-3p",10.9680803091769,12.3206951346697,9.32877005680386,11.1522408508468,0,7.10206178375197,5.78361642110806
"hsa-let-7g-5p",13.0584500541165,12.5400296432312,10.2760127084311,10.6807680094846,1.65759427722351,5.91507626418647,7.27918339651437
"hsa-let-7g-3p",0,0.556404890038547,0,0,0,0,0
"hsa-let-7i-5p",14.2783975124231,15.0676184170032,13.294929686299,9.30021915349277,2.63517394667492,5.81714483781753,8.59972431275956
"hsa-let-7i-3p",2.21113682698228,2.10232219119669,0,0,0,0,0
"hsa-miR-1-3p",10.6732039396367,3.72626448834641,3.9324013894893,3.76817373615061,0,1.48542682717024,5.47798163418994
"hsa-miR-15b-5p",7.36079968840056,4.40833823342843,0,3.89018400682373,0,0,0
"hsa-miR-15b-3p",5.83975304164118,6.78361773059846,0,0.679153520838089,0,0,1.62606527254028
"hsa-miR-23b-5p",0,4.16514819347611,0,0.959547614391803,0,0,0
"hsa-miR-23b-3p",7.17394891195072,6.05331121409451,4.99608137265733,8.68513422248075,0,0.831877241191673,2.82639594759272
"hsa-miR-27b-5p",2.87839184521195,3.67404251675151,0,2.88719380272427,0,0,0
"hsa-miR-27b-3p",13.2020927467668,12.5595041931487,7.66621974129769,10.3411851023524,0.764600935659289,4.90884652540807,5.65808292003983
"hsa-miR-30b-5p",10.5502297270151,7.08303248806308,2.52504152766589,10.3099985399427,0,0,3.23727306981226
"hsa-miR-30b-3p",0.931758687844908,2.3882170955374,0,1.32365829102624,0,0,0
"hsa-miR-122-5p",6.92732760504922,8.9665772604265,9.94813781315126,2.43909117035312,1.3467583722268,4.59816269923846,5.33911956495972
"hsa-miR-122-3p",0,0.556404890038547,1.75612661895056,0,0,0,0
"hsa-miR-124-5p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-124-3p",0,0,0,0,0,0,0
"hsa-miR-125b-5p",5.11192854326684,8.63379445406702,4.32362226642943,7.18784591993646,1.45796194445269,3.61120779765445,4.1985727296605
"hsa-miR-125b-1-3p",0.931758687844908,6.98461441275602,0,1.39604985762503,0,0,2.52546756346514
"hsa-miR-128-1-5p",0,0.956874443547633,2.52504152766589,0,0,0,0
"hsa-miR-128-3p",10.1421908077872,13.8117498999715,8.41381703237303,5.79758371548362,1.58942793749146,4.14407900940678,5.57463439523468
"hsa-miR-130a-5p",0,0,0,0,0,0,0
"hsa-miR-130a-3p",6.20180438705393,4.77356914821121,1.75612661895056,1.19427620427542,0,0,0
"hsa-miR-132-5p",2.46936505370484,2.3882170955374,0,0.558169654834612,0,0,1.46089979718753
"hsa-miR-132-3p",6.27126131663308,5.7342570984242,4.99608137265733,1.39604985762503,0,0,0
"hsa-miR-133a-5p",1.49323741920022,0,0,0,0,0,0
"hsa-miR-133a-3p",7.08993981536396,0,1.75612661895056,1.97085365434048,0,0,1.17120682741814
"hsa-miR-135a-5p",0.931758687844908,0,0,4.74459706811635,0,0,0
"hsa-miR-135a-3p",0,0,0,0,0,0,0
"hsa-miR-137",0,0,0,0,0,0,0
"hsa-miR-138-5p",6.81552291503692,5.60073360626256,0,0,0,0,0
"hsa-miR-138-2-3p",0,0.956874443547633,0,0,0,0,0
"hsa-miR-140-5p",7.25333412033943,6.37293817221681,4.48551699279265,2.99215207260027,0,0,1.17120682741814
"hsa-miR-140-3p",10.8317595393484,6.34815273165356,7.30326658231995,7.57171245222773,0,3.15707605720539,4.94473665472192
"hsa-miR-141-5p",0,0,0,1.37228351288053,0,0,0
"hsa-miR-141-3p",0.931758687844908,1.27005045639619,0,4.45651705568735,0,0.7311832415722,1.17120682741814
"hsa-miR-142-5p",4.77192254314169,0.956874443547633,0,0.515409693385956,0,0,2.92482200280111
"hsa-miR-142-3p",4.90898098824913,0.956874443547633,1.75612661895056,0,0,0,3.18526397540827
"hsa-miR-143-5p",1.89638811235955,0,0,0,0,0,0
"hsa-miR-143-3p",12.0400836119052,6.08366015150675,3.68814678111998,1.76752768294224,0,1.38956681176273,7.0611745892803
"hsa-miR-144-5p",0,1.27005045639619,0,0,0,0,0
"hsa-miR-144-3p",0,1.52722050414117,0,0,0,0,1.77420723002214
"hsa-miR-145-5p",5.4178525148859,0,2.52504152766589,0,0,0,1.06011657601742
"hsa-miR-145-3p",2.21113682698228,1.27005045639619,0,0,0,0,0
"hsa-miR-152-5p",3.33286544013371,1.52722050414117,0,0,0,0,0
"hsa-miR-152-3p",10.7850308780481,9.44008076329545,7.36699968464427,7.00073130608809,0,3.32195694849964,2.89276015317559
"hsa-miR-153-3p",0,0,0,0,0,0,0
"hsa-miR-153-5p",0,0,0,0,0,0,0
"hsa-miR-191-5p",10.8538609494428,11.2352899111952,8.07524701602294,8.11233315786157,0.432318066949524,3.21415589758334,5.16210527918483
"hsa-miR-191-3p",0,2.73265994433503,0,0,0,0,0
"hsa-miR-9-5p",7.08993981536396,7.25733220828178,3.68814678111998,6.25561214116006,4.32933173130799,5.86248610684219,4.42845732625431
"hsa-miR-9-3p",3.33286544013371,4.53086979793141,0,1.63422151168511,0.905812980951766,1.35614381022528,0.939677937114794
"hsa-miR-125a-5p",9.13882880078115,9.91256963311141,4.88436347620743,6.36413115225408,0.522859255191698,5.37507419466402,4.07541282945208
"hsa-miR-125a-3p",5.4178525148859,6.83208998249876,4.88436347620743,1.78563424445542,0,0,0
"hsa-miR-125b-2-3p",1.89638811235955,2.3882170955374,3.02392951716401,4.46496226456739,0,1.05658352836637,0.875544180836572
"hsa-miR-126-5p",5.47784567533274,2.3882170955374,0,0.515409693385956,0,0,2.39418484723679
"hsa-miR-126-3p",8.31177374072026,7.00060738199147,5.79941115061528,3.68392098080932,2.88879194664314,3.81560616777603,5.60464069618466
"hsa-miR-127-5p",0,0,1.75612661895056,0,0,0,0
"hsa-miR-127-3p",3.0462989674564,4.30908885462696,7.88518081513818,2.24363861833442,0.928048108836801,1.54596836910529,4.57710852929063
"hsa-miR-129-2-3p",2.21113682698228,2.10232219119669,0,0,0,0,0
"hsa-miR-134-5p",2.87839184521195,1.52722050414117,6.17668180582038,0.679153520838089,0,0,1.37066648539813
"hsa-miR-134-3p",0,0,0,0,0,0,0
"hsa-miR-136-5p",0,0.956874443547633,0,0,0,0,0
"hsa-miR-136-3p",1.49323741920022,0,0,0,0,0,0
"hsa-miR-138-1-3p",3.0462989674564,4.53086979793141,0,0,0,0,0
"hsa-miR-146a-5p",14.1266440796937,14.2233471863621,7.44782050711349,5.32933531957945,0.551786689812224,1.65997021258636,7.86750609300437
"hsa-miR-146a-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-149-5p",7.04106443066185,6.38110683231916,4.14122840555475,3.90266211742648,0,0,1.46089979718753
"hsa-miR-149-3p",0,0,0,0,0,0,0
"hsa-miR-150-5p",1.49323741920022,0.556404890038547,1.75612661895056,0,0,0,1.90858236547881
"hsa-miR-150-3p",0,0,0,0,0,0,0
"hsa-miR-154-5p",0,0,2.52504152766589,0,0,0,0
"hsa-miR-154-3p",0,0,0,0,0,0,0
"hsa-miR-184",5.81670721351521,6.0430535390379,6.47546756154093,2.92031235814379,0,3.34769399973651,6.48070458586167
"hsa-miR-185-5p",9.14578035562129,7.92685102163511,6.17668180582038,4.89791804260918,0,1.4541758931858,3.75701257564669
"hsa-miR-185-3p",3.77678831609328,2.92371967874939,0,1.24738070434193,0,0,0
"hsa-miR-186-5p",9.31567920814604,11.4899398565846,5.79941115061528,6.064272835721,0,1.63226821549951,3.89291554693023
"hsa-miR-186-3p",0,0,0,0,0,0,0
"hsa-miR-188-5p",2.21113682698228,1.52722050414117,0,0.639880419850114,0,0,0
"hsa-miR-188-3p",0,0,0,0,0,0,0
"hsa-miR-190a-5p",0.931758687844908,0.956874443547633,0,0.515409693385956,0,0,0
"hsa-miR-190a-3p",0,0,0,0,0,0,0
"hsa-miR-193a-5p",5.83975304164118,9.3441096772597,5.91763224837972,2.6511780111845,0,1.25096157353322,2.0892269420704
"hsa-miR-193a-3p",5.44816091776605,3.44387182839776,0,0,0,0,0
"hsa-miR-194-5p",7.05097286895369,4.67070439715562,4.99608137265733,8.04754438689337,0,2.29281119168335,2.664892380192
"hsa-miR-195-5p",3.86928907931581,1.74540945549809,0,1.44238620945346,0,0,1.37066648539813
"hsa-miR-195-3p",1.49323741920022,2.51240389345129,0,1.16690821984245,0,0,0
"hsa-miR-206",3.19668572296163,2.92371967874939,3.68814678111998,2.88719380272427,0,0,5.58470700085128
"hsa-miR-320a",10.0914861640639,12.0092172315243,10.0357190233035,7.64101200015569,1.61706334388818,3.37297994889861,5.9349669785882
"hsa-miR-200c-5p",0,0,0,0,0,0,0
"hsa-miR-200c-3p",2.68833704310051,3.44387182839776,2.52504152766589,10.4157793665875,0,6.34059609292134,3.45055144330648
"hsa-miR-1-5p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-155-5p",11.5017890279331,14.3543274247866,9.22366774091594,3.1540160514264,0,0.7311832415722,4.4451373765995
"hsa-miR-155-3p",0,0,0,0,0,0,0
"hsa-miR-181b-2-3p",1.89638811235955,3.09239351480968,0,0,0,0,0
"hsa-miR-128-2-5p",0,0,0,0,0,0,0
"hsa-miR-194-3p",0,0.956874443547633,2.52504152766589,2.13500944135116,0,0,0
"hsa-miR-106b-5p",8.71220988219797,5.69548165452792,0,2.9446523317932,0,0,0
"hsa-miR-106b-3p",8.8319788670689,10.859433452521,8.25444098286791,4.64163850657487,0,1.38956681176273,3.39439066524408
"hsa-miR-29c-5p",1.89638811235955,1.93485614127344,0,3.1540160514264,0,0,0
"hsa-miR-29c-3p",4.86472597071701,2.3882170955374,0,2.8703647195834,0,0,0
"hsa-miR-30c-1-3p",2.46936505370484,1.27005045639619,2.52504152766589,1.73070516099876,0,0,0
"hsa-miR-200a-5p",7.43077116390737,9.52269902128089,5.85973106652102,6.9934569901906,0,3.77191726253877,3.34784987867928
"hsa-miR-200a-3p",10.4666423111618,9.53647725134482,5.45295118884628,9.49283619841331,0,5.22808369062586,3.72094602243037
"hsa-miR-302a-5p",0,0,0,0,0,0,0
"hsa-miR-302a-3p",0,0,0,0,0,0,0
"hsa-miR-219a-2-3p",0,0,0,0,0,0,0
"hsa-miR-34b-5p",0,0,0,0,0,0,0
"hsa-miR-34b-3p",0,0,3.68814678111998,0,0,0,0
"hsa-miR-34c-5p",1.49323741920022,1.93485614127344,5.91763224837972,0.639880419850114,0,0,2.29950843407423
"hsa-miR-34c-3p",0,0,4.88436347620743,0,0,0,0
"hsa-miR-299-5p",0,0,0,0,0,0,0
"hsa-miR-299-3p",0,0.956874443547633,1.75612661895056,0,0,0,0
"hsa-miR-301a-5p",2.87839184521195,2.51240389345129,0,0,0,0,0
"hsa-miR-301a-3p",3.19668572296163,0.956874443547633,0,0,0,0,0
"hsa-miR-99b-5p",10.2980008020897,12.6160742155318,8.25444098286791,9.09597820367954,0.905812980951766,6.09932887244062,5.91714290102839
"hsa-miR-99b-3p",8.00531969854132,10.255181213518,6.51351443237442,5.04403121405665,0,1.91077103094165,2.03146577649819
"hsa-miR-296-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-296-3p",5.03414086654667,4.86958520709283,0,0.959547614391803,0,0,0
"hsa-miR-130b-5p",3.86928907931581,7.13708643442933,1.75612661895056,0.515409693385956,0,0,1.41646145766793
"hsa-miR-130b-3p",6.0119562473111,4.64380425181836,1.75612661895056,0,0,0,0
