"","GSM2478346","GSM2478347","GSM2478348","GSM2478349","GSM2478350","GSM2478351","GSM2478352","GSM2478353","GSM2478354","GSM2478355","GSM2478356","GSM2478357","GSM2478358","GSM2478359","GSM2478360"
"hsa-miR-550a-5p",5.42122329922514,5.1197711619529,5.72900887033786,5.47702965301306,5.31179371775365,4.66618848987278,5.85249829878989,6.601993581249,6.53807250273785,4.38404980679516,4.23342794374847,4.32192809488736,4.8073549220576,6.19396881942197,4.72574115650395
"hsa-miR-550a-3-5p",5.42122329922514,5.1197711619529,5.72900887033786,5.47702965301306,5.31179371775365,4.66618848987278,5.85249829878989,6.601993581249,6.53807250273785,4.38404980679516,4.23342794374847,4.32192809488736,4.8073549220576,6.19396881942197,4.72574115650395
"hsa-miR-3613-5p",5.60080495498947,5.36036427654347,5.95652136333312,5.03430376776804,4.69097573834328,5.32264926213102,4.71369581484336,5.9143253300853,6.56102057782927,5.41447383643093,4.89336221076387,5.05441438791731,5.87700799321402,5.6331405495224,5.45811948117451
"hsa-miR-210",5.70238050161552,5.68032435684402,4.98641093525204,5.20515788392009,5.19495379593384,3.96624587322494,5.85249829878989,4.14486214291573,4.61823865559545,4.96624587322494,4.41142624572646,5.10349763970334,5.56894414465471,5.43562859405209,5.91336815967972
"hsa-miR-18a-5p",5.13134253912326,4.94860084749336,5.08915913191124,5.14649230697719,6.18070484019556,4.66618848987278,5.02458563827827,4.52042224852645,3.58976348698498,4.80838505065609,4.3819754785573,4.13422093976063,5.73957811204805,4.84599177066457,4.70376517879341
"hsa-miR-760",5.9706236144706,5.79207446192887,5.43929068104202,5.31578357458946,2.59693514238723,5.63749432520631,5.49697358099828,4.27202318906105,5.6979405826171,4.5465858290081,5.74119729857143,5.114367024952,4.70708299177171,6.03143930931934,5.01925711868108
"hsa-miR-203a",4.17152710603881,4.60407132366886,7.24098208914239,2.17951105027151,2.52857131887076,4.35825558670513,6.67171796512923,3.57046293102604,2.53106949272595,3.66220549965362,6.17791779219584,3.44493204894218,2.48542682717024,2.84197311892718,5.17032569441556
"hsa-miR-450b-5p",5.70238050161552,4.79285535236249,6.29957437060887,4.15137177625395,4.25550073314839,8.87424367920314,5.85249829878989,8.98916739765566,8.65817577203654,9.98705079015316,8.03265188974982,8.39557697654977,6.77373265060786,7.64154602908752,8.16902303514792
"hsa-miR-1180",4.38266725274504,5.18863829456139,5.42961596420174,5.35790383855249,5.75194568161502,4.91981677005279,7.12722055048807,5.28872767951457,4.97636363573276,5.20359271420771,5.25361115194717,5.04308198189566,5.56559717585422,5.83920378809694,5.60703434594862
"hsa-miR-1307-5p",4.91073266190291,5.18863829456139,5.57833494868161,5.56924802986718,4.86789646399265,6.75902263940966,4.31686980506433,6.48992821940518,5.71149490665009,7.4555738137657,6.33806779754262,6.4110872267986,3.94860084749336,5.52356195605701,6.75502107885361
"hsa-miR-181a-3p",5.00943675560809,5.75381844317354,5.45877569908024,5.43829285157915,3.79805051476751,3.96624587322494,6.75835648293992,5.45318830954823,5.84574093261458,5.28318097894557,4.27724089833207,4.27500704749987,3.79389588254888,4.68257329734758,4.98322165074267
"hsa-miR-133a",4.73009646559547,6.0518071070133,4.27947129564447,4.12680770314203,5.63459326844576,2.55581615506164,0,1.58496250072116,4.11353381959191,1.65992455840238,3.33485426933163,2.64616265715789,1.76977173924945,3.85099939471647,3.55336050333533
"hsa-miR-1246",4.38266725274504,5.98162436069636,5.9902741833186,4.52732060787705,2.59693514238723,8.55681257085535,9.05251371098453,10.6152433953929,9.13863018920422,7.28160552892904,6.62731500136505,7.73721353606946,7.18507363787676,9.13537582471571,9.76786994183515
"hsa-miR-454-5p",5.21645486514476,5.35191096110308,5.17312743348066,5.13463167144765,4.48928602262588,3.96624587322494,5.28021399581062,4.69209237542757,4.77399632511117,5.19298316997399,4.06177619758669,4.7235585614721,4.66562016406638,4.6409679104499,5.29241366782748
"hsa-miR-200a-3p",5.49121175600309,4.00539998774259,6.35720008486005,4.63401235640212,1.6959938131099,5.77214959078454,3.76765479823735,4.73226919950145,4.71204544855369,4.38887833881199,8.15213270475533,5.42995065740377,3.68144926531496,3.97269265400426,3.97452931248388
"hsa-miR-503-5p",4.5668151540109,5.13955135239879,5.5957423394744,3.94673086014031,5.59305492166988,5.32264926213102,5.68565987743181,6.17572418538028,6.34411833452143,6.51884982870769,6.02192383855476,5.12515513132229,6.3127014727958,5.51790555352995,7.11935617703968
"hsa-miR-505-5p",4.43095427138573,4.26453643099903,3.7311832415722,6.33485426933163,4.87479696589866,0,3.76765479823735,2.80529245560071,2.79285535236249,0.422233000683048,0.659924558402378,2.27798474729977,2.51349074558812,3.88655014732434,2.4276061727819
"hsa-miR-410",4.76818432477693,5.19810120932482,4.62527048937469,5.94485844580754,3.35895882583233,5.63749432520631,4.31686980506433,2.84197311892718,3.52857131887076,5.09381367340273,5.49601487343776,5.5963388642052,4.59275601044103,4.54349588342577,5.27761287075669
"hsa-miR-146b-3p",4.52293456094346,5.29939120612683,4.34340782229781,5.47702965301306,4.94204525991605,4.91981677005279,5.28021399581062,3.16671544496642,4.4541758931858,3.26753579806873,2.85798099512757,3.54349588342577,3.79389588254888,3.83289001416474,3.73660487531425
"hsa-miR-374a-3p",5.39711840904258,4.86690797814317,4.87578006306849,5.23916887866545,4.09845324630927,0,2.86987140617771,4.58736499093646,4.73009646559547,5.58406053442676,4.20554891117303,4.19613488076516,4.67185946824748,4.72246602447109,4.07980475463526
"hsa-miR-548o-3p",3.78345665436024,4.56010351346474,5.27463440251759,5.00809242094872,5.52450253744916,5.89554498925339,5.02458563827827,4.82731094394967,4.93828579188405,5.86145916636151,4.40190347160796,5.35049724708413,4.96069703930431,5.6435676219088,5.92291140625819
"hsa-miR-369-5p",3.45022149589718,4.94860084749336,4.78711898281334,6.13811817761461,3.72246602447109,3.96624587322494,2.86987140617771,0.622930350920177,2.64846544302731,2.86195536414487,3.42492208821069,3.74953426766926,3.4931349223055,5.00135189299996,3.09761079662642
"hsa-miR-487b",4.76818432477693,5.58135124716878,4.11852584893567,5.57833494868161,3.23572705983806,2.55581615506164,0,1.58496250072116,2.40053792958373,2.97636363573276,2.36176835941915,2.61823865559545,2.88362081628567,3.93828579188405,3.97452931248388
"hsa-miR-411-3p",3.99095486039699,5.22650852980868,4.91838623444635,5.89578731646331,2.59693514238723,5.13504228623365,0,1.74846123300404,1.98913900736823,3.17312743348066,3.22650852980868,2.42492208821069,3.17951105027151,3.43295940727611,2.8011586560937
"hsa-miR-641",4.84096670448742,4.95977015521147,4.2349610948395,5.80761252317263,3.00180224263399,3.4276061727819,0,1.58496250072116,3.37712374912949,2.83390207666916,1.63691458035588,2.91647664443772,4.27947129564447,4.24488705912353,2.87970576628229
"hsa-miR-548e",4.80529245560071,4.06953032516231,5.64731450954714,4.71699089440494,4.24488705912353,6.11457525112554,4.31686980506433,5.68453824857773,6.62014649733949,7.03408362661542,5.1243281350022,5.83238371654913,5.03165985430805,5.81608765860021,5.45811948117451
"hsa-miR-454-3p",4.28095631383106,5.02591469875079,4.16671544496642,3.64038956005495,5.8285808102766,3.96624587322494,0,3.5033487351675,4.25701061820602,4.69655030107857,3.14567745519564,3.35614381022528,5.45285896471381,4.15946772926677,3.93734439215023
"hsa-miR-1304-3p",4.69097573834328,4.91408609701272,5.20789285164133,5.26153081524341,2.97636363573276,0,2.86987140617771,4.65133876610593,4.92267359284945,4.61588707391606,3.30305008468167,4.16591193893569,4.27127625917593,4.54349588342577,4.38474058729238
"hsa-miR-542-3p",5.16027483140859,4.02680005934372,5.80632405739003,2.95791459863299,4.32768736417605,7.4643415327611,4.31686980506433,7.82088098828336,7.19937788722928,8.80706506581286,6.97705090611061,5.89287670006069,5.55274593674845,6.51064550409004,6.58014548442338
"hsa-miR-4485",5.13134253912326,5.32589006103978,4.5909612413426,5.122258567812,0.765534746362977,6.88337643667284,6.9174317553901,2.15380533607904,5.18665901720211,1.10433665981474,3.58255600301406,3.12101540096137,4.61765111942733,3.73768676140986,5.52199295640167
"hsa-miR-452-5p",4.76818432477693,5.00405188450708,5.05137210172103,5.26153081524341,2.26002565596146,5.13504228623365,2.86987140617771,3.19534759832222,5.24450655139592,4.62351574149055,7.40292678058163,5.66732447027863,6.51112010085101,7.64932804098478,5.18626283566979
"hsa-miR-651",4.97727992349992,3.54720302475693,4.78711898281334,4.17472598770613,5.49345520092618,5.48864353985378,5.28021399581062,5.91001305342134,5.34731131636529,6.98036810528749,6.22477347843793,5.9627803538048,4.70099449416827,5.79727243202997,5.92291140625819
"hsa-miR-548j",4.69097573834328,5.12969515665378,4.75595576955096,5.20515788392009,2.84197311892718,4.66618848987278,5.02458563827827,3.30597052098439,4.36527259976453,4.79129314859221,2.9297909977186,4.22650852980868,4.44095219802964,4.18903382439002,5.27761287075669
"hsa-miR-95",4.60940039000643,3.84398384404833,5.51506901403224,4.19849415363908,4.83238371654913,4.91981677005279,5.68565987743181,3.6564963705535,5.87430516598223,5.0360636887437,5.24526746651951,4.56071495447448,3.90881290773955,4.32553033156756,5.36387192485753
"hsa-miR-25-5p",4.6507645591169,4.98230913012977,5.01256867350306,4.54596836910529,4.12184429787638,4.35825558670513,5.28021399581062,5.16309613843601,5.56376827845203,3.63110428236588,3.51096191927738,3.88166461932035,3.83693401132109,4.47443604325227,4.35684807923652
"hsa-miR-766-5p",4.94438996227009,4.87872534148011,3.90977310414164,5.65592421308382,1.87578006306849,2.55581615506164,2.86987140617771,1.74846123300404,2.68706068833989,1.62760683812965,2.04614178164472,1.93357263826102,2.88362081628567,4.41413553298445,3.34340782229781
"hsa-miR-329",4.28095631383106,5.51412226017071,4.21256933885081,5.3885339790918,1.81966818349646,2.55581615506164,0,1.18269229751619,0.7311832415722,3.36457243229586,1.60407132366886,2.73335434061383,3.70376517879341,2.98002530023873,2.19534759832222
"hsa-miR-576-5p",4.52293456094346,4.98230913012977,4.57288966842058,5.07253459972295,3.90977310414164,0,0,3.52606881166759,4.12763327972587,4.71918344048179,2.70708299177171,3.93073733756289,3.57046293102604,3.85099939471647,3.34340782229781
"hsa-miR-409-5p",4.22727899446832,5.36876834909033,3.63226821549951,5.57833494868161,2.38128337250378,3.96624587322494,0,0.622930350920177,1.86393845042397,2.58255600301406,2.25701061820602,2.73335434061383,3.41006969175638,3.48026512205446,2.19534759832222
"hsa-miR-382-3p",3.70708299177171,4.60407132366886,3.99186193055632,6.04483123344781,2.38128337250378,3.4276061727819,0,1.29278174922785,3.23266075679027,3.80838505065609,3.33485426933163,3.3743439890385,3.05831649559082,4.89965902637744,2.19534759832222
"hsa-miR-664a-3p",4.6507645591169,5.57410150808939,4.84649331596456,3.8011586560937,2.84197311892718,0,4.31686980506433,1.29278174922785,1.57531233068744,2.21412480535285,1.76553474636298,2.16027483140859,2.77820857639809,2.877744249949,2.62527048937469
"hsa-miR-3177-3p",4.38266725274504,4.99322146736894,4.80219321694183,4.86987140617771,3.37851162325373,3.4276061727819,6.00202736474428,3.52606881166759,4.25701061820602,2.16992500144231,1.70043971814109,2.96532254836725,3.27649666564036,3.73768676140986,3.82068956055921
"hsa-miR-758-3p",4.114367024952,5.19810120932482,4.42425028608405,5.07253459972295,3.05137210172103,0,2.86987140617771,1.18269229751619,2.53106949272595,2.87381319835909,2.65764000520782,2.16027483140859,3.02147972741045,3.6564963705535,3.16349873228288
"hsa-miR-196b-5p",4.05398016818765,4.37016428054021,4.78711898281334,4.45220004940622,4.92884403671257,0,2.86987140617771,3.67694435910691,3.3305584000308,4.61588707391606,3.5909612413426,4.68818035858693,5.18903382439002,3.22496636500027,4.78920757534734
"hsa-miR-18a-3p",4.80529245560071,4.854993016757,5.03869955130559,4.12680770314203,3.1243281350022,3.96624587322494,5.49697358099828,4.08406426478847,4.64673869830785,4.87627136055013,3.97177344719337,4.22650852980868,5.1509657835565,3.90400231628369,4.63633460244218
"hsa-miR-191-3p",4.47767732756531,5.32589006103978,4.87578006306849,4.3305584000308,1.34482849699744,3.96624587322494,0,2.64616265715789,4.10013667128545,3.63110428236588,2.85798099512757,3.51096191927738,3.63343121035563,4.10013667128545,2.31614574229336
"hsa-miR-3120-3p",3.70708299177171,5.26341005875634,4.40394936423287,4.84046323386954,2.45680614923047,3.96624587322494,2.86987140617771,1.89530262133331,3.10097764772482,3.22650852980868,2.98367769469807,3.14241343787374,3.88849973551412,3.97269265400426,3.22496636500027
"hsa-miR-181c-3p",4.3327079336406,4.61823865559545,4.78711898281334,4.6507645591169,3.02680005934372,3.4276061727819,3.76765479823735,4.5765221379205,3.6667565918848,4.62760683812965,2.4032677223393,2.83995958748953,2.34482849699744,4.43829285157915,4.04526821513853
"hsa-miR-548f",3.92504996472736,3.91552090075196,4.86145916636151,3.57046293102604,4.94860084749336,4.91981677005279,6.84008551556895,4.84549005094437,5.98367769469807,6.74416109557041,4.60110220337641,5.40394936423287,4.18269229751619,5.3547342399706,5.8250223640447
"hsa-let-7f-1-3p",4.05398016818765,4.74146698640115,4.18982455888002,5.06004738366994,2.59693514238723,3.4276061727819,0,3.57046293102604,4.0574502721839,4.02059109477325,3.31324585178756,3.28243980500639,2.8011586560937,3.40871186102943,2.9560566524124
"hsa-miR-151b",5.07167687375186,3.09254574154357,4.11852584893567,3.73984810269933,4.60229058486114,3.4276061727819,4.31686980506433,3.92124588858559,2.9560566524124,4.24716800037477,4.80580834870147,4.51285895444998,4.05224198118114,5.09592441999854,3.02856915219677
"hsa-miR-2355-3p",4.80529245560071,4.22727899446832,4.51916444980607,4.43229133824778,2.56315813040281,4.91981677005279,3.76765479823735,5.28872767951457,5.64183500155537,5.98481717429359,4.35614381022528,4.68818035858693,3.97819562968165,5.10349763970334,4.4905701304462
"hsa-miR-132-3p",3.92504996472736,4.98230913012977,4.38404980679516,3.77082904603249,3.93640237772506,4.35825558670513,4.31686980506433,5.48284828306847,5.46499492726543,4.65477921695952,3.85996954822103,3.16349873228288,4.56071495447448,5.52356195605701,4.01077983875324
"hsa-miR-9-5p",4.43095427138573,4.4032677223393,4.8171115727957,3.8011586560937,3.50842865253186,3.96624587322494,2.86987140617771,4.02147972741045,4.51790555352995,4.35120427725799,3.63343121035563,3.93073733756289,5.21334728173344,5.14852742516046,4.46466826700344
"hsa-miR-874",4.22727899446832,4.60407132366886,3.63226821549951,4.78031009904338,3.43562859405209,0,0,2.60407132366886,3.82578562746479,2.73552217729654,3.52857131887076,2.89141918684608,2.63923216324928,3.85099939471647,4.14649230697719
"hsa-miR-143-5p",3.99095486039699,4.00539998774259,5.32840565895857,3.64038956005495,2.30158764660319,3.96624587322494,2.86987140617771,4.82731094394967,5.08533966935737,4.44757919654888,2.68929916053589,3.18428029441938,2.56559717585422,3.90400231628369,3.60169651648096
"hsa-miR-598",3.3533232911629,4.30012372456901,4.42425028608405,4.07809742302666,4.34766565630097,3.96624587322494,2.86987140617771,2.98002530023873,2.89336221076387,3.98458935036246,2.81352468929781,2.55581615506164,3.12763327972587,3.98913900736823,3.64846544302731
"hsa-miR-548k",4.3327079336406,3.86789646399265,4.32192809488736,4.56376827845203,3.1243281350022,4.35825558670513,4.31686980506433,3.45680614923047,4.15461561132689,3.95977015521147,3.21567859660793,3.90689059560852,3.86789646399265,4.27276973243651,4.46466826700344
"hsa-miR-27b-5p",3.92504996472736,4.53044535469291,4.04439411935845,4.76447355099267,1.98185265328974,2.55581615506164,2.86987140617771,1.89530262133331,3.99909803370561,2.65992455840238,2.9297909977186,2.11769504266975,3.5197934862411,3.92124588858559,3.22496636500027
"hsa-miR-331-3p",4.52293456094346,5.12969515665378,3.56315813040281,3.70708299177171,1.42223300068305,0,0,2.31903981556254,2.75915583380027,2.81966818349646,1.99276843076892,1.72683121703249,2.61588707391606,3.27947129564447,2.62527048937469
"hsa-miR-1277-5p",4.28095631383106,4.26453643099903,3.99186193055632,4.37225564844579,3.33913738491959,0,2.86987140617771,1.58496250072116,2.68706068833989,4.1243281350022,3.30305008468167,2.94110631094643,3.54473265593262,3.48026512205446,2.7158933705476
"hsa-miR-5010-3p",4.43095427138573,4.89044669267991,3.85299758761332,3.60644222813161,2.84197311892718,2.55581615506164,0,1.39506279951758,2.35614381022528,2.70708299177171,1.73552217729654,2.96532254836725,3.12763327972587,2.41953889151378,1.76128527336162
"hsa-miR-431-5p",3.01613970265525,5.03650333373899,3.63226821549951,4.63401235640212,1.98185265328974,0,0,1.39506279951758,1.10433665981474,2.46205231879643,2.91456452349394,2.20163386116965,2.56559717585422,3.71808758396052,2.06350294230616
"hsa-miR-1291",3.54101915313356,5.26341005875634,3.37295209791183,3.89044669267991,2.62993940943954,5.32264926213102,5.02458563827827,5.08788710093312,5.70708299177171,3.95326523901484,2.81352468929781,3.22496636500027,2.61588707391606,3.83289001416474,4.72574115650395
"hsa-miR-1278",4.05398016818765,3.0071955014042,2.94860084749336,3.91838623444635,4.96162332828694,3.96624587322494,3.76765479823735,4.41413553298445,2.82781902461732,4.03826057517535,2.82984955984469,2.78868571061353,3.30742852519225,3.07724299893246,3.89917563048051
"hsa-miR-3074-5p",3.70708299177171,4.02680005934372,3.99186193055632,4.54596836910529,3.27798474729977,2.55581615506164,3.76765479823735,2.56071495447448,3.90689059560852,3.70708299177171,2.32192809488736,3.01077983875324,3.14567745519564,3.38266725274504,1.91838623444635
"hsa-miR-324-5p",3.01613970265525,4.22727899446832,3.24488705912353,3.4594316186373,4.92219784839637,2.55581615506164,3.76765479823735,2.31903981556254,1.86393845042397,2.12763327972587,2.11769504266975,2.4905701304462,2.37573453858316,2.46988597627446,1.76128527336162
"hsa-miR-3928",3.85598969730848,4.48413813120167,4.44360665147561,3.83187724119167,1.9297909977186,3.4276061727819,4.71369581484336,4.49761236561836,4.18030701996943,3.72900887033786,3.06004738366994,3.52732060787705,3.36597242759338,3.63575439127776,3.73660487531425
"hsa-let-7i-3p",3.54101915313356,3.84398384404833,3.88166461932035,3.29719141656586,4.66732447027863,6.39094277280254,3.76765479823735,5.11852584893567,4.62760683812965,5.65133876610593,6.67638025546692,4.51285895444998,3.99729240763651,4.70265754339091,4.83035674741922
"hsa-miR-378d",3.62643913669732,3.21101219348551,4.06953032516231,3.33913738491959,4.69877410890368,5.63749432520631,6.00202736474428,5.62205181945638,5.35895882583233,5.62205181945638,5.1122831085982,3.88166461932035,3.78345665436024,6.25701061820602,5.84523912563878
"hsa-miR-125a-3p",4.52293456094346,4.37016428054021,4.57288966842058,2.26903314645524,0.985500430304885,4.66618848987278,9.18351132669513,9.17809214052249,8.24160187519417,6.8141658586079,6.57319272378161,4.41210404467757,4.63575439127776,7.30660857913955,6.52512925120397
"hsa-miR-145-5p",4.114367024952,5.00405188450708,3.48928602262588,3.06177619758669,2.34198574722862,0,0,3.19534759832222,4.24488705912353,3.67016051412663,2.30158764660319,2.94110631094643,1.93734439215023,2.51601514700366,2.52857131887076
"hsa-miR-511",3.3533232911629,3.13257684267001,5.53356334821451,2.58496250072116,0.879705766282288,5.13504228623365,5.02458563827827,2.80529245560071,4.10013667128545,3.40190347160796,6.45746296464855,4.21645486514476,2.08406426478847,4.67185946824748,2.52857131887076
"hsa-miR-3909",4.76818432477693,3.84398384404833,4.62527048937469,2.26903314645524,0.879705766282288,2.55581615506164,2.86987140617771,5.07253459972295,5.84172158112846,3.77294133783134,3.03562390973072,3.20476675065461,2.84197311892718,3.63575439127776,2.9560566524124
"hsa-miR-3609",3.78345665436024,4.61823865559545,4.09423606984577,3.77082904603249,1.87578006306849,0,0,0.238786859587116,0.214124805352847,0.0976107966264223,0,0.594548549550354,0.790772037862,1.18269229751619,0
"hsa-miR-1908",4.43095427138573,3.8923910259134,4.21256933885081,3.97361127551947,0.641546029087524,0,3.76765479823735,0.933572638261024,2.40053792958373,2.46205231879643,1.99276843076892,2.58736499093646,2.61588707391606,2.68706068833989,2.8011586560937
"hsa-miR-424-5p",3.62643913669732,3.71699089440494,4.72465027173297,2.08406426478847,3.98823022306046,5.63749432520631,5.02458563827827,6.37799132690588,6.16691625156997,8.06388039237601,6.35860724911781,5.30924896081662,4.69543711040537,5.30268461411838,5.83516615722045
"hsa-miR-885-5p",5.66249036391378,2.13750352374994,3.45154083301783,1.46988597627446,0.985500430304885,3.96624587322494,3.76765479823735,1.58496250072116,2.79285535236249,2.23572705983806,5.22032995487956,4.21645486514476,3.82680268428583,2.02856915219677,3.86096279785812
"hsa-miR-877-5p",3.01613970265525,4.09000652990382,2.89336221076387,4.39231742277876,4.0746766862945,0,0,2.76553474636298,2.611172380044,2.23572705983806,2.14404636961671,2.23878685958712,2.4032677223393,3.04614178164472,2.06350294230616
"hsa-miR-4665-5p",4.05398016818765,4.06953032516231,3.63226821549951,4.41278152533848,1.17632277264046,3.4276061727819,5.49697358099828,0.622930350920177,3.70376517879341,2.21412480535285,1.49569516262407,2.81352468929781,2.56559717585422,3.67694435910691,3.55336050333533
"hsa-miR-4746-5p",3.3533232911629,4.24640808724638,4.18982455888002,3.674686619928,3.10097764772482,3.96624587322494,4.71369581484336,4.03738222200308,4.1407786557828,2.98913900736823,3.85299758761332,2.89141918684608,3.84799690655495,4.35120427725799,3.16349873228288
"hsa-miR-29c-3p",2.57773093149008,2.96347412397489,3.52732060787705,3.11270013274936,5.12142990894896,4.66618848987278,4.31686980506433,4.75167794568758,4.02856915219677,4.90881290773955,4.3819754785573,4.06953032516231,2.98367769469807,3.07724299893246,3.64846544302731
"hsa-miR-4732-3p",4.114367024952,3.71699089440494,4.51916444980607,3.4594316186373,1.98185265328974,3.96624587322494,6.26134275618808,4.35120427725799,2.85996954822103,4.02680005934372,4.37155886261196,4.44625622988956,4.97498811199193,4.38956681176273,4.92789645372882
"hsa-miR-539-3p",2.88362081628567,3.71699089440494,3.52732060787705,4.76447355099267,2.84197311892718,4.35825558670513,0,0.790772037862,0.575312330687437,2.67581593117227,2.11769504266975,3.18428029441938,2.12101540096137,2.877744249949,3.69265037003553
"hsa-miR-618",3.13750352374994,4.02680005934372,4.93215568443206,2.65535182861255,2.03210084316702,4.66618848987278,2.86987140617771,6.10894256866079,6.34411833452143,6.38922261635589,4.21101219348551,4.42088657497553,4.25550073314839,4.79025073883523,4.32840565895857
"hsa-miR-5096",3.78345665436024,5.17871464117544,3.24488705912353,1.74416109557041,1.42223300068305,7.68551972150409,8.96413867413915,2.09423606984577,5.76950729143624,4.51285895444998,2.32192809488736,5.63778411029132,3.94860084749336,4.90833256978243,5.15421053058834
"hsa-miR-130b-3p",3.01613970265525,3.605257262939,3.5981269599196,3.70708299177171,4.25550073314839,5.77214959078454,5.85249829878989,4.53169336086147,5.11311703639072,5.32481060342048,8.35477830989381,4.87676249078156,5.22149045504206,5.11144869848767,4.94673086014031
"hsa-miR-206",5.10181813422741,2.35895882583233,4.18982455888002,2.43562859405209,0.356143810225275,5.13504228623365,0,2.46727948045998,3.44493204894218,1.85996954822103,6.84912357200923,4.08065766334523,1.52606881166759,3.30597052098439,1.76128527336162
"hsa-miR-1287",3.78345665436024,3.81966818349646,3.20006486151431,4.52732060787705,2.03210084316702,4.35825558670513,3.76765479823735,3.04614178164472,3.82578562746479,3.22650852980868,2.91456452349394,3.7771566660045,3.30742852519225,3.48026512205446,4.32840565895857
"hsa-miR-378b",3.13750352374994,3.05137210172103,4.01792190799726,3.11270013274936,4.47118746038699,5.48864353985378,5.85249829878989,5.36702153323231,5.35895882583233,5.45713459431804,4.790772037862,3.73660487531425,3.4235781709818,6.13934670028966,5.60703434594862
"hsa-miR-127-5p",3.01613970265525,4.09000652990382,3.20006486151431,4.59931779369823,2.41953889151378,2.55581615506164,3.76765479823735,0.443606651475615,1.72683121703249,1.62760683812965,1.96716860753263,1.88752527074159,3.00180224263399,2.68706068833989,4.01077983875324
"hsa-miR-378g",3.3533232911629,3.38818953715608,4.01792190799726,3.49825086752783,3.81249822533356,4.66618848987278,6.26134275618808,4.54287709935414,5.00629802390037,4.05050169744673,3.6507645591169,2.58736499093646,2.77820857639809,4.72246602447109,4.32840565895857
"hsa-miR-1292-5p",3.45022149589718,3.54720302475693,3.20006486151431,4.12680770314203,3.43562859405209,2.55581615506164,5.02458563827827,3.35755200461808,3.01435529297707,2.83390207666916,2.21412480535285,3.14241343787374,3.68144926531496,4.54349588342577,3.02856915219677
"hsa-miR-1255a",3.99095486039699,0.790772037862,3.5981269599196,4.8109571587378,0.356143810225275,3.4276061727819,0,2.46727948045998,2.89336221076387,1.68706068833989,3.82374936030827,2.94110631094643,3.05831649559082,2.72683121703249,2.87970576628229
"hsa-miR-1271-5p",3.01613970265525,4.26453643099903,3.48928602262588,3.83187724119167,2.62993940943954,2.55581615506164,0,1.39506279951758,2.611172380044,2.01077983875324,1.99276843076892,2.02856915219677,2.22032995487956,2.56071495447448,1.13093086982645
"hsa-miR-301a-5p",3.78345665436024,4.13093086982645,3.56315813040281,3.53480866123175,1.9297909977186,2.55581615506164,2.86987140617771,2.877744249949,3.87479696589867,3.0496307677246,2.4032677223393,1.98185265328974,2.84197311892718,3.35755200461808,2.62527048937469
"hsa-miR-369-3p",2.73768676140986,3.5765221379205,2.64616265715789,4.68425770505893,2.95046841415012,3.96624587322494,2.86987140617771,1.18269229751619,0.863938450423971,4.47443604325227,4.08065766334523,4.33127526714661,2.94485844580754,3.19534759832222,2.8011586560937
"hsa-miR-93-3p",3.70708299177171,3.8923910259134,3.79285535236249,2.78240856492737,3.19219416528334,2.55581615506164,0,2.15380533607904,2.35614381022528,2.53106949272595,1.82374936030827,1.66902676550963,2.31614574229336,2.51601514700366,2.4276061727819
"hsa-miR-337-3p",2.88362081628567,3.79389588254888,3.20006486151431,4.61647532878288,1.17632277264046,2.55581615506164,0,0,0.575312330687437,1.88752527074159,1.29278174922785,2.11769504266975,1.76977173924945,3.01435529297707,1.13093086982645
"hsa-miR-17-3p",3.45022149589718,3.17312743348066,3.66562016406638,3.20789285164133,3.92314918047231,3.4276061727819,3.76765479823735,3.61470984411521,2.15704371014558,3.48284828306847,3.3547342399706,3.22496636500027,2.63923216324928,2.68706068833989,3.5033487351675
"hsa-miR-499a-5p",3.78345665436024,3.13257684267001,4.32192809488736,2.78240856492737,2.69376571221778,5.32264926213102,4.31686980506433,5.44724856860178,5.19967234483636,5.854993016757,7.15613365191544,5.52575569282949,3.66902676550963,4.67185946824748,4.98322165074267
"hsa-miR-1468",3.85598969730848,3.42223300068305,3.96532254836725,3.37989816352469,1.6959938131099,4.35825558670513,0,1.39506279951758,2.53106949272595,2.97636363573276,3.32481060342048,3.30158764660319,2.8011586560937,3.90400231628369,3.09761079662642
"hsa-miR-23b-5p",4.28095631383106,3.32048467801769,4.14241343787374,2.65535182861255,0,4.35825558670513,2.86987140617771,2.64616265715789,3.85897561429202,3.0496307677246,4.93828579188405,4.04788732939655,3.99729240763651,3.19534759832222,3.45285896471381
"hsa-miR-4659b-3p",4.05398016818765,3.32048467801769,3.52732060787705,2.58496250072116,2.8972404255748,3.96624587322494,0,2.02856915219677,2.10433665981474,2.86195536414487,1.94110631094643,2.27798474729977,3.45154083301783,3.13750352374994,3.02856915219677
"hsa-miR-378a-5p",3.45022149589718,3.24792751344359,3.76234881564413,3.33913738491959,2.84197311892718,2.55581615506164,4.31686980506433,3.13750352374994,4.19377174339668,3.22650852980868,2.9560566524124,2.02856915219677,2.66448284036468,2.72683121703249,3.09761079662642
"hsa-let-7f-2-3p",2.57773093149008,3.13257684267001,4.06953032516231,3.4594316186373,3.00180224263399,2.55581615506164,0,3.38266725274504,3.07210580048042,4.07382023329167,2.90110824301451,2.96532254836725,2.56559717585422,2.9126498648972,2.7158933705476
"hsa-miR-3690",1.64616265715789,0.978195629681652,5.18507363787676,2.90110824301451,0.505890929729957,0,0,5.79233480570669,4.93026424523502,2.59693514238723,2.01792190799726,1.34482849699744,1.41683974191283,4.67185946824748,0.84799690655495
