"","GSM2793741","GSM2793742","GSM2793743","GSM2793744","GSM2793745","GSM2793746","GSM2793747","GSM2793748","GSM2793749","GSM2793750"
"hsa-miR-629-5p",8.78135971352466,8.77807712953536,6.37503943134692,6.55458885167764,7.11894107272351,9.17492568250068,9.5274770060604,8.22881869049588,7.91288933622996,9.06877827798541
"hsa-miR-99a-5p",8.04439411935845,7.32192809488736,9.26912667914942,8.99435343685886,8.27146302790437,7.03342300153745,7.76818432477693,7.97154355395077,7.03342300153745,7.15987133677839
"hsa-miR-novel-chr19_21085",9.01680828768655,8.65463602852797,6.06608919045777,7.56985560833095,7.38370429247405,7.91288933622996,7.88874324889826,8.39660478118186,7.72109918870718,8.48381577726426
"hsa-miR-28-3p",7.74146698640115,7.78790255939143,8.10328780841202,8.41362792902417,8.31288295528435,7.467605550083,7.69348695749933,8.29001884693262,7.83920378809694,8.50382573799575
"hsa-miR-101-3p",8.11374216604919,7.96578428466209,6.22881869049588,7.35755200461808,7.4262647547021,8.61102479730735,8.42206476617281,8.61102479730735,8.2807707701306,7.8703647195834
"hsa-miR-451a",8.09803208296053,8.53138146051631,5.90689059560852,8.7714894695006,8.07146236255662,8.01680828768655,8.04439411935845,7.77478705960117,7.4093909361377,7.52356195605701
"hsa-miR-378a-3p",7.97727992349992,7.62205181945638,9.05256805080415,7.96578428466209,7.83920378809694,7.3037807481771,7.63662462054365,7.90086680798075,7.36632221424582,7.94836723158468
"hsa-let-7e-5p",8.04439411935845,8.06608919045777,6.44294349584873,8.56224242422107,8.55074678538324,7.95419631038687,7.40087943628218,7.8073549220576,7.34872815423108,8.14465824283188
"hsa-miR-222-3p",8.29462074889163,7.91288933622996,5.04439411935845,7.02236781302845,7.09803208296053,8.34872815423108,8.77807712953536,8.26209484537018,7.52356195605701,8.42206476617281
"hsa-miR-139-5p",8.21916852046216,7.70043971814109,5.83289001416474,7.82654848729092,7.97154355395077,8.27612440527424,7.88874324889826,7.97727992349992,7.45121111183233,8.66177809777199
"hsa-miR-375",7.14974711950468,8.08746284125034,8.01122725542325,7.19967234483636,5.49185309632967,7.33091687811462,7.56985560833095,9.31288295528435,7.34872815423108,7.78135971352466
"hsa-miR-30c-5p",7.76155123244448,7.56224242422107,7.4757334309664,8.2045711442492,7.59245703726808,7.66533591718518,7.71424551766612,7.84549005094437,7.38370429247405,7.75488750216347
"hsa-miR-148b-3p",8.09803208296053,7.76155123244448,5.90689059560852,7.71424551766612,7.6724253419715,7.35755200461808,7.5077946401987,7.98299357469431,7.74819284958946,8.2336196767597
"hsa-miR-126-5p",8.28540221886225,7.53138146051631,4.85798099512757,7.75488750216347,7.62935662007961,7.70735913208088,7.53138146051631,7.8008998999203,7.70735913208088,7.876516946565
"hsa-miR-30e-3p",7.65105169117893,7.56224242422107,7.8008998999203,7.81378119121704,7.6724253419715,7.29462074889163,7.35755200461808,7.68650052718322,7.64385618977472,7.68650052718322
"hsa-miR-150-5p",7.74819284958946,5.61470984411521,5.32192809488736,6.88264304936184,8.04984854945056,7.90689059560852,8.23840473932508,8.12928301694497,7.62205181945638,7.91886323727459
"hsa-miR-24-3p",7.64385618977472,7.82017896241519,5.83289001416474,7.78135971352466,7.72109918870718,6.93073733756289,6.93073733756289,7.66533591718518,8.04984854945056,8.21916852046216
"hsa-miR-novel-chr6_47203",8.00562454919388,7.74146698640115,4.8073549220576,8.43462822763673,8.22881869049588,6.02236781302845,7.19967234483636,7.70043971814109,7.4262647547021,7.05528243550119
"hsa-miR-186-5p",7.84549005094437,7.53915881110803,5.39231742277876,7.20945336562895,6.4594316186373,7.99435343685886,7.76818432477693,7.62935662007961,7.4093909361377,7.8073549220576
"hsa-miR-340-5p",7.4757334309664,7.29462074889163,6.16992500144231,7.876516946565,7.37503943134692,7.02236781302845,6.65821148275179,7.97154355395077,7.74819284958946,7.98868468677217
"hsa-miR-20a-5p",7.61470984411521,7.24792751344359,6.02236781302845,7.4093909361377,7.32192809488736,7.32192809488736,6.84549005094437,7.28540221886225,7.82654848729092,7.467605550083
"hsa-miR-320c",7.78790255939143,7.24792751344359,6.12928301694497,6.44294349584873,6.65821148275179,7.69348695749933,7.8008998999203,7.69348695749933,6.61470984411521,7.51569983828404
"hsa-miR-27b-3p",7.09803208296053,6.84549005094437,6.93073733756289,7.69348695749933,7.53915881110803,7.07681559705083,7.03342300153745,7.06608919045777,7.24792751344359,7.4594316186373
"hsa-miR-novel-chrx_58645",6.8073549220576,8.96289600533726,5.4262647547021,7.88874324889826,6.62935662007961,6.58496250072116,6.14974711950468,5.90689059560852,6.79441586635011,5.90689059560852
"hsa-miR-novel-chry_60219",6.8073549220576,8.96289600533726,5.4262647547021,7.88874324889826,6.62935662007961,6.58496250072116,6.14974711950468,5.90689059560852,6.79441586635011,5.90689059560852
"hsa-miR-1-3p",2.58496250072116,2.58496250072116,6.59991284218713,7.39231742277876,8.47167521439204,6.53915881110803,4.4594316186373,3.32192809488736,9.02236781302845,3.4594316186373
"hsa-miR-novel-chr18_19226",2.58496250072116,2.58496250072116,6.59991284218713,7.39231742277876,8.47167521439204,6.53915881110803,4.4594316186373,3.32192809488736,9.02236781302845,3.4594316186373
"hsa-miR-409-3p",5.88264304936184,7.38370429247405,5.49185309632967,7.15987133677839,7.78790255939143,5.8073549220576,5.39231742277876,6.2667865406949,7.5077946401987,7.69348695749933
"hsa-miR-140-3p",7.07681559705083,7,4.64385618977472,6.76818432477693,6.6724253419715,6.89481776330794,7.3037807481771,7.17990909001493,6.52356195605701,6.85798099512757
"hsa-miR-30a-5p",7.18982455888002,7.17990909001493,5.61470984411521,6.58496250072116,6.4757334309664,7.14974711950468,7.27612440527424,6.78135971352466,5.93073733756289,6.90689059560852
"hsa-miR-103a-3p",6.8073549220576,7.01122725542325,5.64385618977472,7.53138146051631,7.75488750216347,6.14974711950468,5.90689059560852,6.58496250072116,6.56985560833095,6.4594316186373
"hsa-miR-novel-chr5_45660",6.8073549220576,7.01122725542325,5.64385618977472,7.53138146051631,7.75488750216347,6.14974711950468,5.90689059560852,6.58496250072116,6.56985560833095,6.4594316186373
"hsa-miR-142-5p",6.94251450533924,6.12928301694497,3.90689059560852,6.82017896241519,5.85798099512757,7.11894107272351,7.15987133677839,7.14974711950468,7.19967234483636,6.8703647195834
"hsa-miR-199a-5p",6.65821148275179,6.4262647547021,4.4594316186373,7.21916852046216,6.61470984411521,5.49185309632967,6.16992500144231,7.17990909001493,7.43462822763672,7.4594316186373
"hsa-miR-155-5p",6.97727992349992,6.14974711950468,4.24792751344359,6.75488750216347,6.4093909361377,6.79441586635011,7.08746284125034,7.12928301694497,6.5077946401987,7.23840473932508
"hsa-miR-381-3p",5.39231742277876,6.89481776330794,5.08746284125034,7.4093909361377,7.39231742277876,6.14974711950468,6.04439411935845,6.55458885167764,6.59991284218713,7.4262647547021
"hsa-miR-223-5p",7.467605550083,7.69348695749933,4.08746284125034,6.02236781302845,5.16992500144231,6.68650052718322,6.52356195605701,6.8703647195834,5.78135971352466,6.85798099512757
"hsa-miR-novel-chr2_34319",6.08746284125034,5.52356195605701,3.8073549220576,6.12928301694497,5.12928301694497,6.24792751344359,7.09803208296053,6.4093909361377,6.5077946401987,8.45532722030456
"hsa-miR-484",6.28540221886225,6.08746284125034,5.08746284125034,6.32192809488736,6.53915881110803,7.03342300153745,5.8073549220576,6.97727992349992,7.05528243550119,7.29462074889163
"hsa-miR-32-5p",6.89481776330794,6.53915881110803,4.08746284125034,6.33985000288462,5.88264304936184,6.96578428466209,6.53915881110803,6.78135971352466,7.06608919045777,6.4262647547021
"hsa-miR-93-5p",6.76818432477693,6.4757334309664,4.64385618977472,6.24792751344359,6.22881869049588,6.71424551766612,6.04439411935845,6.32192809488736,6.97727992349992,6.71424551766612
"hsa-miR-342-5p",6.39231742277876,5.95419631038687,4.08746284125034,6.71424551766612,5.4262647547021,6.6724253419715,6.78135971352466,6.76818432477693,6.06608919045777,7.17990909001493
"hsa-miR-16-2-3p",6.74146698640115,6.20945336562895,4.4594316186373,5.75488750216347,5.24792751344359,6.71424551766612,6.22881869049588,6.68650052718322,6.98868468677217,6.85798099512757
"hsa-miR-142-3p",6.61470984411521,5.93073733756289,3,6.02236781302845,5.08746284125034,6.68650052718322,6.39231742277876,7.01122725542325,6.90689059560852,5.97727992349992
"hsa-miR-370-3p",5.61470984411521,6.76818432477693,4.58496250072116,6.55458885167764,7.13955135239879,5.70043971814109,5.7279204545632,5.4594316186373,6.16992500144231,6.89481776330794
"hsa-miR-328-3p",6.04439411935845,5.12928301694497,4.64385618977472,5.93073733756289,6.82017896241519,6.12928301694497,5.20945336562895,6.70043971814109,6.79441586635011,6.83289001416474
"hsa-let-7d-3p",6.61470984411521,4.8073549220576,4.64385618977472,5.20945336562895,6.52356195605701,6.32192809488736,5.4262647547021,6.62935662007961,6.79441586635011,6.93073733756289
"hsa-miR-23a-3p",6.44294349584873,6.49185309632967,4.08746284125034,6.02236781302845,6.59991284218713,5.08746284125034,6.14974711950468,6.94251450533924,5.20945336562895,6.70043971814109
"hsa-miR-30a-3p",6.3037807481771,6.16992500144231,6.39231742277876,6.16992500144231,6.06608919045777,6.28540221886225,6.08746284125034,5.7279204545632,5.7279204545632,6.56985560833095
"hsa-miR-16-5p",6.06608919045777,6.24792751344359,4.58496250072116,6.4757334309664,5.78135971352466,6.2667865406949,6.71424551766612,6.4093909361377,6.24792751344359,5.58496250072116
"hsa-miR-27a-5p",6.4262647547021,6.44294349584873,4.16992500144231,5.78135971352466,5.85798099512757,6.28540221886225,6.24792751344359,6.04439411935845,5.83289001416474,6.56985560833095
"hsa-miR-17-5p",6.18982455888002,5.83289001416474,4.75488750216347,5.64385618977472,5.6724253419715,6.28540221886225,5.39231742277876,6.04439411935845,6.33985000288462,6.16992500144231
"hsa-miR-144-5p",6.4093909361377,6.04439411935845,3,5.85798099512757,5.16992500144231,6.44294349584873,5.78135971352466,5.97727992349992,6.06608919045777,5.70043971814109
"hsa-miR-221-3p",5.70043971814109,5.95419631038687,4.39231742277876,6.56985560833095,6.24792751344359,4.24792751344359,4.85798099512757,6.10852445677817,5.4594316186373,6.49185309632967
"hsa-miR-335-3p",5.49185309632967,5.04439411935845,4.95419631038687,6.10852445677817,6.08746284125034,5.28540221886225,5.32192809488736,5.75488750216347,5.04439411935845,6.10852445677817
"hsa-miR-574-5p",5.7279204545632,5.64385618977472,4.58496250072116,5.20945336562895,5.39231742277876,5.70043971814109,5.4594316186373,5.24792751344359,5.49185309632967,5.90689059560852
"hsa-miR-96-5p",5.39231742277876,5.16992500144231,3.16992500144231,5.4594316186373,4.24792751344359,5.70043971814109,4.75488750216347,5.64385618977472,6.93073733756289,5.16992500144231
"hsa-miR-140-5p",5.7279204545632,5.61470984411521,3.16992500144231,5.20945336562895,4.64385618977472,5.93073733756289,4.95419631038687,6.10852445677817,5.55458885167764,5.70043971814109
"hsa-miR-106b-3p",5.28540221886225,5.88264304936184,3.90689059560852,5.4262647547021,5.58496250072116,5.04439411935845,5.16992500144231,5.93073733756289,5.28540221886225,5.88264304936184
"hsa-miR-486-3p",5.08746284125034,5.7279204545632,4,5.08746284125034,5.90689059560852,5.61470984411521,5.16992500144231,5.28540221886225,5.78135971352466,5.75488750216347
"hsa-miR-27a-3p",6.22881869049588,5.39231742277876,2.32192809488736,5.24792751344359,4.90689059560852,5.04439411935845,5.35755200461808,5.95419631038687,5.49185309632967,5.64385618977472
"hsa-miR-379-5p",3.8073549220576,5.28540221886225,4,5.85798099512757,6.4594316186373,4.64385618977472,3.90689059560852,5.24792751344359,5.55458885167764,6.10852445677817
"hsa-miR-novel-chr22_30078",5.12928301694497,5.12928301694497,2.8073549220576,4.16992500144231,4.08746284125034,6.33985000288462,5.32192809488736,5.4594316186373,5.83289001416474,5.52356195605701
"hsa-miR-139-3p",5.04439411935845,4.8073549220576,3.58496250072116,5.28540221886225,5,5.61470984411521,5.52356195605701,5.28540221886225,5.16992500144231,5.85798099512757
"hsa-miR-320d",5.70043971814109,5.24792751344359,4,3.8073549220576,4.32192809488736,6,5.85798099512757,5.49185309632967,4.4594316186373,5.20945336562895
"hsa-miR-194-5p",4.90689059560852,4.52356195605701,6.59991284218713,6.06608919045777,5.28540221886225,4.52356195605701,4.39231742277876,4.85798099512757,4.58496250072116,3.58496250072116
"hsa-miR-30e-5p",5.35755200461808,5.58496250072116,3.58496250072116,4.64385618977472,4.64385618977472,5.08746284125034,5.70043971814109,5.78135971352466,4.90689059560852,5.20945336562895
"hsa-miR-543",4.24792751344359,4.90689059560852,3.70043971814109,5.08746284125034,5.70043971814109,5.28540221886225,4.52356195605701,5.08746284125034,5.58496250072116,5.88264304936184
"hsa-miR-4433b-3p",4.32192809488736,3.90689059560852,2.8073549220576,4.85798099512757,3.90689059560852,4.85798099512757,5.58496250072116,5.12928301694497,5,6.90689059560852
"hsa-miR-744-5p",5.08746284125034,4.58496250072116,3.70043971814109,5.64385618977472,5.24792751344359,4.4594316186373,4.52356195605701,5.49185309632967,5.52356195605701,5.64385618977472
"hsa-miR-1228-5p",3.58496250072116,4.70043971814109,2.58496250072116,1.58496250072116,1,6.91886323727459,6.16992500144231,5.12928301694497,3.90689059560852,5.6724253419715
"hsa-miR-652-3p",5.4262647547021,4.95419631038687,3,4.90689059560852,5.4262647547021,4.8073549220576,5.35755200461808,5.28540221886225,5.16992500144231,5.4262647547021
"hsa-miR-novel-chr16_15721",4.32192809488736,4.75488750216347,3.58496250072116,4,5,6.2667865406949,4.8073549220576,4.8073549220576,5.88264304936184,5.39231742277876
"hsa-miR-134-5p",5.04439411935845,5.7279204545632,3.70043971814109,5.4594316186373,5.90689059560852,3.8073549220576,3.8073549220576,4.8073549220576,5.12928301694497,5.4594316186373
"hsa-miR-novel-chr1_26314",4.85798099512757,5.04439411935845,2.32192809488736,4.64385618977472,4.39231742277876,5.75488750216347,6,5.24792751344359,4.90689059560852,5.24792751344359
"hsa-miR-novel-chr14_10054",4,3.4594316186373,2.58496250072116,3.16992500144231,6.7279204545632,5.8073549220576,4.58496250072116,4.64385618977472,5,5.16992500144231
"hsa-miR-novel-chr22_30675",4,3.4594316186373,2.58496250072116,3.16992500144231,6.7279204545632,5.8073549220576,4.58496250072116,4.64385618977472,5,5.16992500144231
"hsa-miR-483-5p",4.4594316186373,4.64385618977472,4.24792751344359,4.32192809488736,4.32192809488736,6.06608919045777,5.24792751344359,3.8073549220576,3.4594316186373,6.39231742277876
"hsa-miR-148a-5p",4.52356195605701,4.8073549220576,6.06608919045777,5.61470984411521,5.61470984411521,3.70043971814109,4.24792751344359,5.12928301694497,3.16992500144231,4.75488750216347
"hsa-miR-361-3p",5.12928301694497,4.75488750216347,4.32192809488736,5.70043971814109,4.39231742277876,5.08746284125034,5.39231742277876,5.12928301694497,3.8073549220576,5.04439411935845
"hsa-miR-181a-5p",5.08746284125034,4.52356195605701,2.8073549220576,5.08746284125034,4.58496250072116,5.20945336562895,5.16992500144231,5.49185309632967,5.04439411935845,5.24792751344359
"hsa-miR-1180-3p",4.90689059560852,5.12928301694497,3.32192809488736,3.90689059560852,3.90689059560852,5.8073549220576,4.16992500144231,5.32192809488736,5.55458885167764,5.4262647547021
"hsa-miR-2110",4.52356195605701,5.20945336562895,3,4.08746284125034,4.39231742277876,5.08746284125034,5.35755200461808,4.8073549220576,5.55458885167764,4.64385618977472
"hsa-miR-200c-3p",4.75488750216347,4,4.58496250072116,5.32192809488736,4.39231742277876,4.4594316186373,4.32192809488736,4.32192809488736,5.58496250072116,5.32192809488736
"hsa-miR-193a-5p",5.39231742277876,5.95419631038687,4,4.24792751344359,4.58496250072116,4.70043971814109,4.08746284125034,4.08746284125034,3.70043971814109,5.32192809488736
"hsa-miR-340-3p",4.90689059560852,4.75488750216347,4,5.12928301694497,5,4.16992500144231,3.90689059560852,4.95419631038687,4.95419631038687,5.32192809488736
"hsa-miR-1307-3p",4.16992500144231,4.64385618977472,3.32192809488736,4.70043971814109,5.04439411935845,4.75488750216347,4.4594316186373,4.95419631038687,5.49185309632967,5.20945336562895
"hsa-miR-511-5p",5.32192809488736,5.35755200461808,2.32192809488736,3,3.70043971814109,5.4594316186373,4.4594316186373,4.4594316186373,4.90689059560852,5.55458885167764
"hsa-miR-7-5p",4.8073549220576,4.52356195605701,3.58496250072116,4.24792751344359,3.4594316186373,5.4262647547021,4.85798099512757,4.85798099512757,5.04439411935845,5.04439411935845
"hsa-miR-152-3p",4.8073549220576,4.90689059560852,3.90689059560852,5.4594316186373,4.85798099512757,3.90689059560852,4.39231742277876,4.95419631038687,4.32192809488736,4.64385618977472
"hsa-miR-424-3p",4.32192809488736,4.58496250072116,2.32192809488736,4.64385618977472,4.16992500144231,5.20945336562895,3.8073549220576,4.64385618977472,5.52356195605701,5.4594316186373
"hsa-miR-374a-5p",4.95419631038687,4.39231742277876,2.8073549220576,4.39231742277876,4.08746284125034,4.85798099512757,4.08746284125034,5.16992500144231,5.28540221886225,4.75488750216347
"hsa-miR-3615",5.12928301694497,4.70043971814109,3.16992500144231,2.8073549220576,2.8073549220576,4.64385618977472,5.16992500144231,4.90689059560852,4.64385618977472,5.12928301694497
"hsa-miR-181a-2-3p",3.70043971814109,4.52356195605701,4,5.08746284125034,4.85798099512757,3.58496250072116,4.58496250072116,4.70043971814109,4.8073549220576,4.58496250072116
"hsa-miR-425-5p",4.58496250072116,4.58496250072116,2.8073549220576,4,3.58496250072116,4.90689059560852,4.24792751344359,5.24792751344359,4.70043971814109,4.75488750216347
"hsa-miR-223-3p",4.64385618977472,4.16992500144231,2.8073549220576,5.32192809488736,4.16992500144231,3.4594316186373,4.64385618977472,4.58496250072116,4.24792751344359,5.04439411935845
"hsa-miR-374b-5p",4.24792751344359,4,3,5.32192809488736,4.24792751344359,4.90689059560852,4,4.70043971814109,4.39231742277876,4.32192809488736
"hsa-miR-23b-3p",4,3.70043971814109,4.8073549220576,5.16992500144231,5.58496250072116,2.58496250072116,3.4594316186373,4.32192809488736,2.8073549220576,4.32192809488736
"hsa-miR-novel-chr2_31746",3.16992500144231,4.75488750216347,2,4.08746284125034,6.4093909361377,1.58496250072116,1.58496250072116,3.70043971814109,5.12928301694497,3
"hsa-miR-20b-5p",5.04439411935845,5,2.32192809488736,3.90689059560852,4.08746284125034,4.58496250072116,3.90689059560852,4,4.64385618977472,4.16992500144231
"hsa-miR-382-5p",4,4.75488750216347,3,5.16992500144231,5.08746284125034,2.8073549220576,3.58496250072116,4,4.24792751344359,4.64385618977472
"hsa-miR-15b-5p",4.58496250072116,4.75488750216347,2.32192809488736,4.39231742277876,4.08746284125034,4.32192809488736,4.32192809488736,4.85798099512757,4.39231742277876,3.8073549220576
"hsa-miR-125a-5p",4.90689059560852,3.90689059560852,2.58496250072116,4,4.4594316186373,4.4594316186373,3.8073549220576,4.52356195605701,4.85798099512757,4
"hsa-miR-125b-5p",3.90689059560852,2.58496250072116,5.4594316186373,5.08746284125034,4.39231742277876,2.8073549220576,3,4.39231742277876,3.16992500144231,3.4594316186373
"hsa-miR-30b-5p",3.90689059560852,3.58496250072116,3.4594316186373,4.24792751344359,4.52356195605701,4.16992500144231,4.39231742277876,3.58496250072116,4.32192809488736,4.39231742277876
"hsa-miR-130b-5p",3.4594316186373,3.32192809488736,2.58496250072116,2.8073549220576,4.4594316186373,4,2.32192809488736,4.39231742277876,5.12928301694497,5.20945336562895
"hsa-miR-novel-chr11_3445",3,1,2.32192809488736,3.58496250072116,2.8073549220576,5.08746284125034,4.8073549220576,4.85798099512757,4.70043971814109,4.08746284125034
"hsa-miR-novel-chr17_16415",4.70043971814109,3.8073549220576,1.58496250072116,3.16992500144231,3.32192809488736,4.85798099512757,4.32192809488736,3.90689059560852,4.70043971814109,3.32192809488736
"hsa-miR-novel-chr18_18501",4.70043971814109,3.8073549220576,1.58496250072116,3.16992500144231,3.32192809488736,4.85798099512757,4.32192809488736,3.90689059560852,4.70043971814109,3.32192809488736
